Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Shupe, Samantha",So,S,5-10,109,,109,30.0,30.0,72,16,194,0.289,1105.0,15.0,28.0,217.0,1.0,2.0,38.0,4.0,108.0,17.0,,
13,"Lund, Clare",Jr,S,5-9,109,,109,30.0,,10,10,75,0.0,42.0,21.0,18.0,270.0,28.0,,1.0,,31.5,2.0,,
18,"Ardilla, Athena",So,OH,5-11,106,,106,30.0,16.0,337,215,920,0.133,3.0,3.0,11.0,58.0,14.0,3.0,27.0,4.0,356.5,,,
2,"Magbanua, Nicole",Jr,DS,5-1,105,,105,30.0,15.0,1,2,6,-0.16699999999999998,28.0,12.0,26.0,267.0,20.0,,,,13.0,,,
10,"Shollin, Natalie",Jr,MB,6-1,104,,104,29.0,29.0,237,89,579,0.256,2.0,,,30.0,1.0,13.0,66.0,16.0,283.0,,,
1,"Wang, Sherrie",Sr,DS,5-4,102,,102,29.0,1.0,0,0,0,,12.0,32.0,29.0,167.0,15.0,,,,32.0,,,
8,"Tschannen, Gabrielle",So,MB,6-3,100,,100,29.0,28.0,186,52,488,0.275,4.0,31.0,38.0,50.0,1.0,7.0,79.0,5.0,263.5,1.0,,
15,"Boyd, Hannah",Fr,OH,6-2,99,,99,28.0,26.0,328,153,1025,0.171,3.0,5.0,3.0,52.0,4.0,4.0,24.0,4.0,349.0,,,
6,"Eyl, Gabrielle",Sr,L,5-8,98,,98,27.0,,3,0,20,0.15,84.0,20.0,19.0,540.0,21.0,,,,23.0,4.0,,
14,"Winkler, Kaylyn",Fr,MB,6-3,87,,87,27.0,21.0,98,57,319,0.129,6.0,3.0,3.0,25.0,,,49.0,9.0,125.5,1.0,,
12,"Reiter, Taylor",Sr,MB,6-2,52,,52,21.0,12.0,74,37,245,0.151,2.0,,,13.0,5.0,,23.0,3.0,85.5,,,
16,"Daphnis, Brianna",Fr,MB,5-10,31,,31,18.0,2.0,27,38,124,-0.08900000000000001,1.0,,,7.0,2.0,,6.0,1.0,30.0,1.0,,
20,"Kim, Ella",Fr,,-,3,,3,2.0,,2,1,12,0.083,,,,1.0,1.0,,,,2.0,,,
5,"MacDonald, Charlotte",Fr,RS,6-2,2,,2,2.0,,0,0,0,,,,,1.0,,,1.0,,0.5,,,
19,"Holly, Bridget",Fr,S,5-9,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,17,12.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1375,670,4007,0.17600000000000002,1292.0,142.0,175.0,1698.0,129.0,29.0,314.0,46.0,1703.0,26.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1364,571,3898,0.203,1266.0,129.0,176.0,1634.0,142.0,38.0,400.0,44.0,1731.0,49.0,,
