Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Rodriguez, Mildrelis",Sr,OH,5-9,121,,121,31.0,31.0,379,179,1266,0.158,13.0,38.0,45.0,345.0,20.0,5.0,26.0,3.0,435.0,,,
5,"Tam, Rachel",Jr,OH,5-9,117,,117,31.0,30.0,492,252,1270,0.18899999999999997,7.0,25.0,59.0,182.0,16.0,2.0,39.0,5.0,538.5,,,
1,"Cornist, Kerra",Fr,,6-0,113,,113,30.0,28.0,174,69,422,0.249,2.0,1.0,7.0,13.0,,7.0,64.0,7.0,214.0,,,
12,"McInnis, Allana",So,S,5-7,112,,112,31.0,20.0,6,6,25,0.0,916.0,11.0,21.0,191.0,,,19.0,,26.5,16.0,,
8,"Goldstein, Olivia",Sr,L,5-8,106,,106,30.0,,2,0,4,0.5,66.0,16.0,37.0,353.0,37.0,,,,18.0,,,
11,"Redmond, Elena",Fr,,5-7,99,,99,31.0,4.0,3,3,8,0.0,146.0,15.0,27.0,90.0,1.0,,,,18.0,4.0,,
4,"Coronel, Joselyn",Sr,RS,6-3,94,,94,28.0,22.0,44,24,137,0.146,5.0,6.0,7.0,46.0,1.0,2.0,55.0,3.0,79.5,1.0,,
15,"Fortuny, Rocio",Sr,RS,6-2,88,,88,28.0,11.0,100,52,299,0.161,2.0,4.0,10.0,37.0,3.0,1.0,42.0,6.0,126.0,,,
14,"Vazquez, Alondra",Fr,,5-11,85,,85,22.0,21.0,218,105,647,0.175,19.0,21.0,33.0,262.0,17.0,3.0,15.0,3.0,249.5,,,
9,"Thon, Cecilia",Fr,,5-7,75,,75,29.0,7.0,2,1,11,0.091,219.0,8.0,18.0,83.0,,1.0,,,11.0,4.0,,
2,"Giller, Elizabeth",Sr,RS,6-0,50,,50,20.0,2.0,29,30,113,-0.009000000000000001,,,,9.0,,1.0,16.0,3.0,38.0,,,
16,"Murray, Lauren",So,DS,5-6,41,,41,14.0,,0,0,0,,7.0,3.0,6.0,54.0,9.0,,,,3.0,1.0,,
7,"Joseph, Patricia",Jr,,5-9,36,,36,14.0,9.0,17,16,69,0.013999999999999999,2.0,,,4.0,,1.0,15.0,4.0,25.5,,,
3,"Dos Santos, Gabriela",Sr,RS,5-7,14,,14,3.0,,2,0,3,0.667,7.0,8.0,4.0,79.0,1.0,,,,10.0,1.0,,
6,"Whaley, Mya",Fr,,-,13,,13,8.0,1.0,3,7,17,-0.235,,,3.0,,,,,,3.0,,,
-,TEAM,-,-,-,-,-,17,15.0,,0,1,1,-1.0,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1471,745,4292,0.16899999999999998,1411.0,156.0,277.0,1748.0,122.0,23.0,291.0,34.0,1795.5,27.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1427,533,3955,0.226,1323.0,122.0,204.0,1783.0,156.0,44.0,482.0,37.0,1834.0,33.0,,
