Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"LaGoy, Lexi",Sr,MH,5-11,92,,92,25.0,24.0,144,59,396,0.215,5.0,15.0,18.0,40.0,,8.0,54.0,2.0,194.0,,,
10,"Gioiosa, Samantha",So,DS,5-9,92,,92,25.0,1.0,4,4,22,0.0,70.0,18.0,33.0,349.0,37.0,,,1.0,22.0,5.0,,
22,"Alicea, Gaby",Sr,OH,6-1,92,,92,25.0,24.0,324,185,976,0.142,22.0,23.0,41.0,275.0,28.0,7.0,36.0,3.0,372.0,,,
7,"Shultz, Erin",Sr,OH,6-0,91,,91,25.0,23.0,252,111,852,0.165,14.0,14.0,10.0,207.0,31.0,1.0,20.0,1.0,277.0,1.0,,
4,"Wilson, Tyra",,,6-3,86,,86,25.0,22.0,97,41,304,0.184,6.0,,1.0,9.0,1.0,8.0,56.0,4.0,133.0,2.0,,
3,"Adams, Kiara",,,-,84,,84,25.0,24.0,55,18,162,0.228,638.0,5.0,42.0,167.0,3.0,2.0,27.0,6.0,75.5,36.0,,
8,"Lavender, Kim",Jr,DS,5-9,80,,80,22.0,2.0,1,8,23,-0.304,19.0,17.0,14.0,151.0,14.0,,,,18.0,1.0,,
6,"Keghlian, Tori",Jr,OH,6-1,76,,76,25.0,19.0,117,76,368,0.111,5.0,,,36.0,,,26.0,2.0,130.0,1.0,,
11,"Andruskova, Stephanie",,,6-2,30,,30,13.0,2.0,16,20,84,-0.048,,,,4.0,,1.0,5.0,2.0,19.5,1.0,,
14,"Novak, Natalie",Fr,,-,26,,26,13.0,,4,5,22,-0.045,150.0,5.0,4.0,47.0,,1.0,6.0,,13.0,7.0,,
2,"Kaner, Elizabeth",So,DS,5-2,17,,17,13.0,,0,1,1,-1.0,2.0,,1.0,17.0,3.0,,,,,,,
13,"Gadelha, Elis",So,MH,6-1,8,,8,4.0,2.0,5,5,22,0.0,,,,,,,5.0,,7.5,,,
5,"Haag, Kaelan",Sr,S,6-2,7,,7,5.0,1.0,6,4,30,0.067,,,1.0,2.0,,,3.0,,7.5,,,
1,"Rail, Emily",Fr,,5-3,6,,6,5.0,,0,0,0,,,,1.0,,1.0,,,,,,,
18,"Ulate, Francela",,,5-10,6,,6,5.0,,3,1,9,0.222,,,1.0,2.0,1.0,,,,3.0,1.0,,
9,"Smith, Jaclyn",So,S,5-10,4,,4,4.0,,0,1,1,-1.0,17.0,,2.0,7.0,,,1.0,,0.5,2.0,,
-,TEAM,-,-,-,-,-,41,17.0,,0,0,4,0.0,2.0,1.0,2.0,3.0,22.0,,,,1.0,,,
-,Totals,-,-,-,-,-,92,,,1028,539,3276,0.149,950.0,98.0,171.0,1316.0,141.0,28.0,239.0,21.0,1273.5,57.0,,
-,Opponent Totals,-,-,-,-,-,92,,,1212,469,3200,0.23199999999999998,1127.0,141.0,175.0,1474.0,98.0,34.0,379.0,21.0,1576.5,34.0,,
