Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
23,"Patterson, Riley",Fr,OH,5-8,113,,113,29.0,29.0,290,148,740,0.192,35.0,18.0,24.0,301.0,20.0,2.0,29.0,2.0,324.5,1.0,,
88,"Holt, Alexandra",Sr,MB,6-0,113,,113,29.0,27.0,200,45,449,0.345,19.0,13.0,15.0,64.0,1.0,10.0,75.0,6.0,260.5,1.0,,
25,"Cline, Lauren",Jr,MB,6-2,113,,113,29.0,22.0,173,74,410,0.24100000000000002,4.0,,,14.0,1.0,9.0,61.0,7.0,212.5,,,
9,"Lines, Kaitlyn",So,OH,6-0,113,,113,29.0,29.0,437,234,1095,0.185,8.0,41.0,57.0,240.0,42.0,6.0,36.0,5.0,502.0,1.0,,
7,"Deschrijver, Hanne",So,S,5-10,112,,112,29.0,15.0,35,14,108,0.19399999999999998,903.0,28.0,48.0,222.0,1.0,1.0,30.0,4.0,79.0,26.0,,
5,"Tubbs, Jadyn",Fr,L,5-5,100,,100,26.0,,2,1,14,0.071,74.0,22.0,32.0,386.0,36.0,,,,24.0,,,
11,"Ramsey, Riley",Fr,OH,6-2,100,,100,26.0,26.0,311,128,880,0.20800000000000002,25.0,14.0,8.0,144.0,14.0,3.0,42.0,10.0,349.0,,,
2,"Leo, Gabby",Fr,S,5-5,71,,71,18.0,14.0,2,2,5,0.0,383.0,9.0,29.0,144.0,,,,1.0,11.0,4.0,,
4,"Dennemann, Allison",Fr,OH,5-10,59,,59,15.0,12.0,81,56,252,0.099,8.0,13.0,23.0,80.0,6.0,3.0,11.0,3.0,102.5,,,
15,"Carpenter, Lucy",Fr,RS,5-10,5,,5,4.0,,0,0,1,0.0,,,,,,,1.0,,0.5,,,
1,"Long, Roni",Jr,OH,5-10,4,,4,3.0,,0,1,2,-0.5,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,9.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1531,703,3956,0.209,1460.0,158.0,236.0,1595.0,130.0,34.0,285.0,38.0,1865.5,33.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1300,494,3606,0.22399999999999998,1224.0,130.0,189.0,1422.0,158.0,53.0,453.0,58.0,1709.5,26.0,,
