Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
19,"Lucero, Alex",Fr,L/DS,5-7,86,,86,25.0,,2,0,4,0.5,28.0,11.0,27.0,303.0,33.0,,,,13.0,,,
23,"Braun, Brittany",So,MB,6-0,86,,86,25.0,23.0,212,73,532,0.261,4.0,,1.0,16.0,2.0,10.0,64.0,5.0,254.0,1.0,,
10,"Bridges, Jenna",Jr,MB,6-2,86,,86,25.0,24.0,353,102,740,0.33899999999999997,6.0,,3.0,50.0,1.0,12.0,74.0,7.0,402.0,1.0,,
5,"Anderson, Megan",So,S,5-11,86,,86,25.0,24.0,41,15,121,0.215,907.0,24.0,26.0,79.0,,8.0,40.0,8.0,93.0,15.0,,
7,"Scherer, Megan",Jr,DS,5-10,83,,83,25.0,5.0,1,6,16,-0.312,18.0,12.0,27.0,155.0,22.0,,3.0,,14.5,,,
1,"Worley, Montrashay",Sr,DS,5-3,83,,83,25.0,15.0,1,0,3,0.33299999999999996,5.0,3.0,3.0,104.0,29.0,,,,4.0,,,
17,"Etta, Nicole",Jr,DS,5-7,77,,77,24.0,4.0,1,1,3,0.0,8.0,9.0,14.0,98.0,2.0,,,,10.0,1.0,,
21,"Eklund, Daisy",So,OH,5-10,76,,76,24.0,21.0,124,73,400,0.128,9.0,12.0,19.0,129.0,12.0,6.0,24.0,7.0,154.0,,,
9,"Modestow, Paulina",Sr,OH,6-0,72,,72,22.0,4.0,165,58,508,0.21100000000000002,2.0,11.0,20.0,70.0,4.0,2.0,27.0,2.0,191.5,,,
15,"Nash, Abby",So,OH,5-11,61,,61,19.0,14.0,141,58,397,0.209,6.0,14.0,10.0,99.0,8.0,1.0,20.0,5.0,166.0,,,
11,"Diede, Valerie",Fr,MB,6-2,28,,28,12.0,4.0,10,5,27,0.185,1.0,,1.0,11.0,,,16.0,1.0,18.0,,,
4,"Zadra, Lacey",So,MB,5-11,28,,28,13.0,6.0,10,6,37,0.10800000000000001,2.0,,,7.0,,3.0,17.0,4.0,21.5,,,
13,"Capua, Kat",So,RS,5-11,22,,22,13.0,1.0,3,2,22,0.045,,,,5.0,,1.0,5.0,1.0,6.5,,,
-,TEAM,-,-,-,-,-,16,12.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,86,,,1064,399,2810,0.237,996.0,96.0,151.0,1126.0,125.0,43.0,290.0,40.0,1348.0,18.0,,
-,Opponent Totals,-,-,-,-,-,86,,,1182,475,3083,0.22899999999999998,1099.0,125.0,159.0,1160.0,96.0,31.0,226.0,24.0,1451.0,35.0,,
