Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Reid, Tess",Jr,S,5-8,112,,112,31.0,31.0,72,21,155,0.32899999999999996,1344.0,35.0,41.0,264.0,1.0,3.0,26.0,14.0,123.0,11.0,,
5,"Whitford, Kekai",Sr,DS,5-8,112,,112,31.0,,3,1,11,0.182,100.0,21.0,51.0,479.0,25.0,,,,24.0,5.0,,
6,"Culo, Bo",Jr,OH,6-2,112,,112,31.0,30.0,251,132,684,0.174,36.0,39.0,76.0,242.0,38.0,1.0,24.0,6.0,303.0,1.0,,
3,"Slattery, Savannah",Jr,OH,5-11,112,,112,31.0,24.0,371,147,905,0.248,12.0,14.0,25.0,74.0,14.0,4.0,38.0,5.0,408.0,,,
15,"Boehle, Ella",Fr,DS,5-9,112,,112,31.0,7.0,0,0,0,,16.0,17.0,35.0,136.0,19.0,,,,17.0,,,
11,"Kovac, Sara",Sr,OPP,6-0,111,,111,31.0,31.0,448,178,1048,0.258,19.0,21.0,58.0,210.0,1.0,2.0,45.0,11.0,493.5,,,
21,"Teague, Meredith",So,OH,6-2,108,,108,31.0,28.0,186,53,395,0.337,,40.0,60.0,14.0,,12.0,47.0,7.0,261.5,,,
4,"Johnson, Emma",Jr,MB,6-0,102,,102,31.0,30.0,206,61,381,0.381,3.0,,,13.0,1.0,8.0,65.0,13.0,246.5,1.0,,
8,"Bartley, Sierra",So,OPP,6-2,70,,70,29.0,1.0,18,4,44,0.318,1.0,5.0,10.0,19.0,,,3.0,,24.5,,,
7,"Morrow, Alexis",So,MB,5-10,43,,43,18.0,4.0,56,20,126,0.28600000000000003,1.0,3.0,6.0,5.0,,5.0,21.0,3.0,74.5,,,
22,"Steger, Bailey",So,S,5-7,23,,23,14.0,,0,0,0,,7.0,,10.0,4.0,,,,,,,,
12,"Knowlton, Ella",Fr,MB,6-3,1,,1,1.0,,0,2,2,-1.0,,,,,,,,,,,,
19,"Rohrer, Emilee",Fr,OH,6-2,1,,1,1.0,,1,1,2,0.0,,,,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1612,620,3753,0.264,1539.0,195.0,372.0,1460.0,110.0,35.0,269.0,59.0,1976.5,18.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1250,455,3405,0.233,1152.0,110.0,232.0,1243.0,195.0,50.0,419.0,61.0,1619.5,32.0,,
