Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Zgunda, Gabby",So,DS,5-6,110,,110,31.0,11.0,3,1,6,0.33299999999999996,42.0,13.0,16.0,291.0,39.0,,,,16.0,,,
7,"Stamatis, Alleah",Jr,S,5-10,110,,110,31.0,21.0,18,5,68,0.191,283.0,23.0,22.0,219.0,2.0,,2.0,,42.0,7.0,,
1,"Cooks, Amarrah",Jr,MB,5-10,110,,110,31.0,30.0,251,80,590,0.29,3.0,1.0,,20.0,,35.0,63.0,10.0,318.5,1.0,,
6,"Murr, Kendall",Fr,OH,5-8,109,,109,31.0,4.0,1,0,5,0.2,56.0,15.0,23.0,413.0,33.0,,,,16.0,,,
2,"Kath, Morgan",Sr,S,5-10,108,,108,31.0,18.0,39,4,113,0.31,734.0,15.0,34.0,158.0,,1.0,32.0,2.0,71.0,7.0,,
13,"Robinson, Deja",Fr,MB,6-1,105,,105,30.0,29.0,203,80,480,0.256,5.0,12.0,24.0,49.0,1.0,24.0,70.0,4.0,274.0,,,
14,"Haskins, Taylor",Sr,OH,6-1,101,,101,31.0,18.0,114,69,476,0.095,8.0,13.0,24.0,141.0,31.0,2.0,11.0,1.0,134.5,,,
12,"Shaw, Paige",Fr,OH,6-0,96,,96,29.0,21.0,248,152,858,0.11199999999999999,16.0,10.0,41.0,126.0,46.0,11.0,31.0,2.0,284.5,1.0,,
9,"Carr, Khristian",Sr,OH,5-11,74,,74,27.0,7.0,147,96,455,0.11199999999999999,,,,25.0,7.0,5.0,18.0,3.0,161.0,1.0,,
10,"Koele, AJ",Fr,MB,6-1,67,,67,21.0,10.0,125,59,335,0.19699999999999998,4.0,,,22.0,,3.0,10.0,3.0,133.0,,,
8,"Waden, Gabby",Fr,MB,5-10,44,,44,14.0,6.0,56,29,161,0.168,,,,9.0,,2.0,19.0,,67.5,,,
11,"Price, Kanani",So,DS,5-2,38,,38,19.0,4.0,2,0,4,0.5,7.0,4.0,12.0,50.0,7.0,,,,6.0,,,
5,"Lochner, Brooklyn",So,RS,6-1,21,,21,12.0,3.0,14,8,49,0.122,,,,7.0,,,10.0,,19.0,,,
25,"Gray, Laura Rose",So,MB,6-3,17,,17,9.0,4.0,14,11,38,0.079,,2.0,1.0,3.0,,2.0,3.0,3.0,19.5,,,
16,"Allen, Simmons",Fr,L/DS,5-4,7,,7,4.0,,0,0,1,0.0,,1.0,1.0,1.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,17,15.0,,0,0,0,,,,,,20.0,,,,,,,
-,Totals,-,-,-,-,-,110,,,1235,594,3639,0.17600000000000002,1158.0,109.0,198.0,1534.0,186.0,85.0,269.0,28.0,1563.5,17.0,,
-,Opponent Totals,-,-,-,-,-,110,,,1512,566,3869,0.245,1403.0,186.0,201.0,1580.0,108.0,53.0,310.0,43.0,1906.0,35.0,,
