Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Haddock-Eppich, Lyndie",Sr,S,5-10,107,,107,33.0,33.0,86,17,180,0.38299999999999995,1195.0,14.0,12.0,270.0,1.0,2.0,98.0,5.0,151.0,9.0,,
24,"Eschenberg, Kennedy",So,MB,6-4,107,,107,33.0,32.0,205,50,449,0.345,7.0,,,12.0,,15.0,125.0,9.0,282.5,,,
2,"Gneiting, Heather",Fr,MB,6-4,106,,106,33.0,31.0,225,60,434,0.38,9.0,18.0,31.0,36.0,2.0,7.0,152.0,16.0,326.0,,,
9,"Martindale, Sydnie",Sr,L/DS,5-8,106,,106,33.0,27.0,0,0,2,0.0,30.0,18.0,22.0,166.0,22.0,,,,18.0,,,
12,"Jones-Perry, Veronica",Sr,OH,6-0,105,,105,33.0,33.0,506,149,1088,0.32799999999999996,18.0,42.0,47.0,206.0,16.0,2.0,70.0,6.0,585.0,,,
13,"Stetler, Danelle",Sr,OH,6-0,103,,103,32.0,21.0,20,12,75,0.107,37.0,9.0,9.0,141.0,21.0,,5.0,,31.5,1.0,,
3,"Robinson, Madelyn",Fr,OH,5-10,83,,83,32.0,8.0,150,67,378,0.22,5.0,,3.0,30.0,1.0,1.0,41.0,5.0,171.5,1.0,,
14,"Miller, McKenna",Jr,OH,6-1,77,,77,24.0,7.0,250,65,602,0.307,2.0,21.0,23.0,53.0,5.0,,37.0,2.0,289.5,,,
15,"Moea'i, Kiani",Jr,S,5-10,63,,63,26.0,2.0,0,1,1,-1.0,9.0,11.0,9.0,25.0,,,,,11.0,,,
11,"Haddock, Lacy",Sr,OH,5-10,59,,59,26.0,3.0,61,34,192,0.141,2.0,1.0,1.0,36.0,1.0,,24.0,,74.0,,,
20,"Lyman, Riley",Jr,OH,6-0,24,,24,15.0,,0,0,3,0.0,4.0,,,13.0,2.0,,,,,1.0,,
1,"Ballard-Nixon, Taylen",So,OH,6-3,18,,18,11.0,,6,10,33,-0.121,,,,2.0,1.0,,8.0,2.0,10.0,,,
16,"Stapleton, Allison",So,MB,6-2,10,,10,8.0,,7,2,14,0.35700000000000004,,,,,,,4.0,,9.0,,,
8,"Tausinga, Tayler",Fr,S,5-8,8,,8,7.0,,0,0,0,,8.0,,3.0,1.0,,,,,,1.0,,
5,"Lewis-Bushman, Emily",Jr,OPP,6-4,7,,7,6.0,,1,0,8,0.125,,1.0,,1.0,1.0,,4.0,,4.0,,,
-,TEAM,-,-,-,-,-,9,7.0,,0,0,0,,,,,,4.0,,,,,,,
-,Totals,-,-,-,-,-,107,,,1521,468,3469,0.304,1436.0,150.0,180.0,1406.0,95.0,27.0,568.0,45.0,1982.0,16.0,,
-,Opponent Totals,-,-,-,-,-,107,,,1193,679,3598,0.14300000000000002,1149.0,95.0,201.0,1225.0,150.0,21.0,378.0,45.0,1498.0,33.0,,
