Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Rautio, Roosa",Fr,,5-9,120,,120,32.0,32.0,36,14,148,0.149,1238.0,21.0,32.0,211.0,1.0,1.0,32.0,4.0,74.0,37.0,,
12,"Vail, Jordan",Sr,MH,6-1,120,,120,32.0,32.0,348,117,826,0.28,1.0,,1.0,20.0,,29.0,92.0,14.0,423.0,,,
17,"Brekke, Tamika",Sr,DS,5-7,117,,117,32.0,6.0,0,1,5,-0.2,25.0,22.0,26.0,256.0,19.0,,,,22.0,1.0,,
5,"Fraase, Alivia",Jr,L,6-0,116,,116,32.0,17.0,3,1,7,0.28600000000000003,46.0,23.0,9.0,421.0,37.0,,,,26.0,1.0,,
18,"Brueggeman, Ashley",Jr,RS,6-2,113,,113,30.0,26.0,278,137,813,0.17300000000000001,6.0,,1.0,81.0,2.0,6.0,71.0,4.0,319.5,,,
4,"Flores, Taliyah",Fr,,-,111,,111,30.0,10.0,30,11,118,0.161,27.0,17.0,16.0,515.0,16.0,,3.0,1.0,48.5,,,
8,"Rutten, Lydia",So,MH,6-2,107,,107,31.0,28.0,145,67,419,0.18600000000000003,7.0,9.0,23.0,42.0,,6.0,65.0,14.0,192.5,,,
0,"Williams, Kayla",Jr,OH,5-9,90,,90,24.0,22.0,284,108,913,0.193,4.0,18.0,19.0,245.0,33.0,2.0,31.0,1.0,319.5,,,
2,"Nieukirk, Brynn",Fr,,6-2,85,,85,23.0,,188,78,610,0.18,,,,46.0,1.0,9.0,25.0,7.0,209.5,,,
16,"Smith, Maggie",Jr,DS,5-7,76,,76,31.0,1.0,4,1,6,0.5,7.0,9.0,15.0,52.0,6.0,,,,13.0,,,
7,"Ahrens, Lexi",Fr,,6-2,45,,45,17.0,7.0,76,26,215,0.233,2.0,1.0,2.0,24.0,1.0,3.0,30.0,11.0,95.0,1.0,,
1,"Chwialkowski, Darian",Fr,,5-11,38,,38,11.0,11.0,57,48,258,0.035,4.0,4.0,6.0,96.0,15.0,1.0,10.0,2.0,67.0,2.0,,
15,"Riedl, Taylor",So,OH,6-0,28,,28,19.0,,18,12,86,0.07,,,1.0,10.0,1.0,2.0,2.0,1.0,21.0,,,
20,"Hart, Madi",Fr,,-,19,,19,7.0,,0,0,0,,,4.0,2.0,2.0,,,,,4.0,,,
14,"Wahl, Kelly",So,MH,6-1,9,,9,8.0,,2,0,7,0.28600000000000003,,,1.0,,,,4.0,,4.0,,,
11,"Vetter, Julia",Fr,,5-10,1,,1,1.0,,0,0,0,,5.0,,,2.0,,,,,,,,
10,"LARSON, Megan",Fr,,-,1,,1,1.0,,0,0,0,,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,12,11.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1469,621,4431,0.191,1372.0,128.0,154.0,2024.0,143.0,59.0,365.0,59.0,1838.5,42.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1675,657,4651,0.21899999999999997,1539.0,143.0,219.0,2070.0,128.0,48.0,345.0,31.0,2038.5,23.0,,
