Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Buman, Vanessa",Sr,L,5-6,113,,113,31.0,,2,2,5,0.0,40.0,22.0,24.0,614.0,26.0,,,,24.0,,,
1,"Wolf, Taylor",So,S,6-2,113,,113,31.0,31.0,513,201,1405,0.222,45.0,33.0,15.0,358.0,3.0,3.0,63.0,3.0,580.5,1.0,,
16,"Yoss, Maddie",Jr,S,5-9,113,,113,31.0,31.0,118,27,360,0.253,1236.0,25.0,32.0,279.0,,3.0,54.0,12.0,173.0,8.0,,
13,"Eaton, Anna",So,MB,6-0,113,,113,31.0,31.0,106,38,293,0.23199999999999998,3.0,10.0,20.0,36.0,3.0,9.0,94.0,4.0,172.0,,,
9,"Sledge, Ashley",So,MB,5-11,113,,113,31.0,31.0,245,81,539,0.304,2.0,3.0,16.0,43.0,,9.0,106.0,8.0,310.0,,,
5,"Everingham, Austyn",Sr,L,5-4,112,,112,31.0,16.0,2,2,9,0.0,54.0,24.0,26.0,327.0,17.0,,,,26.0,,,
8,"Lautenschlager, Emily",Jr,L/DS,5-4,110,,110,31.0,14.0,0,0,4,0.0,42.0,19.0,29.0,198.0,15.0,,,,19.0,,,
18,"Zakutney, Alexandra",Fr,OH,5-10,105,,105,30.0,12.0,273,126,844,0.174,14.0,,2.0,83.0,18.0,6.0,34.0,7.0,296.0,,,
10,"Wolf, Jessica",Sr,OH,6-2,83,,83,23.0,14.0,214,100,723,0.158,5.0,,,68.0,11.0,2.0,40.0,2.0,236.0,1.0,,
6,"Kent, Micaela",So,L,5-2,61,,61,22.0,,0,0,0,,,5.0,11.0,15.0,2.0,,,,5.0,,,
7,"Paulus, Kristen",So,OPP,6-1,45,,45,13.0,6.0,69,57,268,0.045,2.0,,4.0,27.0,3.0,2.0,14.0,3.0,78.0,,,
21,"Coughlin, Shannon",Fr,OH,5-10,8,,8,7.0,,2,3,13,-0.077,,,1.0,4.0,,,,,2.0,,,
2,"Dorner, Alexis",Fr,MB,6-0,4,,4,3.0,,0,1,2,-0.5,,,1.0,,,,,1.0,,,,
14,"Koerper, Katie",Fr,OH,5-8,1,,1,1.0,,0,0,0,,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,20,13.0,,0,0,0,,,,,,15.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1544,638,4465,0.203,1443.0,141.0,181.0,2053.0,113.0,34.0,405.0,40.0,1921.5,10.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1405,593,4328,0.188,1313.0,113.0,200.0,1990.0,141.0,41.0,379.0,66.0,1748.5,33.0,,
