Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Conner, Camille",So,S,6-1,123,,123,30.0,30.0,161,58,398,0.259,1263.0,27.0,58.0,251.0,,6.0,51.0,15.0,219.5,22.0,1.0,
11,"Houser, Amy",Sr,L/DS,5-8,122,,122,30.0,,3,0,8,0.375,129.0,13.0,17.0,479.0,21.0,,,,16.0,1.0,,
9,"Hans, Hollann",Jr,OH,6-1,120,,120,29.0,29.0,528,212,1387,0.228,43.0,64.0,81.0,312.0,25.0,10.0,44.0,9.0,624.0,2.0,,
13,"Fields, Allison",Fr,L/DS,5-7,118,,118,30.0,24.0,4,0,6,0.667,41.0,16.0,39.0,288.0,24.0,,,,20.0,2.0,,
6,"Austin-Roark, London",Fr,MB,6-4,117,,117,30.0,30.0,201,61,507,0.276,5.0,,,14.0,1.0,6.0,87.0,4.0,250.5,3.0,,
3,"Palmer, Brookah",Jr,OH,6-2,114,,114,29.0,24.0,194,93,559,0.18100000000000002,26.0,31.0,48.0,212.0,33.0,2.0,23.0,4.0,238.5,1.0,,
5,"Voss, Taylor",Fr,L/DS,5-5,95,,95,26.0,4.0,0,0,1,0.0,6.0,12.0,26.0,50.0,6.0,,,,12.0,,,
10,"Patterson, Makena",So,MB,6-3,86,,86,24.0,19.0,171,47,396,0.313,8.0,6.0,24.0,32.0,1.0,8.0,57.0,3.0,213.5,,,
1,"Sanders, Samantha",So,OH,6-2,70,,70,19.0,1.0,138,70,397,0.171,5.0,3.0,8.0,26.0,5.0,,22.0,3.0,152.0,,,
22,"Davis, Morgan",So,MB,6-4,47,,47,19.0,1.0,69,41,171,0.16399999999999998,1.0,,,12.0,,2.0,25.0,9.0,83.5,,,
12,"Talbert, Mallory",Fr,MB,6-3,47,,47,18.0,11.0,72,35,165,0.22399999999999998,2.0,,,14.0,,3.0,28.0,5.0,89.0,,,
4,"Fields, Sydnye",Jr,MB,6-3,46,,46,15.0,4.0,76,35,165,0.248,1.0,,,11.0,,1.0,10.0,2.0,82.0,,,
21,"Slocum, Haley",Jr,S,5-8,37,,37,15.0,,0,0,1,0.0,8.0,4.0,19.0,27.0,,,,,4.0,,,
8,"Douglas, Maddie",Jr,OH,6-0,32,,32,13.0,3.0,37,18,128,0.14800000000000002,1.0,,,13.0,4.0,2.0,6.0,,42.0,,,
2,"Little, Sydney",Fr,OH,6-0,26,,26,13.0,,0,3,9,-0.33299999999999996,2.0,3.0,3.0,30.0,4.0,,,,3.0,,,
20,"Scott, Skylar",Fr,L/DS,5-6,3,,3,3.0,,0,0,0,,,,1.0,,,,,,,,,
-,TEAM,-,-,-,-,-,13,10.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,123,,,1654,673,4298,0.228,1541.0,179.0,324.0,1771.0,135.0,40.0,353.0,54.0,2049.5,31.0,,
-,Opponent Totals,-,-,-,-,-,123,,,1398,573,4037,0.204,1301.0,135.0,224.0,1662.0,179.0,73.0,358.0,58.0,1785.0,20.0,,
