Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Afoa, Kayla",So,OH,5-9,113,,113,29.0,29.0,385,167,1217,0.179,32.0,30.0,24.0,348.0,32.0,4.0,32.0,2.0,435.0,3.0,,
15,"Maluotoga, Mo",Sr,L/DS,5-6,110,,110,29.0,,2,1,9,0.111,97.0,14.0,25.0,427.0,41.0,,,,16.0,5.0,,
1,"Maniglia, Hailey",So,MB,5-9,106,,106,27.0,27.0,181,60,454,0.267,1.0,,,19.0,1.0,9.0,68.0,7.0,224.0,1.0,,
3,"Burns, Dalyn",Jr,S,5-8,102,,102,27.0,26.0,37,3,76,0.447,831.0,23.0,23.0,273.0,,,17.0,3.0,68.5,7.0,,
12,"Rocha, Camryn",So,OH,6-0,84,,84,23.0,9.0,164,91,482,0.151,2.0,,3.0,32.0,1.0,2.0,32.0,2.0,182.0,,,
5,"Peleras, Shiloh",Jr,MB,-,76,,76,20.0,19.0,91,38,257,0.20600000000000002,3.0,8.0,17.0,32.0,,5.0,59.0,9.0,133.5,,,
11,"Blackwood, Ryan",Jr,L/DS,-,76,,76,22.0,2.0,0,0,0,,24.0,14.0,28.0,145.0,18.0,,,,14.0,1.0,,
24,"Minor, Jamila",Jr,OH,5-10,70,,70,19.0,19.0,215,127,727,0.121,12.0,19.0,31.0,184.0,42.0,2.0,20.0,14.0,246.0,2.0,,
6,"Hayward, Sam",So,OH,6-1,69,,69,19.0,18.0,158,73,415,0.205,2.0,,,31.0,,2.0,27.0,7.0,173.5,,,
9,"Maki, Ashley",So,DS,5-6,62,,62,17.0,2.0,0,0,1,0.0,5.0,25.0,26.0,23.0,,,1.0,,25.5,,,
7,"McGill, Kassie",Fr,RS,6-1,57,,57,17.0,11.0,44,19,122,0.205,4.0,,,16.0,,2.0,31.0,2.0,61.5,,,
2,"Wuensch, Mckayla",So,S,5-9,56,,56,19.0,3.0,8,3,19,0.263,274.0,10.0,20.0,111.0,,,10.0,2.0,23.0,10.0,,
19,"Robins, Kili",Fr,OH,-,54,,54,17.0,9.0,71,42,232,0.125,10.0,5.0,32.0,104.0,19.0,1.0,10.0,3.0,82.0,,,
4,"Spevak, Kaila",Fr,L/DS,-,17,,17,9.0,,0,1,1,-1.0,,3.0,4.0,3.0,2.0,,,,3.0,,,
-,TEAM,-,-,-,-,-,13,10.0,,0,0,0,,,,1.0,,11.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1356,625,4012,0.182,1297.0,151.0,234.0,1748.0,167.0,27.0,307.0,51.0,1687.5,29.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1446,567,3955,0.222,1374.0,167.0,230.0,1749.0,151.0,52.0,397.0,55.0,1863.5,38.0,,
