Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
24,"Rightnowar, Nicole",Sr,OH,5-11,120,,120,32.0,32.0,455,195,1409,0.185,26.0,25.0,23.0,425.0,27.0,1.0,46.0,8.0,504.0,2.0,,
13,"Boerst, Sydney",So,MH,6-0,120,,120,32.0,32.0,280,93,568,0.32899999999999996,3.0,23.0,28.0,69.0,1.0,20.0,96.0,2.0,371.0,2.0,,
1,"Jaqua, Madison",Sr,S,5-10,119,,119,32.0,32.0,38,13,126,0.198,1134.0,18.0,16.0,258.0,1.0,1.0,19.0,1.0,66.5,14.0,,
4,"Mills, Victoria",Sr,DS,5-6,119,,119,32.0,4.0,0,0,4,0.0,228.0,16.0,29.0,197.0,4.0,,,1.0,16.0,11.0,,
3,"Britner, Elizabeth",Sr,L/DS,5-8,118,,118,32.0,,1,2,4,-0.25,77.0,19.0,62.0,457.0,15.0,,,,20.0,1.0,,
9,"Crowe, Katie",So,OH,5-10,116,,116,32.0,32.0,278,141,879,0.156,15.0,26.0,84.0,367.0,33.0,2.0,38.0,6.0,325.0,1.0,,
8,"Fuerst, Elizabeth",Jr,OH,5-11,115,,115,31.0,26.0,292,90,798,0.253,8.0,,,58.0,1.0,4.0,63.0,8.0,327.5,1.0,,
5,"Green, Je'Bria",Jr,MH,5-11,67,,67,23.0,14.0,83,48,216,0.162,3.0,,,27.0,1.0,4.0,45.0,9.0,109.5,3.0,,
10,"Hoevels, Sandra",Jr,MH,6-0,66,,66,23.0,16.0,80,28,196,0.265,3.0,,,8.0,1.0,3.0,44.0,3.0,105.0,1.0,,
14,"Wurster, Madelyn",Fr,RS,6-3,64,,64,23.0,2.0,128,54,332,0.223,1.0,,,14.0,,4.0,18.0,4.0,141.0,1.0,,
2,"Wayer, Julia",So,L/DS,5-5,32,,32,20.0,,0,0,0,,8.0,1.0,9.0,53.0,3.0,,,,1.0,2.0,,
7,"Duddleston, Taylor",Fr,DS,5-7,21,,21,14.0,,0,1,2,-0.5,1.0,2.0,5.0,18.0,1.0,,,,2.0,,,
6,"Gates, Madison",Fr,S,5-9,9,,9,6.0,,2,3,6,-0.16699999999999998,27.0,,,11.0,,,,,2.0,4.0,,
12,"Cox, Sydney",Jr,MH,6-2,5,,5,3.0,2.0,1,3,5,-0.4,,,,,,,3.0,,2.5,,,
15,"Williamson, Rachel",Fr,MH,6-0,2,,2,2.0,,0,0,3,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,16,13.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1638,671,4548,0.213,1534.0,130.0,256.0,1962.0,104.0,39.0,372.0,42.0,1993.0,43.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1501,675,4437,0.18600000000000003,1411.0,104.0,230.0,1940.0,130.0,53.0,438.0,61.0,1877.0,38.0,,
