Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Angello, Lacey",Fr,L/DS,5-8,109,,109,27.0,20.0,3,2,8,0.125,60.0,9.0,16.0,258.0,29.0,,,,12.0,2.0,,
1,"Nelson, Allie",Jr,L/DS,5-6,109,,109,27.0,3.0,1,3,5,-0.4,87.0,12.0,19.0,398.0,17.0,,,,13.0,1.0,,
12,"Smith, Ashley",Jr,OH,6-0,109,,109,27.0,5.0,321,120,829,0.242,5.0,,1.0,53.0,8.0,5.0,42.0,1.0,347.0,,,
4,"Burse, Jada",Jr,OH,6-1,108,,108,27.0,20.0,374,174,975,0.205,6.0,,5.0,58.0,9.0,7.0,55.0,17.0,408.5,1.0,,
6,"Hill, Zoe",Jr,MB,5-11,106,,106,27.0,21.0,207,85,492,0.248,5.0,1.0,8.0,22.0,,12.0,113.0,8.0,276.5,,,
5,"Simpson, Gabby",Sr,S,6-3,104,,104,27.0,26.0,152,89,473,0.133,558.0,17.0,26.0,208.0,13.0,4.0,93.0,2.0,219.5,10.0,1.0,
3,"Mostrom, Jacqui",So,L/DS,5-3,103,,103,27.0,3.0,0,1,1,-1.0,9.0,15.0,33.0,95.0,26.0,,,1.0,15.0,1.0,,
7,"Ennis, Camryn",Fr,OH,6-0,93,,93,24.0,19.0,44,21,122,0.18899999999999997,462.0,19.0,18.0,205.0,11.0,,42.0,3.0,84.0,12.0,,
2,"Langs, Rachel",Fr,MB,6-3,88,,88,25.0,19.0,128,45,316,0.263,5.0,11.0,22.0,34.0,1.0,10.0,110.0,7.0,204.0,,,
15,"Suter, Audri",Fr,L/DS,5-4,81,,81,26.0,2.0,1,0,1,1.0,8.0,5.0,18.0,97.0,6.0,,,,6.0,,,
9,"Nwoke, Mmachi",Jr,MB,6-1,72,,72,21.0,18.0,88,39,233,0.21,2.0,,,10.0,,8.0,70.0,5.0,131.0,,,
17,"Carlson, Annika",So,S,5-11,15,,15,5.0,3.0,1,2,6,-0.16699999999999998,80.0,2.0,3.0,20.0,,,1.0,,3.5,5.0,,
13,"Montero, Patricia",Jr,OH,5-10,13,,13,3.0,3.0,47,25,107,0.20600000000000002,1.0,3.0,5.0,25.0,1.0,,5.0,,52.5,,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1367,606,3568,0.213,1288.0,94.0,174.0,1483.0,130.0,46.0,531.0,44.0,1772.5,32.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1367,635,3755,0.195,1284.0,131.0,219.0,1371.0,94.0,26.0,368.0,46.0,1708.0,31.0,,
