Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Strockis, Jill",Jr,OH,6-1,112,,112,30.0,16.0,93,35,273,0.212,39.0,26.0,27.0,394.0,18.0,1.0,12.0,2.0,126.0,,,
18,"Morrison, Makenzie",Jr,DS,5-7,111,,111,30.0,4.0,1,2,10,-0.1,89.0,17.0,19.0,384.0,20.0,,,,18.0,4.0,,
1,"DeJarld, Jane",Jr,S,5-10,111,,111,30.0,30.0,5,3,22,0.091,714.0,20.0,24.0,191.0,,,4.0,1.0,27.0,14.0,,
8,"Naughton, Clare",So,OH,6-1,109,,109,30.0,18.0,268,105,774,0.21100000000000002,11.0,14.0,7.0,135.0,20.0,7.0,36.0,11.0,307.0,2.0,,
14,"Chukwujekwu, Amaka",So,MB,5-11,109,,109,30.0,28.0,140,59,328,0.247,2.0,3.0,9.0,19.0,2.0,21.0,78.0,8.0,203.0,,,
11,"Balido, Cat",Jr,RS,6-0,107,,107,30.0,17.0,255,154,795,0.127,10.0,4.0,12.0,140.0,9.0,8.0,36.0,11.0,285.0,1.0,,
6,"Goss, Mckenna",Sr,OH,6-1,105,,105,30.0,27.0,240,84,711,0.21899999999999997,10.0,2.0,2.0,80.0,,3.0,47.0,10.0,268.5,1.0,,
19,"Mcknight, Madison",So,S,5-8,102,,102,30.0,,2,2,9,0.0,391.0,19.0,15.0,77.0,1.0,,,,21.0,15.0,,
20,"Strawberry, Jewel",Fr,OH,5-11,88,,88,28.0,8.0,215,101,514,0.222,15.0,10.0,18.0,135.0,13.0,5.0,11.0,4.0,235.5,,,
17,"Mullen, Ally",So,MB,6-2,84,,84,26.0,23.0,106,35,248,0.28600000000000003,3.0,3.0,16.0,14.0,1.0,13.0,64.0,3.0,154.0,,,
4,"West, Sophia",Jr,MB,6-0,55,,55,23.0,5.0,65,17,128,0.375,6.0,,,11.0,,4.0,18.0,4.0,78.0,,,
5,"Dersjant, Alinda",So,OH,6-3,34,,34,17.0,,21,9,78,0.154,,,,5.0,1.0,,14.0,1.0,28.0,,,
15,"Canulli, Natalie",Jr,L/DS,5-8,34,,34,17.0,,0,0,0,,,1.0,,21.0,1.0,,,,1.0,,,
10,"Kutschke, Carly",Jr,MB,6-3,28,,28,14.0,4.0,21,8,45,0.289,3.0,,3.0,10.0,,5.0,10.0,1.0,31.0,,,
7,"Fuhrmann, Mackenzie",Fr,OH,6-0,25,,25,12.0,,20,6,50,0.28,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,24.5,,,
3,"Oemcke, Camille",Sr,S,5-11,25,,25,16.0,,0,0,0,,60.0,1.0,7.0,17.0,,,,,1.0,2.0,,
12,"Yao, Xinyu",So,OH,6-0,2,,2,2.0,,0,1,1,-1.0,1.0,,,,,,,,,,,
13,"Costigan, Derry",Fr,S,6-0,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
2,"Wall, Megan",Fr,MB,6-2,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,11,11.0,,0,0,0,,,,,,8.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1452,621,3986,0.20800000000000002,1355.0,122.0,161.0,1634.0,94.0,68.0,333.0,57.0,1808.5,39.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1416,623,3952,0.201,1340.0,94.0,216.0,1580.0,122.0,80.0,413.0,45.0,1796.5,27.0,,
