Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
19,"Bottomley, Abby",So,DS,5-6,104,,104,31.0,,1,0,7,0.14300000000000002,104.0,23.0,28.0,552.0,19.0,,,,24.0,,,
7,"Tylman, Katie",Sr,RS,6-2,104,,104,31.0,2.0,233,99,540,0.248,4.0,,,46.0,,4.0,58.0,6.0,266.0,,,
5,"Smith, Jenna",Jr,S,5-8,104,,104,31.0,3.0,6,3,18,0.16699999999999998,571.0,28.0,27.0,152.0,,,,,34.0,6.0,,
4,"Smith, Madison",Fr,OH,6-2,102,,102,31.0,29.0,250,110,628,0.223,1.0,,,40.0,4.0,3.0,49.0,3.0,277.5,,,
3,"Broadstreet, Abby",Sr,OH,6-1,101,,101,31.0,31.0,226,99,676,0.188,4.0,7.0,11.0,129.0,25.0,5.0,27.0,9.0,251.5,1.0,,
22,"Livingston, Molly",Sr,MB,6-2,101,,101,30.0,30.0,281,62,585,0.374,14.0,44.0,49.0,70.0,,19.0,80.0,7.0,384.0,1.0,,
15,"Thornburg, Mackenzi",Fr,S,5-7,99,,99,31.0,28.0,3,3,6,0.0,604.0,12.0,9.0,176.0,,,,,15.0,5.0,,
6,"Ellis, Adeline",Sr,OH,5-11,98,,98,31.0,27.0,125,87,510,0.075,9.0,21.0,57.0,207.0,50.0,3.0,22.0,1.0,160.0,1.0,,
1,"Hefner, Jordan",Sr,MB,6-1,95,,95,31.0,29.0,197,59,408,0.33799999999999997,2.0,,1.0,12.0,,8.0,65.0,10.0,237.5,,,
14,"Weidner, Jenna",Jr,DS,5-6,89,,89,30.0,,0,0,1,0.0,9.0,20.0,21.0,112.0,19.0,,,,20.0,,,
11,"Idlebird, Gabrielle",Fr,MB,6-0,43,,43,22.0,5.0,39,19,101,0.198,2.0,,2.0,7.0,,3.0,19.0,4.0,51.5,,,
9,"Rhodes, Brantley",Fr,OH,6-0,31,,31,18.0,1.0,26,17,81,0.111,3.0,,3.0,9.0,6.0,,2.0,,27.0,,,
2,"Kordonowy, Rachel",Sr,DS,5-8,24,,24,14.0,,0,0,0,,1.0,3.0,3.0,20.0,4.0,,,,3.0,,,
10,"Thanhauser, Ali",So,MB,6-2,23,,23,14.0,,5,5,25,0.0,2.0,,,2.0,,,3.0,,6.5,,,
8,"Dickerson, Kassidy",So,DS,5-6,20,,20,13.0,,1,1,3,0.0,2.0,1.0,1.0,12.0,,,,,2.0,,,
12,"Doering, Katie",So,RS,5-10,7,,7,3.0,1.0,8,6,24,0.083,,,,1.0,,,1.0,,8.5,,,
21,"Truman, Makaya",Fr,DS,5-7,7,,7,7.0,,0,0,0,,1.0,4.0,3.0,6.0,,,,,4.0,,,
20,"LeCates, Cassie",Fr,DS,5-7,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
17,"O'Connor, Andrea",Fr,MB,6-1,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,22,13.0,,0,0,0,,,,,,20.0,,,,,,,
-,Totals,-,-,-,-,-,104,,,1401,570,3613,0.23,1333.0,163.0,215.0,1553.0,147.0,45.0,326.0,40.0,1772.0,14.0,,
-,Opponent Totals,-,-,-,-,-,104,,,1129,558,3470,0.165,1055.0,147.0,204.0,1365.0,164.0,46.0,329.0,50.0,1486.5,33.0,,
