Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Szczepanski, Dani",Jr,MB,6-0,108,,108,30.0,30.0,242,58,530,0.34700000000000003,11.0,26.0,20.0,99.0,1.0,13.0,51.0,5.0,306.5,3.0,,
11,"Langhaim, Jaquelyn",Fr,S,6-0,108,,108,30.0,29.0,109,59,297,0.168,783.0,31.0,50.0,225.0,,5.0,32.0,3.0,161.0,53.0,,
13,"Gauthreaux, Mikaela",Jr,OH,6-1,102,,102,30.0,28.0,172,60,465,0.24100000000000002,1.0,,,59.0,,3.0,46.0,4.0,198.0,1.0,,
1,"Elpers, Miranda",Sr,OH,5-9,101,,101,30.0,17.0,110,62,454,0.106,15.0,14.0,27.0,271.0,26.0,2.0,6.0,1.0,129.0,,,
2,"Finch, Gylian",Fr,OH,5-10,97,,97,30.0,29.0,243,140,844,0.122,13.0,18.0,46.0,176.0,41.0,7.0,14.0,3.0,275.0,1.0,,
12,"Kaufman, Megan",So,L/DS,5-3,95,,95,29.0,1.0,0,0,3,0.0,61.0,16.0,22.0,315.0,24.0,1.0,,,17.0,,,
5,"Everingham, Brenna",Fr,L/DS,5-5,83,,83,28.0,,3,0,5,0.6,25.0,12.0,21.0,215.0,25.0,,,,15.0,,,
8,"Plumlee, Emily",Sr,MB,6-1,83,,83,24.0,24.0,106,34,270,0.267,1.0,,,22.0,3.0,5.0,53.0,8.0,137.5,,,
7,"Ford, Ally",Jr,OH,5-10,71,,71,24.0,12.0,169,100,568,0.121,1.0,29.0,40.0,49.0,8.0,4.0,7.0,4.0,205.5,,,
9,"Halsey, Maddie",So,S,5-9,61,,61,22.0,1.0,6,3,29,0.10300000000000001,240.0,7.0,30.0,98.0,,,1.0,2.0,13.5,23.0,,
17,"Bennett, Bailey",So,RS,5-10,33,,33,10.0,,1,0,6,0.16699999999999998,6.0,9.0,2.0,75.0,1.0,,,,10.0,,,
20,"Rackel, Maia",Fr,MB,5-10,27,,27,9.0,6.0,15,12,40,0.075,,,,9.0,,,19.0,2.0,24.5,,,
10,"Murray, Eden",Sr,RS,6-0,15,,15,9.0,1.0,23,11,65,0.185,,,,8.0,,,7.0,,26.5,,,
18,"Anderson, Brianna",Jr,RS,6-0,14,,14,10.0,1.0,25,25,102,0.0,,1.0,2.0,14.0,8.0,1.0,4.0,,29.0,,,
4,"Clemons, Bailey",Jr,L/DS,5-5,12,,12,5.0,,0,0,0,,,,4.0,17.0,3.0,,,,,,,
6,"Root, Sarah",So,MB,6-2,7,,7,3.0,1.0,13,2,39,0.282,,,,1.0,,,8.0,,17.0,,,
14,"Farrell, Lindsey",Sr,L/DS,5-5,3,,3,2.0,,0,0,0,,,,1.0,1.0,,,,,,,,
15,"Cerino, Victoria",Fr,OH,5-9,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
19,"Parrish, Nan",Fr,OH,5-10,1,,1,1.0,,2,1,9,0.111,,,,2.0,,,,,2.0,,,
16,"Henninger, Halli",Fr,MB,6-2,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,21,13.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1239,567,3726,0.18,1157.0,163.0,265.0,1656.0,156.0,41.0,248.0,32.0,1567.0,81.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1343,498,3711,0.228,1212.0,156.0,246.0,1675.0,163.0,35.0,345.0,45.0,1706.5,38.0,,
