Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Hallums, Tiyana",Sr,DS,5-10,108,,108,29.0,,1,0,1,1.0,103.0,17.0,19.0,454.0,15.0,,,,18.0,,,
1,"Penner, Sarah",So,OH,6-0,107,,107,29.0,25.0,313,153,871,0.184,13.0,4.0,12.0,150.0,35.0,18.0,48.0,6.0,359.0,,,
4,"Smith, Faith",Sr,S,5-6,105,,105,29.0,18.0,8,6,30,0.067,442.0,22.0,16.0,210.0,4.0,,5.0,1.0,32.5,18.0,,
5,"Croft, Kennedy",Fr,OH,5-10,102,,102,29.0,22.0,162,83,550,0.14400000000000002,22.0,15.0,34.0,182.0,27.0,5.0,13.0,5.0,188.5,1.0,,
2,"Kuehn, Jenna",Jr,S,5-10,97,,97,29.0,20.0,79,23,202,0.27699999999999997,515.0,24.0,34.0,205.0,1.0,,16.0,1.0,111.0,8.0,,
18,"Loewen, Kaylie",Sr,MB,6-1,96,,96,29.0,13.0,181,53,471,0.272,4.0,2.0,4.0,34.0,,9.0,55.0,6.0,219.5,1.0,,
10,"Oppio, Katelyn",So,MB,6-1,91,,91,28.0,23.0,111,46,312,0.20800000000000002,2.0,27.0,25.0,32.0,3.0,5.0,65.0,5.0,175.5,,,
8,"De Von, Peighton",Sr,MB,6-0,88,,88,27.0,24.0,131,62,362,0.191,,6.0,23.0,30.0,,11.0,85.0,17.0,190.5,,,
11,"Gray, Chapin",So,OH,6-1,86,,86,28.0,7.0,177,71,510,0.20800000000000002,7.0,5.0,6.0,47.0,12.0,2.0,24.0,5.0,196.0,,,
7,"Ramsey, Perry",Sr,OH,6-0,55,,55,23.0,11.0,86,45,294,0.139,2.0,,4.0,42.0,5.0,3.0,23.0,3.0,100.5,,,
20,"Talarico, Julia",So,DS,5-6,48,,48,15.0,,0,1,5,-0.2,3.0,7.0,16.0,65.0,3.0,,,,7.0,,,
15,"Mack, Payton",Jr,MB,6-1,42,,42,17.0,7.0,40,29,115,0.096,5.0,,2.0,6.0,1.0,5.0,22.0,5.0,56.0,,,
3,"Thorkildsen, Marit",Sr,DS,5-7,30,,30,15.0,1.0,0,0,4,0.0,4.0,5.0,4.0,41.0,6.0,,,,5.0,,,
19,"Marzo, Mary",So,S,5-10,27,,27,13.0,1.0,10,5,18,0.278,124.0,4.0,3.0,38.0,,,2.0,,15.0,4.0,,
6,"Rudel, Gretchen",So,OH,5-10,15,,15,7.0,2.0,10,13,49,-0.061,1.0,,,8.0,1.0,,3.0,1.0,11.5,,,
12,"Barbe, Claire",Fr,OPP,5-10,7,,7,3.0,,5,3,13,0.154,1.0,,,1.0,,,1.0,,5.5,,,
-,TEAM,-,-,-,-,-,24,13.0,,0,0,0,,,,,,10.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1314,593,3807,0.18899999999999997,1248.0,138.0,202.0,1545.0,123.0,58.0,362.0,55.0,1691.0,32.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1481,560,3816,0.24100000000000002,1397.0,123.0,221.0,1656.0,138.0,43.0,376.0,52.0,1835.0,30.0,,
