Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Forsythe, Katie",Fr,L,5-7,119,,119,30.0,,1,2,11,-0.091,138.0,23.0,37.0,697.0,20.0,,,,24.0,5.0,,
10,"Vaccaro, Cat",Fr,OH,5-11,119,,119,30.0,22.0,188,121,583,0.115,4.0,,,50.0,1.0,4.0,71.0,14.0,227.5,1.0,,
8,"Puddy, Haley",Sr,MB,6-1,119,,119,30.0,8.0,279,102,725,0.244,2.0,,,52.0,,3.0,77.0,3.0,320.5,3.0,,
13,"Werts, Molly",Sr,S,5-8,119,,119,30.0,29.0,33,4,71,0.408,674.0,13.0,14.0,341.0,,,,,46.0,16.0,,
6,"Ernst, Ann",Jr,OH,5-9,119,,119,30.0,30.0,426,206,1144,0.192,11.0,17.0,68.0,325.0,36.0,1.0,34.0,1.0,461.0,3.0,,
2,"Hamilton, Abby",Fr,OH,5-11,119,,119,30.0,30.0,353,158,1140,0.171,13.0,23.0,39.0,298.0,49.0,4.0,46.0,3.0,403.0,2.0,,
12,"Cash, Alisah",Sr,RS,6-3,88,,88,26.0,22.0,85,25,264,0.22699999999999998,3.0,,1.0,20.0,1.0,15.0,81.0,9.0,140.5,,,
15,"Fedota, Mackenzie",So,MB,6-1,80,,80,23.0,21.0,86,55,261,0.11900000000000001,15.0,8.0,13.0,34.0,3.0,7.0,75.0,14.0,138.5,2.0,,
11,"Jarvis, Molly",Jr,MB,6-1,80,,80,22.0,17.0,101,31,311,0.225,12.0,10.0,2.0,57.0,,11.0,74.0,7.0,159.0,2.0,,
5,"Acchione, Alaina",So,S,5-5,72,,72,20.0,1.0,0,0,1,0.0,319.0,8.0,9.0,119.0,,,,,8.0,20.0,,
7,"Fisher, Alex",Fr,S,5-6,58,,58,19.0,,0,3,3,-1.0,275.0,6.0,9.0,108.0,,,,,6.0,11.0,,
4,"Filograna, Corinne",Fr,L,5-6,28,,28,19.0,,0,1,3,-0.33299999999999996,,4.0,3.0,22.0,2.0,,,,4.0,,,
14,"Pawlak, Zoe",Jr,OH,5-10,7,,7,6.0,,4,2,14,0.14300000000000002,1.0,2.0,1.0,2.0,1.0,,1.0,,6.5,,,
3,"Dalton, Clarke",So,MB,5-10,2,,2,2.0,,1,0,1,1.0,,,,,,,,,1.0,,,
1,"Wilcenski, Sydney",So,MB,6-2,1,,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,20,12.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,119,,,1558,710,4533,0.187,1467.0,114.0,196.0,2125.0,124.0,45.0,459.0,51.0,1946.5,65.0,,
-,Opponent Totals,-,-,-,-,-,119,,,1414,659,4509,0.16699999999999998,1325.0,124.0,216.0,1980.0,114.0,50.0,394.0,48.0,1785.0,44.0,,
