Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Sents, Riley",Jr,L,5-4,119,,119,32.0,,7,1,9,0.667,95.0,19.0,22.0,439.0,25.0,,,,26.0,,,
12,"Kuyava-Deberg, Kylie",So,OH,6-4,119,,119,32.0,32.0,425,178,1154,0.214,13.0,59.0,47.0,190.0,13.0,13.0,50.0,7.0,522.0,3.0,,
13,"Hollingsworth-Santana, Dariana",So,OH,6-1,119,,119,32.0,32.0,297,108,754,0.251,42.0,22.0,40.0,264.0,33.0,3.0,88.0,5.0,366.0,2.0,,
8,"Munlyn, Alyssa",Sr,MB,6-2,119,,119,32.0,32.0,212,39,439,0.39399999999999996,11.0,,,29.0,,27.0,116.0,5.0,297.0,3.0,,
2,"Member-Meneh, Leketor",So,OH,5-8,119,,119,32.0,14.0,354,118,880,0.268,9.0,16.0,40.0,128.0,16.0,10.0,22.0,6.0,391.0,2.0,,
9,"Omazic, Tyanna",So,MB,6-2,118,,118,32.0,32.0,237,100,541,0.253,8.0,12.0,18.0,56.0,,26.0,91.0,8.0,320.5,1.0,,
7,"Fuentes, Andrea",Fr,S,5-9,118,,118,32.0,32.0,10,3,32,0.21899999999999997,1026.0,26.0,40.0,240.0,,1.0,29.0,2.0,51.5,15.0,,
1,"Wenting, Sun",Jr,OH,5-11,115,,115,32.0,18.0,2,1,10,0.1,14.0,1.0,1.0,142.0,21.0,,,,3.0,2.0,,
11,"Gereau, Annika",Jr,DS,5-8,109,,109,31.0,,2,0,2,1.0,12.0,13.0,23.0,88.0,14.0,,,,15.0,,,
5,"Newsome, Jaden",Fr,S,6-0,58,,58,17.0,,57,12,114,0.395,253.0,,1.0,30.0,,2.0,28.0,4.0,73.0,11.0,,
4,"Paumen, Brynn",Fr,MB,6-2,7,,7,5.0,,2,1,7,0.14300000000000002,1.0,,,3.0,,2.0,4.0,,6.0,,,
6,"Perego, Paige",Sr,OH,6-2,5,,5,5.0,,1,4,12,-0.25,,1.0,,4.0,,,,,2.0,,,
-,TEAM,-,-,-,-,-,32,19.0,,0,0,0,,,,,,37.0,,,,,,,
-,Totals,-,-,-,-,-,119,,,1606,565,3954,0.263,1484.0,169.0,232.0,1613.0,159.0,84.0,428.0,37.0,2073.0,39.0,,
-,Opponent Totals,-,-,-,-,-,119,,,1412,666,3973,0.188,1289.0,160.0,235.0,1530.0,169.0,47.0,323.0,28.0,1780.5,27.0,,
