Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Frederick, Payton",Fr,L/DS,5-6,117,,117,30.0,9.0,1,1,3,0.0,74.0,21.0,34.0,398.0,43.0,,,,22.0,,,
4,"Anderson, Rachel",Sr,MH,6-1,117,,117,30.0,30.0,397,110,830,0.34600000000000003,6.0,14.0,23.0,70.0,,37.0,76.0,15.0,486.0,3.0,,
3,"Kowalkowski, Emma",Jr,L/DS,5-5,117,,117,30.0,10.0,5,0,10,0.5,48.0,26.0,57.0,260.0,41.0,,,,31.0,,,
23,"Cerino, Sophia",Jr,OH,5-9,117,,117,30.0,28.0,289,100,698,0.271,8.0,45.0,47.0,77.0,,8.0,51.0,22.0,367.5,,,
12,"Shelton, Hallie",So,OH,6-1,117,,117,30.0,22.0,139,75,480,0.133,31.0,40.0,45.0,228.0,28.0,3.0,12.0,3.0,188.0,,,
14,"Music, Darby",So,DS,5-7,117,,117,30.0,3.0,1,1,3,0.0,41.0,9.0,15.0,227.0,28.0,,,,10.0,,,
15,"Jackson, Kayland",So,OH,5-11,113,,113,30.0,17.0,204,135,606,0.114,1.0,,,42.0,,12.0,34.0,7.0,233.0,1.0,,
20,"Isenbarger, Katie",Fr,MH,6-0,100,,100,29.0,19.0,158,82,430,0.177,3.0,,,28.0,,12.0,41.0,2.0,190.5,,,
9,"Bebout, Taylor",Fr,S,5-11,90,,90,26.0,24.0,73,7,203,0.325,813.0,11.0,32.0,162.0,,1.0,18.0,1.0,94.0,31.0,,
5,"Matthews, Lauren",Fr,MH,6-0,77,,77,20.0,12.0,196,77,428,0.278,2.0,,,22.0,1.0,25.0,35.0,5.0,238.5,,,
8,"Martin, Mary",Sr,S,5-11,50,,50,20.0,6.0,19,7,75,0.16,374.0,5.0,10.0,69.0,,,11.0,,29.5,6.0,,
22,"Shunk, Katie",So,OH,5-10,47,,47,19.0,,5,1,16,0.25,1.0,4.0,12.0,14.0,,,,,9.0,,,
11,"Hood, Ashley",Fr,DS,5-6,11,,11,9.0,,0,0,0,,1.0,,4.0,,,,,,,,,
-,TEAM,-,-,-,-,-,12,9.0,,0,0,0,,,,,,10.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1487,596,3782,0.23600000000000002,1403.0,175.0,279.0,1597.0,151.0,98.0,278.0,55.0,1899.0,41.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1384,607,3809,0.204,1283.0,151.0,278.0,1417.0,175.0,44.0,469.0,54.0,1813.5,47.0,,
