Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"DeMaar, Meg",Sr,L,5-10,110,,110,29.0,,3,3,15,0.0,134.0,36.0,15.0,555.0,23.0,,,,39.0,3.0,,
7,"McNeill, Jordan",Sr,OH,5-10,110,,110,29.0,27.0,282,146,962,0.141,22.0,23.0,31.0,352.0,34.0,4.0,20.0,7.0,319.0,1.0,,
10,"Thompson, Hunter",Sr,S,5-10,110,,110,29.0,29.0,76,33,224,0.192,1173.0,20.0,24.0,350.0,1.0,2.0,36.0,4.0,116.0,34.0,,
17,"Campbell, Carris",Sr,MB,6-2,102,,102,29.0,28.0,283,82,667,0.301,4.0,,,27.0,2.0,23.0,66.0,12.0,339.0,,,
14,"Johnson, Jamila",Sr,OH,5-7,101,,101,27.0,25.0,226,116,717,0.153,16.0,17.0,17.0,362.0,5.0,5.0,27.0,7.0,261.5,2.0,,
6,"Gresham, Madison",Fr,OH,5-10,101,,101,28.0,13.0,117,45,387,0.18600000000000003,24.0,22.0,33.0,220.0,21.0,1.0,20.0,1.0,150.0,1.0,,
1,"Hoffman, Courtney",So,MB,6-0,89,,89,25.0,16.0,169,68,485,0.20800000000000002,4.0,1.0,4.0,30.0,1.0,10.0,43.0,7.0,201.5,1.0,,
2,"Harris, Neci",Fr,MB,5-11,84,,84,27.0,22.0,189,61,450,0.284,3.0,7.0,36.0,34.0,,8.0,52.0,9.0,230.0,,,
4,"Mack, Nicole",Jr,OH,5-11,28,,28,9.0,8.0,83,29,239,0.226,9.0,7.0,10.0,60.0,10.0,,7.0,,93.5,,,
13,"Crawford, Abbey",So,L,5-4,26,,26,10.0,,0,0,2,0.0,2.0,1.0,4.0,28.0,1.0,,,,1.0,,,
15,"Morris, Lydia",Jr,MB,5-11,25,,25,10.0,4.0,31,10,83,0.253,4.0,4.0,8.0,15.0,,1.0,21.0,1.0,46.5,,,
5,"Howard, Gabby",Jr,OH,5-10,20,,20,10.0,2.0,29,20,95,0.095,,,,5.0,,2.0,7.0,3.0,34.5,,,
-,TEAM,-,-,-,-,-,17,10.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,110,,,1488,613,4326,0.20199999999999999,1395.0,138.0,182.0,2038.0,119.0,56.0,299.0,51.0,1831.5,42.0,,
-,Opponent Totals,-,-,-,-,-,110,,,1420,576,4323,0.195,1326.0,118.0,196.0,1929.0,138.0,48.0,346.0,49.0,1759.0,35.0,,
