Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Rivera, Natalia",Jr,L,5-4,91,,91,24.0,,2,4,12,-0.16699999999999998,63.0,17.0,12.0,494.0,28.0,,,,19.0,2.0,,
15,"Lilliquist, Alexandra",Sr,OH,5-10,87,,87,24.0,9.0,80,41,341,0.114,13.0,13.0,10.0,186.0,12.0,4.0,6.0,2.0,100.0,,,
16,"Hansson, Filippa",Jr,MB,6-2,87,,87,24.0,24.0,185,60,442,0.28300000000000003,8.0,13.0,14.0,63.0,1.0,14.0,62.0,8.0,243.0,,,
17,"Fink, Viktoria",Sr,OH,5-10,81,,81,23.0,23.0,273,125,797,0.18600000000000003,15.0,15.0,17.0,196.0,28.0,9.0,28.0,6.0,311.0,,,
6,"Schaberl, Kora",Jr,OH,6-0,77,,77,23.0,17.0,159,86,506,0.14400000000000002,6.0,12.0,27.0,83.0,11.0,7.0,24.0,4.0,190.0,1.0,,
27,"Hubbard, Amanda",Jr,S,5-10,73,,73,24.0,5.0,10,6,46,0.087,458.0,3.0,6.0,94.0,,,10.0,1.0,18.0,13.0,,
1,"Matsumoto, Piper",So,S,5-11,70,,70,23.0,19.0,21,10,71,0.155,497.0,9.0,18.0,172.0,,,17.0,3.0,38.5,17.0,,
18,"Stekovic, Jovana",So,OPP,6-0,64,,64,23.0,12.0,126,76,373,0.134,1.0,2.0,5.0,40.0,,1.0,21.0,5.0,139.5,2.0,,
11,"Azevedo, Julia",Jr,OH,5-11,63,,63,21.0,9.0,116,41,333,0.225,4.0,,,23.0,,1.0,49.0,4.0,141.5,,,
7,"Maring, Mrythe",Fr,MB,6-3,58,,58,20.0,12.0,90,37,204,0.26,1.0,,,7.0,2.0,5.0,52.0,4.0,121.0,,,
2,"Magee, Emily",Jr,DS,5-8,57,,57,21.0,2.0,2,5,11,-0.273,6.0,9.0,9.0,92.0,8.0,,1.0,1.0,11.5,,,
10,"Krepper, Katharina",Jr,MB,6-1,49,,49,20.0,12.0,50,28,135,0.163,1.0,2.0,4.0,17.0,1.0,12.0,44.0,6.0,86.0,1.0,,
8,"Zirojevic, Masa",So,OH,5-11,21,,21,13.0,,27,14,87,0.149,2.0,4.0,2.0,20.0,1.0,1.0,11.0,3.0,37.5,,,
9,"Scott, Anastasia",Fr,L/DS,5-5,21,,21,9.0,,0,0,0,,3.0,3.0,4.0,35.0,3.0,,,,3.0,,,
-,TEAM,-,-,-,-,-,19,12.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,91,,,1141,533,3358,0.18100000000000002,1078.0,102.0,128.0,1522.0,112.0,54.0,325.0,47.0,1459.5,36.0,,
-,Opponent Totals,-,-,-,-,-,91,,,1125,560,3440,0.16399999999999998,1043.0,112.0,190.0,1455.0,102.0,50.0,331.0,57.0,1452.5,37.0,,
