Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Spragg, Victoria",Sr,MB,6-5,122,,122,30.0,30.0,170,60,410,0.268,3.0,,4.0,18.0,,22.0,113.0,17.0,248.5,1.0,,
2,"Bianco, Sabrina",Fr,S,5-7,122,,122,30.0,24.0,3,1,8,0.25,641.0,20.0,40.0,212.0,,,1.0,2.0,23.5,19.0,,
10,"Twitty, Lauren",Jr,OH,6-2,121,,121,30.0,30.0,407,229,1205,0.14800000000000002,21.0,23.0,36.0,291.0,45.0,11.0,57.0,7.0,469.5,1.0,,
21,"Carrasco, Mariessa",Sr,MB,6-0,121,,121,30.0,29.0,171,68,386,0.267,5.0,12.0,25.0,40.0,1.0,15.0,98.0,3.0,247.0,1.0,,
13,"Bierria, Tai",Jr,OH,6-1,120,,120,30.0,24.0,359,174,1026,0.18,12.0,4.0,12.0,181.0,30.0,2.0,24.0,2.0,377.0,2.0,,
4,"Inclan, Jaclyn",Fr,S,5-10,119,,119,30.0,6.0,18,6,66,0.182,520.0,16.0,27.0,150.0,1.0,,14.0,8.0,41.0,18.0,,
17,"Schreckler, Morgan",So,OH,6-1,113,,113,30.0,7.0,2,4,15,-0.133,27.0,15.0,18.0,163.0,26.0,,,,17.0,,,
3,"Pacheco, Mercedes",Sr,L/DS,5-2,98,,98,25.0,,3,1,9,0.222,77.0,12.0,27.0,378.0,22.0,,,,15.0,,,
9,"Beddingfield, Carly",Sr,OH,6-3,85,,85,22.0,18.0,153,63,428,0.21,3.0,,,24.0,,3.0,51.0,10.0,181.5,,,
1,"Clark, Nicolette",So,OH,6-0,72,,72,28.0,6.0,55,47,228,0.035,1.0,2.0,6.0,38.0,,1.0,22.0,1.0,69.0,,,
12,"Tan, Yasmin",So,MB,5-11,65,,65,19.0,5.0,55,26,199,0.146,5.0,1.0,1.0,20.0,,2.0,31.0,5.0,73.5,1.0,,
5,"Tam, Makayla",Jr,OH,5-10,63,,63,23.0,,1,0,6,0.16699999999999998,1.0,6.0,11.0,40.0,4.0,,,,7.0,,,
14,"Rowan, Danica",So,OH,5-9,43,,43,19.0,1.0,21,22,90,-0.011000000000000001,,,,7.0,,,18.0,1.0,30.0,,,
8,"Murphy, Rachel",Fr,MB,6-0,11,,11,8.0,,0,1,5,-0.2,,,3.0,,,2.0,3.0,,3.5,,,
6,"Long, Kayla",So,DS,5-3,11,,11,7.0,,0,0,0,,,,1.0,2.0,3.0,,,,,,,
18,"Harding, Fiona",So,MB,6-1,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,8,8.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,122,,,1418,703,4082,0.175,1316.0,111.0,211.0,1564.0,138.0,58.0,432.0,56.0,1803.0,43.0,,
-,Opponent Totals,-,-,-,-,-,122,,,1497,674,4043,0.204,1421.0,138.0,287.0,1667.0,112.0,41.0,583.0,70.0,1967.5,64.0,,
