Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Burleson, Channing",Sr,OH,5-8,101,,101,27.0,,13,3,36,0.278,70.0,22.0,32.0,493.0,13.0,,,,35.0,1.0,,
7,"Drake, Madeline",Sr,MB,6-1,101,,101,27.0,27.0,200,65,471,0.287,7.0,7.0,35.0,53.0,,10.0,80.0,7.0,257.0,2.0,,
5,"Rogers, Reagan",Sr,OH,6-0,100,,100,27.0,27.0,291,166,927,0.135,21.0,33.0,52.0,234.0,19.0,2.0,31.0,10.0,341.5,1.0,,
11,"Brister, Hannah",So,OH,6-0,98,,98,26.0,24.0,314,111,856,0.237,5.0,14.0,41.0,163.0,13.0,5.0,51.0,1.0,358.5,1.0,,
14,"Lohmiller, Megan",Jr,L,5-8,92,,92,25.0,2.0,0,0,2,0.0,29.0,11.0,26.0,153.0,10.0,,,,11.0,1.0,,
17,"Wood, Brooke",So,MB,6-2,84,,84,25.0,24.0,84,34,227,0.22,2.0,,,9.0,,16.0,75.0,14.0,137.5,1.0,,
2,"Besch, Skylar",Fr,S,5-9,83,,83,24.0,21.0,63,17,138,0.33299999999999996,747.0,11.0,22.0,145.0,1.0,1.0,30.0,1.0,90.0,15.0,,
9,"Warren, Alexis",Jr,OH,5-10,80,,80,25.0,21.0,178,99,646,0.122,12.0,20.0,34.0,209.0,21.0,4.0,23.0,5.0,213.5,1.0,,
18,"Sutton, Cayman",Jr,S,5-8,54,,54,19.0,6.0,17,6,50,0.22,217.0,3.0,15.0,41.0,,,10.0,,25.0,10.0,,
8,"Fouts, Charli",So,DS,5-8,43,,43,16.0,,1,0,6,0.16699999999999998,2.0,11.0,12.0,23.0,,,,,12.0,,,
13,"Williams, Darria",So,OH,5-10,42,,42,17.0,6.0,49,15,129,0.264,,,1.0,18.0,,,20.0,4.0,59.0,,,
3,"Seaton, Kourtney",Jr,MB,6-2,36,,36,16.0,3.0,31,10,84,0.25,2.0,,,4.0,,2.0,16.0,1.0,41.0,,,
12,"Wristen, Kathryn",Sr,S,5-9,10,,10,8.0,,1,0,5,0.2,39.0,,1.0,12.0,,,2.0,1.0,2.0,1.0,,
10,"Harris, Victoria",Jr,OH,6-1,9,,9,5.0,1.0,1,1,7,0.0,,,,1.0,,,3.0,,2.5,,,
16,"Potter, Bryce",Fr,L/DS,5-3,9,,9,6.0,,0,0,0,,,2.0,1.0,2.0,,,,,2.0,,,
15,"Bean, Aiyana",So,MB,5-11,2,,2,2.0,,1,0,1,1.0,,,,,,,,,1.0,,,
4,"Ornealas, Emily",So,L,5-7,2,,2,2.0,,0,0,0,,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,56,20.0,,0,0,0,,,,,,15.0,,,1.0,,,,
-,Totals,-,-,-,-,-,101,,,1244,527,3585,0.2,1153.0,134.0,272.0,1561.0,92.0,40.0,341.0,45.0,1588.5,34.0,,
-,Opponent Totals,-,-,-,-,-,101,,,1222,529,3540,0.196,1128.0,93.0,184.0,1608.0,134.0,33.0,311.0,51.0,1503.5,35.0,,
