Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
14,"Giommarini, Maria Victoria",Jr,OH,6-0,105,,105,28.0,28.0,299,144,915,0.16899999999999998,12.0,42.0,41.0,256.0,21.0,4.0,55.0,12.0,372.5,1.0,,
15,"Baldwin, Tori",Sr,MB,6-3,105,,105,28.0,28.0,184,52,401,0.32899999999999996,2.0,,,19.0,,13.0,108.0,8.0,251.0,,,
8,"Adler, Julia",Sr,OH,6-0,105,,105,28.0,1.0,146,59,460,0.18899999999999997,5.0,,,44.0,1.0,1.0,101.0,7.0,197.5,,,
5,"Ard, Dajah",Jr,S,5-6,105,,105,28.0,28.0,1,9,17,-0.47100000000000003,597.0,19.0,19.0,208.0,,,,,20.0,8.0,,
2,"Sneed, Jasmin",Jr,MB,6-0,105,,105,28.0,28.0,199,36,427,0.382,2.0,9.0,20.0,40.0,1.0,22.0,157.0,13.0,308.5,1.0,,
17,"Tuzzolo, Gina",Jr,OPP,6-2,103,,103,28.0,28.0,245,98,628,0.23399999999999999,43.0,27.0,49.0,81.0,,3.0,95.0,4.0,322.5,2.0,,
18,"Neciporuka, Paula",So,OH,5-8,103,,103,28.0,25.0,171,88,557,0.149,8.0,15.0,24.0,124.0,25.0,,22.0,,197.0,,,
6,"Draper, Alyna",Fr,L,5-6,101,,101,28.0,2.0,1,3,10,-0.2,63.0,27.0,25.0,277.0,41.0,,,,28.0,3.0,,
1,"Simpson, Madalon",Jr,L,5-5,98,,98,28.0,,0,4,11,-0.364,17.0,13.0,23.0,210.0,22.0,,,,13.0,1.0,,
10,"Sroufe, Tyler",Jr,S,5-9,92,,92,26.0,,1,7,12,-0.5,324.0,2.0,1.0,121.0,,,,,3.0,12.0,,
16,"David, Dani Jo",Fr,S,5-7,40,,40,21.0,,0,1,5,-0.2,92.0,1.0,7.0,18.0,,,,,1.0,1.0,,
4,"Boxley, Diamond",Jr,MB,6-0,9,,9,6.0,,2,0,7,0.28600000000000003,3.0,,,1.0,,,1.0,,2.5,,,
13,"Chounta, Iro",Fr,OH,5-11,7,,7,5.0,,1,1,11,0.0,,,,2.0,1.0,,,,1.0,,,
7,"Hood, Aysha",Fr,MB,6-0,6,,6,5.0,,1,6,13,-0.385,,,,,,,1.0,1.0,1.5,,,
3,"Robinson, Kaila",So,OH,5-10,1,,1,1.0,,2,1,9,0.111,,,,,,,,1.0,2.0,,,
-,TEAM,-,-,-,-,-,24,13.0,,0,1,1,-1.0,,,,,13.0,,,1.0,,,,
-,Totals,-,-,-,-,-,105,,,1253,510,3484,0.213,1168.0,155.0,209.0,1401.0,125.0,43.0,540.0,47.0,1721.0,29.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1285,664,3673,0.16899999999999998,1212.0,125.0,196.0,1497.0,155.0,31.0,310.0,47.0,1596.0,54.0,,
