Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Henderson, Rachel",Sr,OPP,6-0,113,,113,28.0,28.0,327,157,917,0.185,23.0,18.0,48.0,229.0,7.0,12.0,99.0,33.0,406.5,1.0,,
9,"Te'o, Laken",Jr,S,5-9,113,,113,28.0,27.0,43,27,163,0.098,1007.0,16.0,27.0,260.0,,1.0,34.0,3.0,77.0,44.0,,
7,"Fihaki, Hinalei",Jr,MB,6-0,112,,112,28.0,22.0,142,66,415,0.183,4.0,2.0,8.0,25.0,6.0,9.0,91.0,13.0,198.5,2.0,,
3,"Rivera Ortiz, Gina",Fr,L,5-6,112,,112,28.0,,0,4,13,-0.308,92.0,10.0,25.0,541.0,32.0,,,,10.0,1.0,,
12,"Pierson, Julia",Jr,OH,6-0,108,,108,27.0,27.0,364,123,1086,0.222,28.0,25.0,40.0,278.0,28.0,7.0,62.0,4.0,427.0,,,
11,"Kruize, JoJo",Jr,OH,5-10,107,,107,28.0,17.0,228,104,709,0.175,9.0,14.0,39.0,111.0,3.0,8.0,43.0,8.0,271.5,,,
1,"Jordan, Khalia",Jr,OH,5-9,94,,94,25.0,10.0,142,94,549,0.087,8.0,5.0,13.0,65.0,15.0,6.0,19.0,11.0,162.5,,,
2,"Washington, Destiny",Jr,OH,5-8,68,,68,20.0,8.0,0,5,11,-0.455,5.0,8.0,6.0,94.0,11.0,,,,8.0,,,
4,"Holmes, Aria",Fr,MB,6-2,66,,66,22.0,15.0,63,26,175,0.21100000000000002,,,,12.0,1.0,4.0,58.0,4.0,96.0,,,
10,"Njie, Micahlea",Fr,L/DS,5-5,63,,63,22.0,9.0,0,1,3,-0.33299999999999996,5.0,2.0,5.0,77.0,10.0,,,,2.0,1.0,,
8,"Hayes, Kylie",Jr,DS,5-6,43,,43,11.0,4.0,0,2,7,-0.28600000000000003,9.0,4.0,12.0,67.0,11.0,,,,4.0,,,
15,"Marshall, Kristian",Fr,S,5-6,17,,17,10.0,1.0,2,2,7,0.0,46.0,1.0,3.0,19.0,1.0,,1.0,1.0,3.5,3.0,,
6,"Gray, Kayla",So,OPP,5-8,4,,4,2.0,,0,1,2,-0.5,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,21,12.0,,0,0,0,,,,,,18.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1311,612,4057,0.172,1236.0,105.0,226.0,1778.0,144.0,47.0,407.0,77.0,1666.5,52.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1444,663,4234,0.184,1357.0,144.0,215.0,1857.0,105.0,42.0,280.0,58.0,1770.0,60.0,,
