Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
17,"DeWalt, Emily",Fr,S,5-10,124,,124,34.0,33.0,87,16,189,0.376,1270.0,32.0,43.0,359.0,,1.0,42.0,8.0,141.0,6.0,,
2,"Dinwiddie, Micah",Jr,DS,5-4,123,,123,34.0,,2,1,8,0.125,162.0,21.0,40.0,466.0,21.0,,,,23.0,,,
4,"Huskey, Cheyenne",Jr,OH,6-2,117,,117,34.0,31.0,358,145,888,0.24,54.0,28.0,42.0,213.0,12.0,6.0,67.0,13.0,425.5,1.0,,
12,"Johnson, Brooke",So,S,5-5,115,,115,33.0,,1,2,7,-0.14300000000000002,92.0,24.0,26.0,248.0,13.0,,,,25.0,4.0,,
10,"Daigle, Madison",Sr,MB,6-1,113,,113,32.0,30.0,283,75,585,0.35600000000000004,19.0,17.0,35.0,75.0,1.0,21.0,104.0,12.0,373.0,1.0,,
7,"Pflughaupt, Amy",Sr,OH,5-11,113,,113,33.0,32.0,322,122,888,0.225,15.0,1.0,8.0,126.0,19.0,7.0,32.0,1.0,346.0,,,
16,"Fitzgerald, Janell",Fr,OH,6-1,105,,105,31.0,28.0,313,111,724,0.27899999999999997,7.0,,1.0,57.0,1.0,4.0,67.0,6.0,350.5,2.0,,
6,"Granado, Kayla",Fr,DS,5-4,91,,91,27.0,,2,0,4,0.5,14.0,19.0,26.0,153.0,18.0,,,,21.0,,,
8,"Slaughter, Jillian",Fr,MB,6-0,84,,84,30.0,19.0,105,40,244,0.266,3.0,,3.0,10.0,,7.0,61.0,8.0,142.5,2.0,,
15,"Worsley-Gilbert, Sarabi",Fr,OH,5-9,73,,73,30.0,7.0,136,69,413,0.162,4.0,3.0,8.0,58.0,10.0,3.0,14.0,3.0,149.0,,,
3,"Scott, Tyeranee",So,MB,6-0,62,,62,24.0,13.0,95,28,201,0.33299999999999996,2.0,,,16.0,,4.0,38.0,2.0,118.0,,,
14,"Adams, Mattie",Jr,DS,5-2,47,,47,21.0,,0,0,0,,10.0,7.0,12.0,54.0,8.0,,,,7.0,,,
11,"Wood, Konner",Jr,DS,4-11,28,,28,17.0,,0,0,0,,8.0,1.0,3.0,49.0,3.0,,,,1.0,,,
1,"Brewer, Halee",Sr,MB,5-11,24,,24,13.0,6.0,24,8,43,0.37200000000000005,,,1.0,2.0,,2.0,23.0,,37.5,,,
5,"Porter, Megan",Sr,OH,6-1,8,,8,5.0,4.0,18,5,60,0.217,,3.0,,9.0,,,1.0,,21.5,,,
9,"Kindred, Marissa",Jr,OH,6-1,6,,6,4.0,1.0,2,4,15,-0.133,,,,1.0,1.0,,,,2.0,,,
19,"Koenen, Kaylie",Fr,DS,5-4,5,,5,4.0,,0,0,0,,,,,3.0,2.0,,,,,,,
-,TEAM,-,-,-,-,-,26,18.0,,0,0,0,,,,,,17.0,,,1.0,,,,
-,Totals,-,-,-,-,-,124,,,1748,626,4269,0.263,1660.0,156.0,248.0,1899.0,126.0,55.0,449.0,54.0,2183.5,16.0,,
-,Opponent Totals,-,-,-,-,-,124,,,1500,623,4339,0.20199999999999999,1416.0,126.0,264.0,1618.0,156.0,58.0,364.0,54.0,1866.0,31.0,,
