Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
14,"Kosiorek, Jaime",Sr,OH,6-0,117,,117,31.0,31.0,342,144,1070,0.185,8.0,53.0,95.0,265.0,31.0,6.0,35.0,2.0,418.5,1.0,,
3,"Stephens, Lizzie",Jr,OH,6-0,117,,117,31.0,30.0,335,151,1081,0.17,11.0,50.0,85.0,305.0,42.0,6.0,30.0,4.0,406.0,,,
6,"Giacomazzi, Vera",So,S,5-8,117,,117,31.0,28.0,26,11,106,0.142,1104.0,14.0,24.0,225.0,,3.0,24.0,4.0,55.0,10.0,,
18,"Reihing, Macy",So,L/DS,5-3,116,,116,31.0,,1,2,10,-0.1,79.0,15.0,24.0,535.0,38.0,1.0,,,17.0,,,
2,"Nelson, Katie",Sr,RS,6-4,86,,86,24.0,20.0,172,73,499,0.198,6.0,,,26.0,,6.0,68.0,3.0,212.0,,,
7,"Howe, Meredith",Jr,L,5-4,85,,85,26.0,1.0,0,1,4,-0.25,6.0,17.0,31.0,169.0,7.0,,,,17.0,,,
11,"Miller, Simone",Jr,MB,6-0,84,,84,25.0,21.0,96,30,243,0.272,,5.0,11.0,34.0,,14.0,89.0,6.0,159.5,,,
15,"Jimerson, Tia",So,MB,6-3,74,,74,21.0,20.0,193,70,405,0.304,4.0,1.0,2.0,46.0,,18.0,51.0,14.0,237.5,,,
4,"Januszewski, Sara",Jr,MB,6-2,63,,63,18.0,16.0,82,24,201,0.289,,,,22.0,,1.0,34.0,1.0,100.0,,,
1,"Olman, Stephanie",Sr,RS,6-0,57,,57,20.0,9.0,134,47,367,0.237,,,,16.0,1.0,7.0,21.0,2.0,151.5,,,
17,"Natale, Virginia",Fr,DS,5-8,43,,43,13.0,,0,0,0,,1.0,4.0,7.0,18.0,,,,,4.0,,,
8,"Slavik, Kyra",Fr,S,5-10,35,,35,9.0,2.0,0,1,1,-1.0,136.0,4.0,7.0,52.0,,,,2.0,4.0,1.0,,
20,"Park, Lauren",Fr,OH,6-1,32,,32,13.0,2.0,41,45,137,-0.028999999999999998,,,1.0,6.0,,1.0,12.0,2.0,48.0,,,
5,"Vaughn, Allyson",Jr,OH,5-11,27,,27,14.0,,6,1,12,0.41700000000000004,1.0,,2.0,13.0,2.0,,,,6.0,,,
19,"Bouyer, Dahlias",Fr,MB,5-11,22,,22,9.0,5.0,20,11,55,0.16399999999999998,,,,1.0,,2.0,15.0,1.0,29.5,,,
9,"Walsh, Emily",Fr,DS,5-4,18,,18,6.0,,0,0,2,0.0,12.0,7.0,13.0,9.0,,,,,7.0,1.0,,
16,"Angermeier, Ila",Fr,OH,6-0,5,,5,5.0,,4,5,15,-0.067,,,,1.0,3.0,,1.0,,4.5,,,
10,"Remmers, Carley",Jr,OH,6-0,3,,3,2.0,1.0,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,15,12.0,,0,0,0,,,,,,13.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1452,616,4208,0.19899999999999998,1368.0,170.0,302.0,1743.0,137.0,65.0,380.0,41.0,1877.0,13.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1473,601,4066,0.214,1377.0,137.0,240.0,1872.0,170.0,61.0,308.0,33.0,1825.0,38.0,,
