Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Harris, Shae",Sr,S,6-2,112,,112,30.0,30.0,96,28,281,0.242,1061.0,21.0,24.0,276.0,,3.0,62.0,7.0,151.0,17.0,,
15,"Taynton, Michelle",So,L,5-3,111,,111,30.0,8.0,1,0,1,1.0,34.0,23.0,19.0,206.0,25.0,,,,24.0,,,
14,"Queiroz, Julia",Fr,MB,-,110,,110,30.0,30.0,219,102,502,0.233,7.0,,,30.0,,9.0,85.0,7.0,270.5,,,
10,"Stark, Rachel",So,OH,5-10,110,,110,30.0,29.0,254,164,849,0.106,37.0,28.0,54.0,249.0,52.0,4.0,34.0,6.0,303.0,2.0,,
9,"Milojevic, Tijana",So,L,5-7,108,,108,29.0,1.0,0,3,17,-0.17600000000000002,105.0,31.0,28.0,493.0,24.0,,,,31.0,,,
6,"Stojanovic, Maja",Sr,MB,6-2,107,,107,30.0,29.0,210,64,529,0.276,11.0,25.0,28.0,62.0,3.0,16.0,103.0,9.0,302.5,1.0,,
12,"Sanchez, Sofia",Fr,OH,6-2,104,,104,30.0,19.0,245,125,769,0.156,5.0,4.0,6.0,88.0,27.0,,50.0,5.0,274.0,,,
5,"Kurokawa, Kailee",Fr,S,5-9,58,,58,16.0,6.0,1,0,2,0.5,18.0,9.0,7.0,91.0,2.0,,,,10.0,,,
4,"McLeod, Mahra",So,MB,6-2,57,,57,19.0,8.0,117,46,360,0.19699999999999998,5.0,1.0,4.0,25.0,,5.0,36.0,7.0,141.0,,,
3,"Borje-Bonkowski, Aly",Jr,DS,5-4,53,,53,19.0,3.0,0,0,1,0.0,7.0,1.0,9.0,68.0,12.0,,,,1.0,,,
18,"Kerschenbaum, Eve",Fr,OH,6-3,42,,42,14.0,8.0,113,50,288,0.21899999999999997,1.0,10.0,11.0,38.0,12.0,1.0,5.0,2.0,126.5,,,
17,"Duarte, Mila",Sr,OH,6-4,41,,41,15.0,6.0,98,48,288,0.174,2.0,6.0,10.0,32.0,,5.0,19.0,1.0,118.5,,,
11,"Demmene, Victoria",So,OH,6-0,27,,27,16.0,3.0,19,13,99,0.061,,,3.0,12.0,7.0,,6.0,3.0,22.0,,,
16,"MacDonald, Azzia",Fr,MB,6-2,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,20,16.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1373,643,3986,0.183,1293.0,159.0,203.0,1670.0,185.0,43.0,400.0,47.0,1775.0,20.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1418,614,3956,0.203,1343.0,185.0,201.0,1704.0,159.0,48.0,406.0,65.0,1854.0,33.0,,
