Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Canez, Miranda",So,MB,6-2,112,,112,30.0,30.0,158,52,411,0.258,,7.0,22.0,20.0,,7.0,82.0,5.0,213.0,,,
10,"Kalaniuvalu, Janet",So,OH,6-2,112,,112,30.0,30.0,451,179,1464,0.18600000000000003,24.0,22.0,64.0,276.0,59.0,3.0,41.0,4.0,496.5,1.0,,
1,"Waters, Miahna",Fr,L,5-8,112,,112,30.0,,3,4,24,-0.042,80.0,17.0,57.0,522.0,51.0,,1.0,,20.5,5.0,,
4,"Averett, Alexis",Jr,S,5-10,111,,111,30.0,30.0,81,18,240,0.263,1030.0,21.0,40.0,232.0,2.0,1.0,42.0,4.0,124.0,26.0,,
15,"Leiataua, Thea",Jr,OH,5-10,110,,110,30.0,26.0,67,48,315,0.06,32.0,26.0,27.0,288.0,38.0,2.0,8.0,3.0,99.0,1.0,,
3,"Mangum, Emma",Fr,OH,6-4,105,,105,29.0,14.0,250,127,723,0.17,4.0,18.0,26.0,54.0,,4.0,67.0,6.0,305.5,1.0,,
12,"Rogers, Rylee",Sr,DS,5-8,103,,103,27.0,16.0,3,1,7,0.28600000000000003,22.0,3.0,4.0,200.0,11.0,,,,6.0,,,
2,"Dowell, Mckenzie",So,OH,6-2,73,,73,23.0,3.0,113,65,367,0.131,5.0,,1.0,39.0,11.0,2.0,18.0,2.0,124.0,,,
19,"Hopkins, Anna",So,MB,6-0,65,,65,21.0,18.0,107,29,254,0.307,5.0,1.0,6.0,17.0,,3.0,62.0,8.0,142.0,,,
13,"Montgomery, Katie",Fr,MH,6-2,60,,60,21.0,12.0,68,34,172,0.198,1.0,10.0,30.0,17.0,1.0,7.0,34.0,5.0,102.0,2.0,,
11,"Lago, Elisa",So,OH,6-1,14,,14,8.0,1.0,9,10,56,-0.018000000000000002,1.0,1.0,2.0,9.0,4.0,,1.0,,10.5,,,
7,"Peterson, Corrin",Fr,S,5-8,4,,4,3.0,,0,1,2,-0.5,20.0,,1.0,4.0,,,,,,,,
14,"Longson, Abigail",Fr,MH,5-11,2,,2,2.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,18,11.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1310,568,4035,0.184,1224.0,126.0,280.0,1678.0,186.0,29.0,356.0,37.0,1643.0,36.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1500,544,3983,0.24,1419.0,186.0,232.0,1919.0,126.0,53.0,329.0,40.0,1903.5,39.0,,
