Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Williams, Carey",So,L/DS,5-7,124,,124,33.0,,2,1,9,0.111,115.0,31.0,29.0,534.0,17.0,1.0,1.0,,34.5,2.0,,
6,"Naatz, Lauren",Sr,L,5-3,124,,124,33.0,4.0,1,1,7,0.0,22.0,31.0,50.0,229.0,25.0,,1.0,,32.5,,,
8,"Reich, Liz",So,MB,6-1,124,,124,33.0,21.0,219,112,596,0.18,5.0,,,40.0,,3.0,100.0,7.0,272.0,,,
12,"Barker, Katie",Jr,MB,6-1,124,,124,33.0,33.0,281,75,617,0.33399999999999996,3.0,25.0,58.0,71.0,,15.0,128.0,6.0,385.0,,,
14,"Thompson, Cali",Jr,S,6-0,124,,124,33.0,33.0,38,19,115,0.165,1326.0,42.0,46.0,267.0,1.0,3.0,37.0,6.0,101.5,19.0,,
17,"Hoeft, Shayla",Jr,MB,6-2,124,,124,33.0,33.0,321,117,697,0.293,6.0,,,21.0,,10.0,83.0,12.0,372.5,,,
5,"Pukis, Reghan",Jr,OH,6-1,123,,123,33.0,29.0,386,110,1147,0.24100000000000002,2.0,,,56.0,12.0,3.0,32.0,5.0,405.0,2.0,,
11,"Guzik, Izzy",So,OH,6-0,121,,121,33.0,32.0,328,142,932,0.2,16.0,25.0,34.0,278.0,38.0,2.0,41.0,11.0,375.5,1.0,,
4,"Schwan, Mckenzie",So,L/DS,5-8,110,,110,32.0,10.0,0,0,3,0.0,17.0,30.0,46.0,215.0,30.0,,,,30.0,,,
7,"Scanlan, Emma",So,L/DS,5-7,43,,43,21.0,3.0,1,1,2,0.0,6.0,4.0,7.0,54.0,9.0,,,,5.0,,,
10,"Hughes, Kellie",So,S,5-6,37,,37,18.0,,0,0,0,,4.0,4.0,4.0,4.0,,,,,4.0,1.0,,
15,"Naone, Kassidy",So,OH,5-11,15,,15,11.0,,24,11,75,0.17300000000000001,,,3.0,4.0,3.0,,4.0,,26.0,,,
3,"DeMots, Emily",So,OH,6-2,1,,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,21,13.0,,0,0,0,,,,,,19.0,,,,,,,
-,Totals,-,-,-,-,-,124,,,1602,589,4201,0.24100000000000002,1522.0,192.0,277.0,1773.0,154.0,37.0,427.0,47.0,2044.5,25.0,,
-,Opponent Totals,-,-,-,-,-,124,,,1528,598,4202,0.221,1441.0,154.0,273.0,1704.0,192.0,53.0,405.0,69.0,1937.5,44.0,,
