Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Shelton, Sydni",Sr,OH,6-1,120,,120,31.0,25.0,293,88,679,0.302,6.0,1.0,1.0,46.0,,6.0,75.0,4.0,337.5,1.0,,
1,"Becerra, Bri",Fr,DS,5-4,120,,120,31.0,18.0,3,1,7,0.28600000000000003,38.0,15.0,21.0,228.0,19.0,,,,18.0,,,
2,"Broadwater, Lexi",Jr,S,5-8,120,,120,31.0,31.0,87,15,255,0.282,1354.0,39.0,33.0,207.0,1.0,2.0,54.0,8.0,155.0,29.0,,
17,"Groover, Karlee",So,L/DS,5-8,120,,120,31.0,,0,3,20,-0.15,85.0,36.0,37.0,510.0,30.0,,,,36.0,4.0,,
13,"Chastang, Lauren",So,OH,5-11,120,,120,31.0,30.0,417,190,1040,0.218,18.0,20.0,52.0,285.0,20.0,5.0,54.0,5.0,469.0,4.0,,
16,"Engelbrecht, Liesl",Sr,MB,6-4,115,,115,31.0,29.0,263,83,592,0.304,4.0,11.0,28.0,45.0,,19.0,102.0,7.0,344.0,1.0,,
10,"Sutphin, Quin",So,MB,6-2,106,,106,30.0,28.0,232,88,523,0.275,11.0,,2.0,19.0,,25.0,102.0,5.0,308.0,1.0,,
15,"Radillo, Karla",Sr,DS,5-5,102,,102,29.0,2.0,1,0,2,0.5,11.0,11.0,33.0,153.0,6.0,,,,12.0,,,
12,"Ballou, Dani",Fr,OH,5-10,95,,95,27.0,6.0,192,101,516,0.17600000000000002,5.0,2.0,2.0,54.0,3.0,2.0,31.0,,211.5,,,
6,"Cohen, Jessie",Fr,S,5-10,93,,93,30.0,1.0,0,0,1,0.0,4.0,20.0,23.0,19.0,,,1.0,,20.5,,,
4,"Morris, Kaylee",Fr,DS,5-7,67,,67,20.0,,0,0,0,,5.0,7.0,13.0,20.0,,,,,7.0,,,
8,"Jones, Maddie",Sr,DS,5-9,40,,40,11.0,11.0,87,41,261,0.17600000000000002,9.0,13.0,36.0,66.0,6.0,2.0,13.0,,108.5,,,
5,"Johnson, Madeline",Jr,MB,6-1,37,,37,20.0,5.0,54,15,121,0.322,1.0,,1.0,4.0,,1.0,15.0,2.0,62.5,,,
7,"Brown, Jasmine",Fr,MB,6-1,18,,18,13.0,,21,9,39,0.308,,,1.0,5.0,,2.0,5.0,,25.5,,,
11,"Crocker, Katie",Fr,RS,6-1,6,,6,5.0,,0,1,2,-0.5,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,28,18.0,,0,1,1,-1.0,,,,,28.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1650,636,4059,0.25,1552.0,175.0,283.0,1661.0,113.0,64.0,452.0,31.0,2115.0,40.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1294,636,3853,0.171,1215.0,113.0,241.0,1485.0,175.0,68.0,404.0,30.0,1677.0,37.0,,
