Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Tippett, Haley",Sr,OH,6-0,121,,121,33.0,33.0,382,170,1105,0.192,22.0,24.0,22.0,345.0,39.0,3.0,35.0,7.0,426.5,,,
2,"Doss, Emily",So,L/DS,5-5,121,,121,33.0,,1,0,7,0.14300000000000002,78.0,20.0,29.0,513.0,31.0,,,,21.0,1.0,,
4,"Dimon, Amanda",Sr,L/DS,5-4,115,,115,31.0,6.0,0,2,8,-0.25,20.0,34.0,36.0,208.0,10.0,,,1.0,34.0,,,
8,"Jefferis, Rayna",Jr,DS,5-2,114,,114,31.0,13.0,1,2,8,-0.125,20.0,23.0,36.0,238.0,16.0,,,,24.0,,,
5,"Anderson, Samantha",Sr,MB,6-3,113,,113,33.0,20.0,422,107,928,0.33899999999999997,,,5.0,55.0,2.0,5.0,57.0,11.0,455.5,,,
3,"Allen, Savanah",Sr,MB,6-0,111,,111,31.0,31.0,258,87,564,0.303,4.0,5.0,14.0,17.0,,21.0,79.0,12.0,323.5,1.0,,
10,"Dunn, Kellen",Sr,OH,5-11,99,,99,32.0,23.0,231,104,626,0.203,5.0,2.0,2.0,61.0,9.0,1.0,25.0,7.0,246.5,1.0,,
9,"Waddington, Bailey",So,S,5-6,97,,97,29.0,21.0,6,1,24,0.20800000000000002,717.0,24.0,16.0,130.0,,1.0,9.0,,35.5,5.0,,
16,"Armstrong, Elizabeth",Jr,S,5-9,85,,85,25.0,12.0,42,15,114,0.237,644.0,11.0,21.0,117.0,,2.0,26.0,2.0,68.0,15.0,,
7,"Mitchell, Amari",So,MB,6-0,71,,71,23.0,19.0,77,42,209,0.16699999999999998,5.0,5.0,21.0,26.0,,21.0,43.0,7.0,124.5,,,
11,"Rhodes, Ravin",Fr,MB,5-11,51,,51,25.0,13.0,32,16,94,0.17,1.0,14.0,18.0,15.0,,10.0,31.0,2.0,71.5,,,
17,"Harry, Abbie",Jr,OH,6-0,44,,44,20.0,3.0,87,34,205,0.259,,2.0,2.0,11.0,4.0,1.0,9.0,2.0,94.5,1.0,,
6,"Bowles, Madi",Fr,RS,6-0,23,,23,12.0,,32,11,81,0.259,3.0,,,9.0,,,6.0,1.0,35.0,,,
12,"Miller, Lexi",Fr,OH,5-11,21,,21,11.0,1.0,34,18,90,0.17800000000000002,,,2.0,8.0,,1.0,3.0,5.0,36.5,,,
14,"Bramwell, Alanna",So,MB,6-2,20,,20,10.0,3.0,16,11,35,0.14300000000000002,,3.0,11.0,11.0,,3.0,15.0,1.0,29.5,1.0,,
-,TEAM,-,-,-,-,-,62,21.0,,0,0,0,,,,,,14.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1621,620,4098,0.244,1519.0,167.0,235.0,1764.0,125.0,69.0,338.0,58.0,2026.0,25.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1376,660,4004,0.179,1293.0,125.0,236.0,1608.0,167.0,48.0,371.0,52.0,1734.5,74.0,,
