Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Van Grinsven, Elle",So,MB,6-1,108,,108,30.0,30.0,253,82,670,0.255,4.0,18.0,27.0,86.0,3.0,9.0,98.0,5.0,329.0,1.0,,
14,"Spieker, Quinn",Jr,OH,6-3,108,,108,30.0,30.0,320,120,933,0.214,23.0,30.0,23.0,275.0,43.0,2.0,22.0,4.0,363.0,1.0,,
12,"Wolf, Delilah",Jr,S,6-2,108,,108,30.0,30.0,65,18,169,0.278,1152.0,18.0,37.0,234.0,,11.0,65.0,8.0,126.5,17.0,,
1,"Nunez, Alexandra",Sr,DS,5-7,108,,108,30.0,,0,0,0,,66.0,21.0,18.0,462.0,33.0,,,,21.0,2.0,,
2,"Caprini, Lauren",Fr,L/DS,5-7,107,,107,30.0,,2,0,3,0.667,26.0,28.0,28.0,214.0,23.0,,,1.0,30.0,,,
4,"Kocken, Heather",Jr,RS,6-1,107,,107,30.0,30.0,229,74,518,0.299,5.0,,,26.0,1.0,7.0,103.0,6.0,287.5,2.0,,
9,"Maciagowski, Gabi",Sr,RS,6-1,106,,106,30.0,30.0,244,99,657,0.221,9.0,,2.0,42.0,,11.0,83.0,3.0,296.5,,,
6,"Gresham, Morgan",Sr,OH,6-1,101,,101,30.0,27.0,210,98,661,0.16899999999999998,21.0,20.0,28.0,224.0,27.0,5.0,38.0,4.0,254.0,2.0,,
7,"Cushen, Amanda",Sr,OH,5-11,42,,42,17.0,,0,4,14,-0.28600000000000003,,,,58.0,8.0,,,,,,,
16,"Alden, Lexi",So,OH,6-2,24,,24,13.0,3.0,41,23,142,0.127,,,1.0,8.0,1.0,,8.0,2.0,45.0,,,
10,"Whittingham, Olivia",Jr,OH,5-11,10,,10,6.0,,9,5,18,0.222,,,,2.0,,,1.0,,9.5,,,
11,"Hoffman, Haley",Jr,MB,6-4,8,,8,5.0,,7,4,22,0.136,,,,3.0,,1.0,9.0,,12.5,,,
5,"Hodkiewicz, Victoria",So,L/DS,5-10,8,,8,5.0,,0,0,0,,,1.0,4.0,2.0,,,,,1.0,,,
8,"Watson, Allison",Jr,OH,6-0,6,,6,4.0,,0,0,1,0.0,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,14,12.0,,0,0,0,,,,,,13.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1380,527,3808,0.22399999999999998,1306.0,136.0,168.0,1636.0,153.0,46.0,427.0,33.0,1775.5,25.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1441,622,3957,0.207,1357.0,153.0,210.0,1669.0,136.0,34.0,333.0,56.0,1794.5,28.0,,
