Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Bernier, Lina",Jr,OH,5-11,117,,117,31.0,,0,0,7,0.0,132.0,17.0,28.0,558.0,26.0,,,,17.0,,,
1,"Bianchin, Margherita",Sr,OH,6-0,117,,117,31.0,31.0,410,103,1135,0.27,152.0,34.0,36.0,262.0,12.0,4.0,60.0,9.0,478.0,5.0,5.0,
10,"Hughes, Abbie",Fr,S,5-9,117,,117,31.0,31.0,125,49,325,0.23399999999999999,1019.0,18.0,34.0,292.0,,2.0,49.0,13.0,169.5,20.0,1.0,
14,"Hudson, Chelsea",Jr,MB,6-2,111,,111,31.0,31.0,167,66,396,0.255,1.0,,,10.0,,17.0,94.0,5.0,231.0,,,
12,"Petranovic, Nina",Sr,OH,6-1,110,,110,31.0,12.0,313,148,896,0.184,11.0,26.0,34.0,108.0,10.0,5.0,35.0,5.0,361.5,2.0,,
16,"Klinger, Ronja",Fr,OH,5-10,96,,96,28.0,22.0,218,115,601,0.171,24.0,12.0,33.0,172.0,23.0,3.0,21.0,1.0,243.5,,,
6,"Sosnowski, Carly",Fr,DS,5-4,92,,92,30.0,7.0,1,1,3,0.0,8.0,11.0,20.0,110.0,18.0,,,,12.0,,,
2,"Klinger, Dorina",Jr,MB,6-2,89,,89,28.0,17.0,56,38,188,0.096,9.0,13.0,21.0,44.0,1.0,9.0,63.0,12.0,109.5,2.0,,
4,"Henderson, Sidney",Jr,OH,5-9,87,,87,29.0,17.0,146,112,468,0.073,8.0,,2.0,27.0,3.0,3.0,32.0,,165.0,,,
21,"Sullivan, Sheyanne",Sr,OH,5-9,59,,59,26.0,3.0,13,12,37,0.027000000000000003,1.0,13.0,17.0,40.0,2.0,3.0,14.0,4.0,36.0,1.0,,
7,"Erteltova, Emma",Fr,MB,6-3,48,,48,21.0,11.0,36,15,97,0.21600000000000003,6.0,4.0,14.0,15.0,,2.0,24.0,2.0,54.0,,,
20,"Rojas, Sheila",Sr,DS,5-4,46,,46,23.0,2.0,0,0,3,0.0,4.0,,,35.0,2.0,,,,,,,
13,"Thelle, Helene",Jr,L/DS,5-10,16,,16,7.0,2.0,0,0,2,0.0,,5.0,1.0,9.0,3.0,,,,5.0,,,
26,"Plaza, Fabiola",Jr,S,5-6,9,,9,6.0,,0,0,0,,16.0,,,2.0,,,,,,,,
8,"Mesa, Lexie",So,OH,5-7,3,,3,3.0,,0,0,1,0.0,,,,,,,,,,,,
18,"Grigoreva, Aleksandra",So,S,6-2,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,20,11.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1485,659,4160,0.19899999999999998,1391.0,153.0,240.0,1684.0,121.0,48.0,392.0,51.0,1882.0,30.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1398,603,3970,0.2,1321.0,121.0,226.0,1739.0,153.0,54.0,462.0,54.0,1804.0,45.0,,
