Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Novakovic, Jelena",Jr,RS,6-3,107,,107,28.0,8.0,247,110,687,0.19899999999999998,12.0,30.0,38.0,77.0,6.0,3.0,69.0,10.0,314.5,2.0,,
21,"Billiard, Sarah",So,OH,6-0,107,,107,28.0,26.0,368,159,953,0.21899999999999997,6.0,10.0,20.0,65.0,,8.0,52.0,8.0,412.0,2.0,,
3,"Miller, Kelsey",Jr,DS,5-10,104,,104,27.0,,3,1,6,0.33299999999999996,78.0,14.0,24.0,413.0,20.0,,,,17.0,,,
2,"Spencer, Alexandra",So,OH,5-11,100,,100,27.0,24.0,109,63,343,0.134,23.0,12.0,26.0,250.0,49.0,5.0,16.0,5.0,134.0,,,
6,"Wilson, Megan",So,S,5-10,100,,100,27.0,23.0,13,8,34,0.147,706.0,13.0,29.0,120.0,,1.0,8.0,3.0,31.0,11.0,,
8,"Anukwuem, Chino",Jr,MB,6-0,89,,89,25.0,24.0,116,41,294,0.255,4.0,7.0,11.0,35.0,,15.0,66.0,18.0,171.0,2.0,,
19,"Turner, Grace",Fr,OH,6-3,85,,85,26.0,12.0,212,133,618,0.128,7.0,22.0,24.0,159.0,20.0,2.0,36.0,6.0,254.0,2.0,,
4,"Jarman, Christine",So,OH,6-0,78,,78,26.0,11.0,49,31,174,0.10300000000000001,5.0,,12.0,91.0,18.0,,12.0,2.0,55.0,1.0,,
11,"Ciprian, Milla",Fr,MB,6-2,78,,78,24.0,20.0,117,47,269,0.26,2.0,,,17.0,,10.0,95.0,14.0,174.5,,,
16,"Wineholt, Jennifer",Jr,S,6-1,77,,77,27.0,5.0,8,5,20,0.15,362.0,15.0,24.0,102.0,,,10.0,1.0,28.0,15.0,,
22,"Leland, Kristen",Fr,L/DS,5-4,66,,66,24.0,2.0,0,0,1,0.0,11.0,2.0,5.0,44.0,14.0,,,,2.0,,,
13,"Young, Kat",Jr,MH,6-3,57,,57,20.0,12.0,58,23,151,0.23199999999999998,6.0,6.0,5.0,16.0,,5.0,41.0,4.0,89.5,,,
25,"Wolodkewitsch, Olivia",Sr,L/DS,5-9,45,,45,22.0,1.0,0,0,1,0.0,4.0,2.0,3.0,42.0,7.0,,,,2.0,,,
12,"Banker, Kiley",Jr,MB,6-2,8,,8,5.0,,5,6,18,-0.055999999999999994,,,,,1.0,,2.0,,6.0,,,
14,"Barcus, Hannah",Fr,MB,6-2,2,,2,2.0,,0,1,4,-0.25,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,20,15.0,,0,0,0,,,,,,19.0,,,,,,,
-,Totals,-,-,-,-,-,107,,,1305,628,3573,0.18899999999999997,1226.0,133.0,221.0,1431.0,154.0,49.0,407.0,71.0,1690.5,35.0,,
-,Opponent Totals,-,-,-,-,-,107,,,1339,554,3555,0.221,1246.0,154.0,209.0,1413.0,133.0,48.0,371.0,47.0,1726.5,34.0,,
