Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
2,"Taylor, Tasia",Sr,L,5-6,112,,112,29.0,,3,1,12,0.16699999999999998,87.0,26.0,22.0,465.0,24.0,,,,29.0,1.0,,
6,"Johnson, Kassidy",Sr,S,5-10,112,,112,29.0,29.0,41,14,94,0.287,944.0,18.0,51.0,302.0,1.0,2.0,65.0,13.0,93.5,11.0,,
21,"Larsen, Corinne",Fr,MB,6-3,111,,111,29.0,29.0,162,72,432,0.20800000000000002,4.0,24.0,31.0,32.0,1.0,7.0,124.0,16.0,255.0,1.0,,
7,"Packard, Ally",Sr,OH,6-0,111,,111,29.0,9.0,3,1,8,0.25,17.0,25.0,17.0,205.0,28.0,,,,28.0,,,
9,"Downing, Bailey",So,MB,6-0,110,,110,29.0,16.0,282,177,905,0.11599999999999999,1.0,1.0,1.0,49.0,15.0,3.0,72.0,2.0,322.0,1.0,,
39,"Shumway, Gabbi",So,OH,5-11,105,,105,28.0,28.0,262,172,999,0.09,9.0,14.0,31.0,146.0,29.0,,41.0,9.0,296.5,5.0,,
8,"Olson-Shepherd, Madi",So,L/DS,5-6,104,,104,29.0,15.0,0,1,1,-1.0,10.0,11.0,17.0,144.0,32.0,,,,11.0,,,
10,"O'Brien, Lauren",Sr,MB,6-1,79,,79,22.0,22.0,141,47,333,0.282,1.0,,,15.0,1.0,5.0,84.0,5.0,188.0,,,
1,"Belnap, Izzie",Jr,RS,6-2,73,,73,22.0,15.0,121,46,413,0.182,2.0,,,28.0,1.0,,47.0,3.0,144.5,,,
11,"Solosabal, Whitney",Fr,OH,5-10,63,,63,22.0,4.0,104,58,348,0.132,4.0,1.0,3.0,54.0,13.0,1.0,19.0,7.0,115.5,2.0,,
15,"Jensen, Preslee",Fr,RS,6-0,42,,42,18.0,7.0,36,27,113,0.08,,,1.0,6.0,,5.0,33.0,4.0,57.5,,,
-,TEAM,-,-,-,-,-,11,9.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1155,616,3658,0.147,1079.0,120.0,174.0,1446.0,157.0,23.0,485.0,59.0,1540.5,21.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1571,633,3925,0.239,1469.0,157.0,248.0,1607.0,120.0,23.0,451.0,27.0,1976.5,25.0,,
