Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Stafford, Shelly",Jr,MB,6-2,118,,118,29.0,29.0,370,73,749,0.397,15.0,21.0,11.0,97.0,1.0,7.0,130.0,9.0,463.0,2.0,,
1,"Wulf, Tara",Jr,L/DS,5-5,118,,118,29.0,,3,1,5,0.4,105.0,27.0,37.0,465.0,42.0,,,,30.0,1.0,,
18,"Hunt, Braya",Jr,S,5-10,115,,115,29.0,6.0,5,5,24,0.0,142.0,16.0,30.0,261.0,11.0,,,,21.0,6.0,,
22,"Pressley, Yossiana",So,OH,6-0,110,,110,27.0,27.0,517,233,1366,0.20800000000000002,12.0,13.0,36.0,240.0,7.0,2.0,68.0,13.0,566.0,2.0,,
77,"Milana, Gia",Jr,OH,6-2,108,,108,28.0,22.0,208,108,594,0.168,7.0,,2.0,57.0,8.0,2.0,46.0,10.0,233.0,1.0,,
8,"Philo, Aniah",Sr,OH,5-8,106,,106,26.0,25.0,294,137,845,0.18600000000000003,13.0,5.0,20.0,337.0,17.0,4.0,36.0,5.0,321.0,2.0,,
14,"Lockin, Hannah",So,S,6-1,94,,94,26.0,18.0,47,12,106,0.33,838.0,8.0,16.0,160.0,1.0,5.0,45.0,7.0,82.5,18.0,,
9,"Marburger, Taylor",So,L/DS,5-5,76,,76,24.0,2.0,0,0,0,,5.0,16.0,25.0,47.0,1.0,,,,16.0,,,
7,"Fluegel, Hannah",Jr,S,5-10,61,,61,19.0,8.0,5,2,15,0.2,403.0,8.0,6.0,85.0,1.0,,5.0,1.0,15.5,20.0,,
12,"Thomas, Nicole",Jr,MB,6-1,60,,60,18.0,13.0,43,15,103,0.272,3.0,,,13.0,,,41.0,9.0,63.5,,,
17,"Jackson, Jaelyn",Jr,MB,6-3,52,,52,14.0,13.0,52,16,118,0.305,,,,5.0,1.0,1.0,46.0,2.0,76.0,3.0,,
10,"van der Mark, Marieke",Fr,OPP,6-6,40,,40,18.0,3.0,35,16,112,0.17,1.0,,,12.0,,2.0,13.0,4.0,43.5,,,
21,"Fritcher, Ashley",Sr,OPP,6-2,39,,39,16.0,4.0,37,16,108,0.19399999999999998,4.0,,3.0,14.0,,1.0,11.0,1.0,43.5,1.0,,
19,"Coleman, Bri",Fr,OH,6-0,32,,32,15.0,,22,8,74,0.18899999999999997,2.0,4.0,9.0,14.0,,,6.0,,29.0,1.0,,
32,"Bramschreiber, Shanel",Fr,L/DS,5-7,29,,29,10.0,1.0,0,0,0,,1.0,8.0,11.0,20.0,3.0,,,,8.0,,,
2,"Sacra, Sydney",Fr,MB,6-4,13,,13,5.0,3.0,4,6,15,-0.133,,,,1.0,1.0,2.0,6.0,,9.0,,,
-,TEAM,-,-,-,-,-,16,10.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,118,,,1642,648,4234,0.235,1551.0,126.0,206.0,1828.0,105.0,26.0,453.0,61.0,2020.5,57.0,,
-,Opponent Totals,-,-,-,-,-,118,,,1435,618,4189,0.195,1355.0,105.0,227.0,1715.0,126.0,42.0,453.0,45.0,1808.5,19.0,,
