Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
22,"Hartman, Kelley",Jr,MB,6-2,111,,111,29.0,29.0,291,99,648,0.29600000000000004,12.0,34.0,47.0,77.0,,23.0,79.0,10.0,387.5,1.0,,
24,"Harris, Hannah",So,OH,6-0,108,,108,30.0,20.0,290,127,766,0.213,2.0,14.0,26.0,111.0,14.0,9.0,33.0,1.0,329.5,,,
5,"Chappell, Arissa",Sr,DS,5-7,105,,105,29.0,12.0,2,0,5,0.4,15.0,23.0,32.0,169.0,11.0,,,,25.0,,,
1,"Roberts, Ashlyn",Jr,S,5-4,100,,100,27.0,,4,3,16,0.062,83.0,29.0,20.0,341.0,32.0,,,,33.0,1.0,,
20,"Hartman, Lauren",Jr,OH,5-10,99,,99,29.0,18.0,110,56,337,0.16,5.0,2.0,6.0,80.0,6.0,4.0,38.0,1.0,135.0,,,
6,"DeMarcus, Rachael",Fr,S,5-7,98,,98,26.0,17.0,28,6,78,0.282,669.0,9.0,7.0,171.0,2.0,,10.0,,42.0,17.0,,
9,"Johnson, Hannah",So,MB,6-0,93,,93,27.0,12.0,112,58,272,0.19899999999999998,2.0,1.0,1.0,19.0,,7.0,56.0,1.0,148.0,,,
19,"Jones, Meaghan",So,OH,5-7,92,,92,26.0,15.0,236,115,707,0.171,2.0,1.0,3.0,42.0,1.0,13.0,24.0,2.0,262.0,,,
4,"Harrell, Paker",Sr,S,5-10,89,,89,24.0,13.0,33,11,91,0.242,457.0,10.0,12.0,161.0,1.0,,10.0,4.0,48.0,23.0,,
17,"Durdanovic, Iva",Jr,OH,5-9,82,,82,24.0,15.0,131,67,364,0.17600000000000002,23.0,15.0,22.0,151.0,35.0,,11.0,6.0,151.5,,,
25,"Stalcup, Morgan",So,MB,6-5,77,,77,20.0,20.0,123,41,236,0.34700000000000003,,,,10.0,,6.0,64.0,6.0,161.0,,,
8,"Lochner, Katelyn",Sr,OH,5-10,55,,55,16.0,1.0,1,2,8,-0.125,16.0,9.0,20.0,142.0,14.0,,,,10.0,,,
12,"Silver, Alexis",Fr,OH,-,37,,37,12.0,5.0,38,23,113,0.133,1.0,,1.0,6.0,,,13.0,,44.5,,,
11,"Hunnicutt, Kaira",Fr,MB,6-0,15,,15,8.0,3.0,18,13,54,0.09300000000000001,1.0,,1.0,6.0,,2.0,9.0,,24.5,,,
13,"Dollar, Veronica",Fr,L/DS,5-6,6,,6,3.0,,0,0,1,0.0,1.0,,,4.0,2.0,,,,,,,
-,TEAM,-,-,-,-,-,34,17.0,,0,0,0,,,,,,31.0,,,,,,,
-,Totals,-,-,-,-,-,115,,,1417,621,3696,0.215,1289.0,147.0,198.0,1490.0,149.0,64.0,347.0,31.0,1801.5,42.0,,
-,Opponent Totals,-,-,-,-,-,115,,,1428,633,3829,0.20800000000000002,1316.0,149.0,237.0,1457.0,147.0,85.0,363.0,35.0,1843.5,42.0,,
