Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Brown, Tabitha",Sr,OH,5-10,126,,126,32.0,31.0,368,165,1133,0.179,25.0,19.0,45.0,326.0,23.0,11.0,26.0,16.0,411.0,2.0,,
19,"Civita, Giorgia",So,DS,5-6,126,,126,32.0,,5,3,17,0.11800000000000001,106.0,16.0,21.0,728.0,23.0,,,,21.0,,,
21,"Taflinger, Megan",Fr,OH,6-0,114,,114,31.0,25.0,339,144,948,0.20600000000000002,6.0,25.0,41.0,122.0,6.0,4.0,28.0,7.0,382.0,,,
4,"Kauling, Kora",Fr,S,6-2,105,,105,29.0,16.0,32,14,94,0.191,691.0,11.0,11.0,136.0,,2.0,9.0,2.0,49.5,7.0,,
16,"Bown, Kara",Jr,DS,5-8,103,,103,30.0,14.0,1,1,5,0.0,24.0,8.0,10.0,189.0,16.0,,,,9.0,,,
9,"Koon, Alex",Jr,OH,6-3,102,,102,27.0,22.0,236,77,715,0.222,14.0,10.0,15.0,149.0,14.0,2.0,57.0,5.0,276.5,,,
5,"Pugh, Abby",So,MB,6-3,98,,98,30.0,22.0,150,43,379,0.282,5.0,5.0,10.0,44.0,1.0,3.0,55.0,4.0,185.5,2.0,,
7,"Burken, Grace",Fr,MB,6-1,74,,74,25.0,15.0,106,40,291,0.22699999999999998,2.0,3.0,15.0,26.0,,5.0,28.0,4.0,128.0,,,
6,"Wright, Emma",So,DS,6-3,74,,74,20.0,13.0,141,51,321,0.28,2.0,10.0,8.0,15.0,,6.0,49.0,2.0,181.5,1.0,,
12,"Stiawalt, Regan",So,OH,5-11,70,,70,25.0,7.0,136,74,411,0.151,2.0,4.0,10.0,52.0,2.0,,21.0,4.0,150.5,,,
1,"Roberts, Jordan",Jr,S,5-10,68,,68,24.0,4.0,1,2,5,-0.2,243.0,11.0,20.0,88.0,1.0,,1.0,,12.5,5.0,,
8,"Eaken, Kali",Sr,S,5-10,65,,65,17.0,12.0,20,6,41,0.341,452.0,15.0,15.0,100.0,,,1.0,2.0,35.5,13.0,,
25,"Smith, Brooke",So,MB,6-3,58,,58,17.0,9.0,92,29,221,0.285,2.0,,,16.0,1.0,1.0,38.0,7.0,112.0,2.0,,
15,"Grimes, Meghan",Jr,DS,5-8,34,,34,17.0,1.0,0,1,3,-0.33299999999999996,,,5.0,21.0,2.0,,,,,,,
11,"Jackson, Chase",So,OH,6-1,33,,33,11.0,1.0,39,34,142,0.035,,,,7.0,,,7.0,1.0,42.5,,,
14,"Freund, Maddy",Fr,OH,5-9,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,35,17.0,,0,0,0,,,,,,23.0,,,,,,,
-,Totals,-,-,-,-,-,127,,,1666,684,4727,0.20800000000000002,1574.0,137.0,226.0,2019.0,112.0,34.0,320.0,54.0,1997.0,32.0,,
-,Opponent Totals,-,-,-,-,-,127,,,1721,633,4633,0.235,1596.0,112.0,265.0,2026.0,137.0,54.0,424.0,75.0,2099.0,40.0,,
