Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Woods, Melina",Fr,RS,6-0,104,,104,29.0,29.0,242,76,680,0.244,18.0,33.0,38.0,110.0,3.0,4.0,40.0,3.0,299.0,3.0,,
6,"Kekeisen, Ashley",Fr,S,5-10,104,,104,29.0,7.0,8,5,36,0.083,113.0,20.0,24.0,223.0,11.0,,,,28.0,1.0,,
3,"Ceriani, Cassidy",Jr,S,5-11,104,,104,29.0,29.0,113,28,285,0.298,1015.0,23.0,27.0,260.0,,1.0,27.0,1.0,150.5,14.0,1.0,
13,"Simmons, Leah",Jr,MB,6-1,104,,104,29.0,21.0,331,106,833,0.27,7.0,18.0,32.0,107.0,23.0,9.0,36.0,7.0,376.0,2.0,,
15,"Wesley, Sara",Sr,OH,5-10,104,,104,29.0,27.0,256,90,549,0.302,6.0,,,30.0,,5.0,70.0,5.0,296.0,,,
2,"Lopez Acosta, Sofia",Sr,L/DS,5-7,104,,104,29.0,,21,7,73,0.192,89.0,35.0,46.0,577.0,33.0,,,,56.0,3.0,,
8,"Vazquez, Camila",Fr,MB,6-2,99,,99,28.0,23.0,241,72,481,0.35100000000000003,5.0,,,20.0,3.0,8.0,75.0,6.0,286.5,1.0,,
7,"Darnaby, Gabrielle",Jr,OH,6-0,94,,94,29.0,20.0,126,45,381,0.213,6.0,9.0,18.0,75.0,14.0,3.0,27.0,5.0,151.5,1.0,,
5,"Shifflet, Carly",Jr,OH,5-8,87,,87,28.0,4.0,21,16,138,0.036000000000000004,16.0,14.0,24.0,178.0,15.0,,,,35.0,,,
11,"Hickson, Donnett",Sr,L/DS,5-3,49,,49,16.0,5.0,1,0,7,0.14300000000000002,4.0,4.0,2.0,44.0,10.0,,,,5.0,,,
14,"Nelson, Hannah",Fr,OH,6-0,43,,43,18.0,7.0,47,28,200,0.095,1.0,3.0,5.0,59.0,11.0,1.0,6.0,2.0,54.0,,,
0,"Ruby, Joli",Fr,L/DS,5-8,11,,11,7.0,1.0,0,1,3,-0.33299999999999996,,1.0,1.0,3.0,4.0,,,,1.0,,,
9,"Bowden, Tamia",So,MB,6-1,9,,9,4.0,1.0,2,7,12,-0.41700000000000004,,,,2.0,,,3.0,,3.5,,,
12,"Diaz Lopez, Andrea",So,OH,5-10,6,,6,5.0,,1,1,4,0.0,1.0,3.0,,3.0,,,,,4.0,,,
10,"Chamulak, Callie",Fr,S,5-5,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,8.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,104,,,1410,482,3682,0.252,1281.0,163.0,217.0,1691.0,136.0,31.0,284.0,29.0,1746.0,25.0,,
-,Opponent Totals,-,-,-,-,-,104,,,1248,541,3779,0.187,1178.0,136.0,187.0,1517.0,163.0,31.0,251.0,37.0,1540.5,31.0,,
