Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Jimenez, Erica",Jr,S,5-1,110,,110,32.0,27.0,41,20,191,0.11,464.0,13.0,23.0,194,1.0,,,,54.0,18.0,,
5,"Armstrong, Tamaira",So,OH,5-8,109,,109,32.0,20.0,129,87,469,0.09,25.0,21.0,19.0,272,28.0,,20.0,7.0,160.0,,,
12,"Pearson, Victoria",So,MB,5-10,109,,109,32.0,27.0,199,108,553,0.165,11.0,17.0,12.0,68,5.0,8.0,38.0,7.0,243.0,,,
1,"Augustine, Christen",Sr,DS,5-5,101,,101,29.0,4.0,2,5,43,-0.07,68.0,8.0,13.0,375,39.0,,,,10.0,1.0,,
10,"Thomas, Jaylan",Jr,OH,5-11,101,,101,29.0,21.0,227,140,733,0.11900000000000001,14.0,14.0,19.0,179,26.0,4.0,10.0,3.0,250.0,2.0,,
11,"Brown, Latrice",Sr,MB,5-10,98,,98,30.0,18.0,196,127,546,0.126,7.0,1.0,8.0,58,7.0,9.0,35.0,6.0,223.5,,,
24,"Carter, Cetara",Jr,RS,6-0,95,,95,31.0,6.0,184,93,543,0.168,6.0,,2.0,32,,5.0,31.0,9.0,204.5,1.0,,
3,"Yoeman, Kaelyn",Jr,MB,6-0,86,,86,27.0,23.0,77,46,243,0.128,14.0,1.0,3.0,34,3.0,9.0,54.0,4.0,114.0,,,
18,"Nunez, Joycelyn",Fr,S,5-7,70,,70,26.0,2.0,13,11,61,0.033,228.0,9.0,11.0,82,,,1.0,,22.5,6.0,,
15,"Phillips-Oakes, Jaelyn",Fr,DS,5-6,57,,57,23.0,4.0,15,20,81,-0.062,78.0,9.0,10.0,77,16.0,,,,24.0,8.0,,
14,"Cataldo, Alyssa",Jr,S,5-10,53,,53,20.0,2.0,13,6,60,0.11699999999999999,159.0,5.0,13.0,53,,,1.0,2.0,18.5,14.0,,
4,"Bento, Melissa",Jr,RS,6-2,47,,47,19.0,9.0,23,18,81,0.062,3.0,,,25,,2.0,16.0,7.0,33.0,,,
25,"Hightower, Tamia",Fr,RS,5-11,44,,44,20.0,4.0,37,28,124,0.073,,,,8,,1.0,15.0,1.0,45.5,,,
16,"Long, Kayla",Jr,L,5-2,34,,34,17.0,,0,0,6,0.0,3.0,3.0,3.0,35,11.0,,,,3.0,,,
8,"Mitchell, Jada",Jr,,5-8,30,,30,18.0,4.0,14,25,66,-0.16699999999999998,2.0,,,4,1.0,1.0,7.0,3.0,18.5,,,
7,"Duran, Brenda",Jr,OH,5-8,27,,27,16.0,2.0,12,20,60,-0.133,2.0,,4.0,21,6.0,,2.0,1.0,13.0,,,
-,TEAM,-,-,-,-,-,83,28.0,1.0,0,0,1,0.0,1.0,,,1,35.0,,,,,,,
-,Totals,-,-,-,-,-,111,,,1182,754,3861,0.111,1085.0,101.0,140.0,1518,178.0,39.0,230.0,50.0,1437.0,50.0,,
-,Opponent Totals,-,-,-,-,-,104,,,1314,520,3467,0.22899999999999998,1239.0,170.0,191.0,1533,96.0,47.0,316.0,37.0,1689.0,42.0,,
