Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
14,"MacLean, Lexi",Sr,OH,6-2,102,,102,27.0,18.0,99,64,378,0.09300000000000001,34.0,25.0,29.0,339.0,28.0,4.0,12.0,8.0,134.0,2.0,,
4,"Dilfer, Tori",So,S,5-10,102,,102,27.0,27.0,36,26,131,0.076,1134.0,41.0,40.0,236.0,1.0,2.0,46.0,14.0,102.0,12.0,,
6,"Walsh, Anna",Sr,MB,6-2,102,,102,27.0,27.0,317,112,747,0.27399999999999997,12.0,10.0,25.0,40.0,1.0,5.0,83.0,8.0,373.5,,,
7,"Dennison, Dani",So,L/DS,5-7,102,,102,27.0,17.0,1,2,5,-0.2,17.0,22.0,34.0,220.0,13.0,,,,23.0,,,
10,"Baker, Berklie",So,L/DS,5-9,102,,102,27.0,8.0,1,2,6,-0.16699999999999998,56.0,19.0,12.0,327.0,12.0,,,,20.0,2.0,,
34,"Swanson, Sarah",So,MB,6-2,102,,102,27.0,27.0,182,72,450,0.244,10.0,2.0,16.0,36.0,3.0,5.0,86.0,22.0,232.0,3.0,,
11,"Clark, Katie",Fr,MB,6-3,82,,82,22.0,9.0,194,78,458,0.253,5.0,,,39.0,,3.0,52.0,12.0,223.0,1.0,,
1,"McCall, Elan",Fr,OH,6-0,78,,78,21.0,21.0,370,116,944,0.26899999999999996,15.0,14.0,37.0,254.0,13.0,4.0,37.0,10.0,406.5,,,
22,"Waggle, Ashley",So,MB,6-0,56,,56,20.0,1.0,82,60,264,0.083,2.0,,,11.0,6.0,3.0,11.0,3.0,90.5,,,
9,"Deaton, Allye Beth",So,OH,6-1,26,,26,8.0,6.0,36,14,161,0.13699999999999998,,2.0,4.0,52.0,4.0,,8.0,,42.0,1.0,,
2,"Kozer, Ashley",So,S,5-8,24,,24,12.0,,0,0,0,,4.0,2.0,1.0,12.0,,,1.0,,2.5,,,
3,"Langs, Sarah",Jr,MB,6-3,22,,22,10.0,1.0,20,10,46,0.217,,,,4.0,,2.0,5.0,1.0,24.5,,,
16,"Novak, Calli",So,OH,6-1,10,,10,5.0,,10,4,38,0.158,,,,8.0,1.0,,1.0,,10.5,,,
21,"Wehrstein, Ashley",Fr,L/DS,5-5,6,,6,4.0,,0,0,0,,,,1.0,7.0,2.0,,,,,1.0,,
15,"Valle, Paty",Sr,MB,6-4,5,,5,4.0,,7,4,11,0.273,,,,,,,2.0,,8.0,,,
5,"Buckingham, Abigail",So,OH,6-1,3,,3,1.0,,5,3,10,0.2,,,,1.0,,,3.0,,6.5,,,
20,"Martin, Makena",So,MB,6-1,2,,2,2.0,,0,0,4,0.0,,,,,,,2.0,,1.0,,,
-,TEAM,-,-,-,-,-,10,9.0,,0,0,0,,,,,,7.0,,,,,,,
-,Totals,-,-,-,-,-,102,,,1360,567,3653,0.217,1289.0,137.0,199.0,1586.0,91.0,28.0,349.0,78.0,1699.5,22.0,,
-,Opponent Totals,-,-,-,-,-,102,,,1274,534,3615,0.205,1218.0,91.0,211.0,1491.0,137.0,46.0,397.0,60.0,1609.5,30.0,,
