Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Knuth, Taryn",So,MB,6-3,109,,109,29.0,29.0,264,63,572,0.35100000000000003,3.0,1.0,3.0,28.0,,30.0,158.0,10.0,374.0,,,
11,"Murray, Ashley",Sr,MB,6-2,109,,109,29.0,29.0,196,65,429,0.305,11.0,6.0,9.0,44.0,1.0,11.0,85.0,9.0,255.5,2.0,,
20,"Wicinski, Kelsey",Jr,L,5-10,109,,109,29.0,,1,1,18,0.0,135.0,20.0,22.0,481.0,30.0,,,,21.0,,,
6,"Burkert, Brianne",Sr,S,6-1,109,,109,29.0,20.0,63,27,185,0.195,654.0,12.0,27.0,208.0,,1.0,15.0,3.0,83.5,15.0,,
10,"Ambrose, Christina",Sr,OH,6-0,109,,109,29.0,29.0,311,111,872,0.22899999999999998,6.0,12.0,10.0,128.0,17.0,3.0,54.0,3.0,353.0,2.0,,
15,"Caffrey, Payton",So,OH,6-0,109,,109,29.0,28.0,476,137,1155,0.294,6.0,25.0,52.0,181.0,36.0,9.0,53.0,3.0,536.5,1.0,,
17,"Ell, Adrian",Fr,,6-2,106,,106,29.0,10.0,25,16,102,0.08800000000000001,502.0,15.0,13.0,171.0,,,15.0,,47.5,14.0,,
8,"Jackson, Tiana",So,MB,6-2,99,,99,28.0,17.0,85,30,204,0.27,2.0,,,21.0,,2.0,47.0,10.0,110.5,,,
1,"Roberts, Taylor",Fr,,5-4,98,,98,28.0,,0,0,1,0.0,18.0,11.0,5.0,174.0,25.0,,,,11.0,,,
9,"Sullivan, Madison",Jr,L,5-7,97,,97,28.0,,0,0,1,0.0,17.0,4.0,15.0,138.0,17.0,,,,4.0,,,
47,"Williams, Deja",So,MB,6-2,63,,63,20.0,5.0,57,23,134,0.254,1.0,,,16.0,1.0,2.0,37.0,4.0,77.5,1.0,,
4,"Brim, Mariah",So,RS,6-6,47,,47,14.0,5.0,7,6,36,0.027999999999999997,,,,6.0,,1.0,40.0,4.0,28.0,,,
19,"Pennington, Danielle",Jr,,-,14,,14,9.0,1.0,0,1,4,-0.25,1.0,,3.0,17.0,2.0,,,,,,,
5,"Tietjens, Annie",Jr,S,5-8,12,,12,8.0,1.0,0,1,1,-1.0,31.0,1.0,1.0,10.0,,,,,1.0,2.0,,
3,"Chacon, Morgan",Fr,,5-11,3,,3,3.0,,0,1,3,-0.33299999999999996,,,1.0,3.0,2.0,,,,,,,
7,"Tessier, Lily",Fr,,6-3,2,,2,2.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,16,13.0,,0,1,1,-1.0,,,1.0,,10.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1485,483,3718,0.26899999999999996,1387.0,107.0,162.0,1626.0,141.0,59.0,504.0,46.0,1903.0,37.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1447,657,3982,0.198,1375.0,141.0,212.0,1537.0,107.0,42.0,312.0,44.0,1786.0,29.0,,
