Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Wilson, Saragrace",So,DS,5-7,116,,116,30.0,26.0,2,1,10,0.1,14.0,30.0,63.0,236.0,29.0,,,,32.0,,,
3,"Hayes, Cheyenne",So,OH,5-9,116,,116,30.0,30.0,441,237,1244,0.16399999999999998,14.0,39.0,96.0,285.0,30.0,3.0,29.0,5.0,497.5,2.0,,
6,"Anderson, Amara",Fr,S,6-0,116,,116,30.0,30.0,64,14,196,0.255,1217.0,24.0,13.0,304.0,,2.0,29.0,5.0,104.5,2.0,,
9,"Jeffcoat, Lacey",Fr,DS,5-8,116,,116,30.0,,11,5,36,0.16699999999999998,84.0,24.0,23.0,441.0,28.0,,,,35.0,6.0,,
13,"Young, Jenni",Jr,OH,6-2,110,,110,29.0,18.0,224,98,703,0.179,3.0,1.0,1.0,52.0,,4.0,49.0,4.0,253.5,1.0,,
14,"Mitchell, Isabella",Fr,DS,5-6,103,,103,28.0,2.0,2,1,5,0.2,17.0,17.0,40.0,164.0,24.0,,,,19.0,3.0,,
17,"Hummel, Natalie",Fr,S,5-9,102,,102,28.0,3.0,0,0,0,,3.0,18.0,14.0,60.0,,,,,18.0,,,
10,"Waldrop, Belle",Jr,OH,6-0,98,,98,28.0,10.0,194,123,611,0.11599999999999999,2.0,,2.0,35.0,,6.0,38.0,9.0,219.0,,,
16,"Moore, Savannah",Jr,MH,6-2,93,,93,27.0,27.0,209,103,516,0.205,3.0,7.0,7.0,31.0,,24.0,60.0,4.0,270.0,2.0,,
11,"Page, Logan",Jr,MH,6-2,91,,91,27.0,22.0,157,67,414,0.217,1.0,,2.0,18.0,,11.0,62.0,1.0,199.0,1.0,,
18,"Hillier, Halston",Fr,MH,6-1,32,,32,11.0,7.0,71,21,153,0.327,2.0,,2.0,11.0,,2.0,14.0,2.0,80.0,,,
1,"Cason, Avery",Fr,RS,6-0,22,,22,8.0,2.0,28,21,100,0.07,3.0,,,13.0,,,6.0,,31.0,,,
8,"Cooper, Caitlyn",Fr,MH,6-4,20,,20,8.0,3.0,25,21,86,0.047,,,,5.0,,2.0,11.0,2.0,32.5,,,
12,"Barrett, Kiara",Jr,S,5-11,16,,16,7.0,,0,0,0,,,2.0,9.0,5.0,,,,,2.0,,,
2,"Siersma, Alison",Fr,OH,5-10,7,,7,5.0,,9,8,37,0.027000000000000003,,,3.0,2.0,,,3.0,,10.5,,,
-,TEAM,-,-,-,-,-,30,18.0,,0,0,0,,,,,,26.0,,,,,,,
-,Totals,-,-,-,-,-,116,,,1437,720,4111,0.174,1363.0,162.0,275.0,1662.0,137.0,54.0,301.0,32.0,1803.5,17.0,,
-,Opponent Totals,-,-,-,-,-,116,,,1352,567,3832,0.205,1267.0,137.0,208.0,1613.0,162.0,93.0,498.0,42.0,1831.0,41.0,,
