Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
20,"Melville, McKenna",Fr,OH,6-1,117,,117,31.0,31.0,529,176,1432,0.247,15.0,24.0,21.0,423.0,38.0,17.0,35.0,4.0,587.5,2.0,,
4,"Pingel, Jordan",Sr,L,5-7,117,,117,31.0,,3,3,11,0.0,139.0,22.0,24.0,597.0,21.0,,,,25.0,,,
7,"Moravec, Nerissa",So,MB,6-2,117,,117,31.0,31.0,158,32,326,0.387,7.0,,,47.0,1.0,12.0,124.0,14.0,232.0,,,
15,"Fisher, Kristina",So,OH,5-11,117,,117,31.0,28.0,353,108,1039,0.23600000000000002,12.0,12.0,21.0,188.0,24.0,6.0,25.0,3.0,383.5,1.0,,
21,"Wesolich, Kathryn",Fr,MB,6-2,116,,116,31.0,31.0,95,39,242,0.231,15.0,13.0,23.0,72.0,,3.0,135.0,1.0,178.5,2.0,,
32,"Watson, Anne-Marie",So,OH,6-0,115,,115,31.0,24.0,262,105,688,0.228,6.0,,,44.0,,9.0,118.0,8.0,330.0,,,
3,"Olson, Amber",Fr,S,6-0,113,,113,30.0,9.0,11,3,28,0.28600000000000003,678.0,19.0,13.0,242.0,1.0,,15.0,1.0,37.5,38.0,,
2,"Olson, Erin",Jr,S,5-9,102,,102,27.0,22.0,17,6,63,0.175,653.0,13.0,21.0,254.0,,,2.0,1.0,31.0,17.0,,
12,"Garcia, Briana",Fr,RS,6-0,93,,93,28.0,6.0,170,60,494,0.223,1.0,,,34.0,,5.0,51.0,5.0,200.5,,,
5,"Wilson, Bailey",Fr,DS,5-4,89,,89,28.0,3.0,2,0,4,0.5,3.0,4.0,3.0,100.0,15.0,,,,6.0,,,
14,"Sabol, Alli",Jr,RS,6-3,40,,40,23.0,1.0,17,11,80,0.075,11.0,,,8.0,,,23.0,4.0,28.5,2.0,,
13,"Perez, Paulina",Fr,OH,6-0,27,,27,14.0,,3,4,13,-0.077,1.0,1.0,4.0,12.0,1.0,1.0,1.0,1.0,5.5,,,
33,"Painter, Mary Kate",So,L/DS,5-4,23,,23,15.0,,0,0,0,,,1.0,4.0,4.0,1.0,,,,1.0,,,
9,"Harper, Lache",So,OH,6-2,6,,6,3.0,,3,0,5,0.6,1.0,1.0,2.0,1.0,,,2.0,,5.0,,,
11,"Walters, Jewel",,,-,2,,2,2.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,17,9.0,,0,1,1,-1.0,3.0,,,,7.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1623,549,4427,0.243,1545.0,110.0,136.0,2026.0,109.0,53.0,531.0,42.0,2051.5,62.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1493,699,4521,0.17600000000000002,1416.0,109.0,196.0,1982.0,110.0,42.0,363.0,42.0,1825.5,52.0,,
