Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
2,"Sato, Blossom",Sr,S,5-8,111,,111,31.0,30.0,42,20,119,0.185,1194.0,25.0,32.0,237.0,,1.0,35.0,9.0,85.5,9.0,,
12,"Wylie, Tarah",Jr,MB,6-5,111,,111,31.0,31.0,224,56,503,0.33399999999999996,13.0,24.0,58.0,60.0,3.0,11.0,84.0,7.0,301.0,,,
11,"Lishman, Hana",Jr,L,5-8,111,,111,31.0,,0,0,4,0.0,83.0,21.0,18.0,427.0,29.0,,,,21.0,,,
10,"Scully, Shannon",So,OH,6-2,110,,110,31.0,31.0,364,138,1012,0.223,21.0,28.0,19.0,328.0,13.0,1.0,41.0,4.0,413.5,2.0,,
1,"Frohling, Hannah",Jr,OH,6-0,107,,107,31.0,30.0,343,125,878,0.248,14.0,40.0,53.0,108.0,14.0,3.0,45.0,4.0,408.5,,,
6,"Shields, Madison",Fr,L/DS,5-7,106,,106,31.0,1.0,1,2,3,-0.33299999999999996,11.0,1.0,1.0,139.0,16.0,,,,2.0,,,
7,"O'Harra, Alli",So,MB,6-3,104,,104,29.0,28.0,154,62,404,0.228,4.0,6.0,12.0,30.0,2.0,9.0,104.0,,221.0,,,
18,"Ahrens, Rachel",Fr,OH,6-4,71,,71,22.0,17.0,225,76,501,0.297,11.0,17.0,50.0,92.0,8.0,,48.0,,266.0,1.0,,
5,"Farr, Jaiden",Jr,OH,5-10,65,,65,26.0,1.0,3,1,8,0.25,7.0,3.0,2.0,73.0,7.0,,,,6.0,1.0,,
4,"Dyer, Heidi",Sr,OH,6-2,59,,59,21.0,13.0,114,37,340,0.226,6.0,9.0,5.0,58.0,4.0,2.0,23.0,2.0,136.5,,,
17,"Dyer, Lily",Fr,S,5-9,24,,24,15.0,1.0,0,0,1,0.0,40.0,1.0,1.0,16.0,,,,,1.0,2.0,,
13,"DiBona, Julia",So,L/DS,5-5,20,,20,10.0,,0,0,0,,2.0,,3.0,16.0,2.0,,,,,,,
9,"Ballo, Rosie",Fr,MB,6-4,19,,19,12.0,3.0,14,6,40,0.2,,,,1.0,,,9.0,1.0,18.5,,,
15,"Tunnell, Jenna",Jr,OPP,5-11,13,,13,6.0,,10,6,29,0.138,,,,2.0,,,3.0,,11.5,,,
8,"Akason, Taylor",So,OPP,6-0,8,,8,5.0,,2,2,14,0.0,,,,1.0,,,1.0,,2.5,,,
14,"Greene, Savana",Fr,OH,6-1,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,7.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,111,,,1496,531,3856,0.25,1406.0,175.0,254.0,1588.0,107.0,27.0,393.0,27.0,1894.5,15.0,,
-,Opponent Totals,-,-,-,-,-,111,,,1335,576,3751,0.20199999999999999,1277.0,107.0,196.0,1564.0,175.0,50.0,376.0,75.0,1680.0,38.0,,
