Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Harris, Deja",Sr,MB,6-2,125,,125,31.0,31.0,376,133,754,0.322,8.0,22.0,49.0,79.0,,25.0,147.0,29.0,496.5,1.0,,
7,"Turnlund, Hannah",Jr,OH,5-11,122,,122,31.0,31.0,339,165,975,0.17800000000000002,19.0,7.0,14.0,190.0,26.0,2.0,49.0,8.0,372.5,,,
6,"Dunbar, Ashlynn",Jr,OH,6-0,115,,115,31.0,21.0,306,174,863,0.153,60.0,49.0,89.0,262.0,34.0,2.0,49.0,4.0,381.5,4.0,,
17,"McGrath, Sam",So,L/DS,5-4,104,,104,29.0,2.0,2,0,4,0.5,30.0,12.0,15.0,253.0,17.0,,,,14.0,1.0,,
12,"Gillcrist, Eric",So,MB,6-1,104,,104,29.0,22.0,197,103,523,0.18,3.0,1.0,3.0,35.0,2.0,,57.0,3.0,226.5,2.0,,
8,"Teter, Loren",So,DS,5-6,102,,102,31.0,2.0,0,0,0,,36.0,6.0,14.0,270.0,23.0,,,,6.0,1.0,,
4,"Lee, Lauren",So,L/DS,5-1,98,,98,28.0,4.0,0,0,3,0.0,26.0,18.0,14.0,193.0,19.0,,,,18.0,1.0,,
18,"Reeves, Tamia",Jr,MB,6-1,96,,96,27.0,24.0,112,41,260,0.273,3.0,3.0,6.0,21.0,,4.0,68.0,4.0,153.0,,,
16,"Taylor, Delaney",Jr,S,5-10,96,,96,28.0,13.0,57,18,128,0.305,729.0,5.0,11.0,93.0,,1.0,41.0,2.0,83.5,44.0,,
9,"Peoples, Gabi",So,DS,5-10,59,,59,17.0,13.0,5,6,26,-0.038,462.0,8.0,24.0,101.0,,1.0,18.0,4.0,23.0,13.0,,
21,"O'Sullivan, Victoria",Fr,OH,6-0,57,,57,24.0,4.0,109,54,309,0.17800000000000002,,,,23.0,1.0,1.0,14.0,3.0,117.0,,,
1,"Burns, Emily",Jr,OH,6-2,27,,27,11.0,6.0,27,20,92,0.076,,,1.0,10.0,,,17.0,4.0,35.5,,,
19,"Lenn, Maddie",Fr,OH,5-10,26,,26,11.0,,4,8,33,-0.121,3.0,,11.0,44.0,5.0,,2.0,,5.0,,,
10,"Machado, Camryn",So,S,5-9,23,,23,8.0,4.0,8,1,12,0.583,89.0,,8.0,25.0,,,,1.0,8.0,4.0,,
20,"Hamrick, Lexie",So,OH,6-3,21,,21,7.0,4.0,17,6,50,0.22,,,,7.0,,2.0,21.0,4.0,29.5,,,
5,"Hodson, Serena",Fr,MB,6-2,18,,18,5.0,3.0,15,4,36,0.306,,,1.0,1.0,,1.0,14.0,,23.0,,,
3,"Walker, Andrea",Fr,MB,6-0,7,,7,4.0,2.0,7,4,16,0.188,,,,,,,5.0,,9.5,,,
2,"Byrne, Tammy",Fr,OH,5-10,3,,3,2.0,,0,0,0,,,,,2.0,,,,,,,,
-,TEAM,-,-,-,-,-,20,15.0,,0,0,0,,,,,,23.0,,,,,,,
-,Totals,-,-,-,-,-,125,,,1581,737,4084,0.207,1468.0,131.0,260.0,1609.0,150.0,39.0,502.0,66.0,2002.0,71.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1567,647,4175,0.22,1461.0,150.0,255.0,1518.0,131.0,49.0,449.0,48.0,1990.5,13.0,,
