Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
17,"Tyus, Madi",Fr,OH,6-0,101,,101,27.0,27.0,340,199,1087,0.13,9.0,29.0,40.0,352.0,49.0,2.0,31.0,7.0,386.5,1.0,,
11,"Adams, Nicole",Fr,MB,6-1,99,,99,27.0,25.0,292,160,891,0.14800000000000002,5.0,8.0,25.0,141.0,1.0,2.0,54.0,13.0,329.0,1.0,,
9,"Lambert, Alexis",So,OH,5-10,98,,98,26.0,26.0,290,131,984,0.162,15.0,16.0,16.0,278.0,30.0,2.0,29.0,1.0,322.5,,,
21,"Barrett, Jess",Fr,L/DS,5-11,88,,88,24.0,,1,0,12,0.083,70.0,10.0,12.0,397.0,35.0,,,,11.0,,,
8,"Dumouchelle, Elise",Jr,OH,5-10,87,,87,24.0,1.0,8,1,37,0.18899999999999997,13.0,16.0,19.0,82.0,8.0,,,,24.0,,,
7,"Esposito, Sophia",Sr,OH,6-1,73,,73,19.0,19.0,87,25,267,0.23199999999999998,4.0,,,9.0,1.0,8.0,51.0,10.0,120.5,1.0,,
15,"Shamlin, Daysha",So,MH,5-10,59,,59,19.0,14.0,32,21,91,0.121,6.0,1.0,8.0,13.0,2.0,6.0,41.0,11.0,59.5,,,
6,"Metzler, Amelia",Sr,S,5-9,55,,55,16.0,11.0,11,8,49,0.061,483.0,8.0,2.0,134.0,1.0,1.0,10.0,,25.0,17.0,,
22,"Sweeney, Kimmy",Fr,S,5-10,52,,52,17.0,11.0,6,2,18,0.222,312.0,4.0,20.0,133.0,1.0,,4.0,,12.0,8.0,,
16,"Esposito, Cecilia",Jr,MB,6-3,51,,51,14.0,14.0,41,12,123,0.23600000000000002,3.0,,,7.0,,4.0,22.0,4.0,56.0,,,
2,"Pieper, Emma",So,RS,5-9,49,,49,16.0,6.0,67,55,241,0.05,66.0,3.0,7.0,48.0,5.0,,8.0,,74.0,4.0,,
10,"Thomas, Shannon",So,DS,5-8,44,,44,15.0,3.0,1,0,4,0.25,125.0,6.0,9.0,46.0,,,1.0,,7.5,5.0,,
20,"Rice, Sophie",Fr,MB,6-1,18,,18,6.0,5.0,7,4,18,0.16699999999999998,,,1.0,1.0,,,13.0,1.0,13.5,,,
5,"McGraw, Keara",Fr,OH,5-11,13,,13,9.0,,7,11,44,-0.091,,,2.0,10.0,5.0,,2.0,2.0,8.0,,,
1,"White, Christa",Sr,MB,6-1,3,,3,1.0,,0,1,4,-0.25,1.0,1.0,,3.0,,,,,1.0,,,
4,"Young, Abbie",Fr,L/DS,5-3,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,16,11.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,101,,,1190,630,3871,0.145,1112.0,102.0,161.0,1654.0,149.0,25.0,266.0,49.0,1450.0,37.0,,
-,Opponent Totals,-,-,-,-,-,101,,,1322,527,3726,0.213,1253.0,149.0,168.0,1817.0,102.0,38.0,407.0,42.0,1712.5,46.0,,
