Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Fuhr, Megan",So,S,5-7,110,,110,31.0,31.0,45,23,145,0.152,951.0,22.0,47.0,239.0,1.0,1.0,31.0,8.0,83.5,27.0,,
16,"Dobrich, Sarah",Jr,MH,6-1,108,,108,31.0,30.0,171,80,435,0.209,6.0,21.0,38.0,53.0,,23.0,66.0,14.0,248.0,2.0,,
11,"Jesus, Sharlissa",So,OH,5-9,104,,104,29.0,29.0,406,200,1144,0.18,20.0,42.0,65.0,289.0,22.0,8.0,22.0,5.0,467.0,2.0,,
5,"Carruthers, Sumerlyn",Sr,MB,5-11,100,,100,31.0,28.0,197,116,611,0.133,1.0,,1.0,21.0,1.0,3.0,32.0,3.0,216.0,,,
8,"Rodriguez, Caricia",Jr,L,5-5,100,,100,30.0,,2,2,9,0.0,67.0,11.0,17.0,332.0,29.0,,,,13.0,5.0,,
6,"Elassal, Maya",Fr,MH,6-0,96,,96,31.0,20.0,105,30,317,0.237,4.0,10.0,13.0,22.0,2.0,4.0,38.0,13.0,138.0,,,
7,"Strong, Emma",So,L/DS,5-9,93,,93,28.0,1.0,3,2,16,0.062,33.0,7.0,11.0,193.0,22.0,,,,10.0,1.0,,
2,"King, Mellanie",So,OH,-,91,,91,26.0,26.0,247,152,839,0.113,11.0,17.0,49.0,194.0,41.0,9.0,16.0,4.0,281.0,1.0,,
1,"Murn, Abigail",Sr,L/DS,5-6,86,,86,29.0,1.0,2,2,9,0.0,19.0,8.0,11.0,144.0,21.0,,,,10.0,3.0,,
3,"Roberts, Alicia",Fr,MH,6-1,84,,84,29.0,20.0,79,46,243,0.136,1.0,,,9.0,1.0,11.0,48.0,9.0,114.0,,,
17,"Justice, Faith",Fr,L/DS,5-6,14,,14,8.0,,0,0,1,0.0,,2.0,2.0,9.0,1.0,,,,2.0,,,
13,"Smith, Logan",Sr,S,5-11,8,,8,4.0,,6,0,11,0.545,42.0,1.0,,8.0,,,1.0,,7.5,3.0,,
10,"Bennett, Autumn",Jr,OH,5-10,4,,4,4.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,33,22.0,,0,0,0,,,,,,28.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1263,653,3780,0.161,1155.0,141.0,254.0,1513.0,169.0,59.0,254.0,56.0,1590.0,44.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1379,551,3688,0.225,1281.0,169.0,258.0,1622.0,141.0,40.0,327.0,35.0,1751.5,40.0,,
