Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Aguilar, Hailey",Sr,L/DS,5-5,125,,125,35.0,7.0,0,2,10,-0.2,25.0,12.0,24.0,235.0,26.0,,,,12.0,1.0,,
7,"McPartland, Mariah",Sr,MB,6-2,125,,125,35.0,35.0,234,55,575,0.311,6.0,10.0,21.0,96.0,1.0,18.0,124.0,8.0,324.0,,,
17,"Tutton, Braedyn",Sr,MB,6-0,125,,125,35.0,35.0,241,69,553,0.311,2.0,,,20.0,,25.0,101.0,36.0,316.5,1.0,,
12,"Kvarta, Alyssa",Sr,S,5-8,125,,125,35.0,35.0,79,23,232,0.24100000000000002,1350.0,38.0,53.0,288.0,,3.0,58.0,8.0,149.0,11.0,,
9,"Popovic, Marija",So,L,5-5,125,,125,35.0,,1,1,2,0.0,148.0,28.0,46.0,648.0,36.0,,,,29.0,,,
8,"Clayton, Leah",Jr,OH,5-11,125,,125,35.0,35.0,503,194,1326,0.233,25.0,26.0,49.0,344.0,28.0,10.0,42.0,9.0,560.0,3.0,,
10,"Lux, AJ",Sr,RS,5-10,125,,125,35.0,28.0,387,152,1093,0.215,9.0,,1.0,50.0,8.0,6.0,50.0,7.0,418.0,2.0,,
5,"Massey, Kaela",Jr,MB,6-1,122,,122,35.0,34.0,228,71,618,0.254,18.0,23.0,59.0,249.0,3.0,6.0,66.0,15.0,290.0,2.0,,
15,"Esposito, Sara",Fr,MB,6-0,34,,34,22.0,1.0,23,17,60,0.1,,3.0,5.0,26.0,,1.0,7.0,1.0,30.5,,,
11,"Hatley, Alyssa",Fr,OH,6-0,23,,23,16.0,,12,8,42,0.095,,1.0,7.0,12.0,2.0,,2.0,,14.0,,,
13,"Minor, Adison",Fr,OH,5-9,19,,19,14.0,,1,1,2,0.0,,2.0,5.0,6.0,,,,,3.0,,,
2,"Smith, Mary Catherine",Fr,S,5-7,13,,13,9.0,,1,0,2,0.5,9.0,,,,,,,,1.0,,,
4,"Trantham, Abbie",Fr,OH,5-10,11,,11,10.0,,2,4,14,-0.14300000000000002,,,4.0,4.0,2.0,,,,2.0,,,
-,TEAM,-,-,-,-,-,14,11.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,125,,,1712,597,4529,0.24600000000000002,1592.0,143.0,274.0,1978.0,122.0,69.0,450.0,84.0,2149.0,20.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1520,769,4579,0.16399999999999998,1457.0,122.0,263.0,1910.0,143.0,50.0,305.0,65.0,1844.5,30.0,,
