Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Stone, Ronika",Jr,MB,6-2,126,,126,34.0,34.0,380,106,801,0.342,10.0,23.0,27.0,96.0,1.0,20.0,130.0,7.0,488.0,1.0,,
16,"Raskie, August",Sr,S,6-0,126,,126,34.0,34.0,148,40,322,0.335,1486.0,19.0,16.0,307.0,,3.0,62.0,17.0,201.0,29.0,2.0,
8,"Vander Weide, Lindsey",Sr,OH,6-3,123,,123,33.0,33.0,432,152,1300,0.215,41.0,33.0,41.0,367.0,41.0,7.0,49.0,8.0,496.5,,,
4,"Johnson, Willow",Jr,RS,6-2,118,,118,32.0,32.0,326,90,757,0.312,15.0,8.0,11.0,78.0,1.0,,83.0,13.0,375.5,2.0,,
5,"Nuneviller, Brooke",Fr,L,5-11,118,,118,32.0,1.0,3,4,27,-0.037000000000000005,84.0,32.0,25.0,580.0,28.0,,1.0,,35.5,,,
6,"Page, Lauren",Sr,MB,6-0,111,,111,32.0,22.0,202,73,478,0.27,8.0,,,32.0,5.0,15.0,76.0,9.0,255.0,,,
11,"Tastad, Camryn",Fr,L/DS,5-3,111,,111,32.0,,0,1,2,-0.5,46.0,13.0,43.0,204.0,17.0,,,,13.0,2.0,,
3,"Van Sickle, Brooke",So,L/DS,5-9,108,,108,30.0,15.0,108,55,370,0.14300000000000002,28.0,31.0,53.0,252.0,20.0,4.0,15.0,1.0,150.5,,,
1,"Gill, Sumeet",Sr,MB,6-3,75,,75,23.0,18.0,116,33,247,0.336,5.0,,1.0,10.0,,5.0,49.0,5.0,145.5,1.0,,
17,"Borup, Taylor",Jr,OH,6-4,60,,60,20.0,15.0,136,45,408,0.223,16.0,3.0,9.0,125.0,10.0,5.0,21.0,5.0,154.5,,,
10,"Hanawahine, Kyra",So,DS,5-2,10,,10,5.0,,0,0,0,,1.0,2.0,3.0,6.0,2.0,,,,2.0,,,
-,TEAM,-,-,-,-,-,13,10.0,,0,0,0,,,,,,13.0,,,,,,,
-,Totals,-,-,-,-,-,126,,,1851,599,4712,0.266,1740.0,164.0,229.0,2057.0,138.0,59.0,486.0,65.0,2317.0,35.0,,
-,Opponent Totals,-,-,-,-,-,126,,,1632,642,4654,0.213,1533.0,138.0,212.0,1962.0,164.0,45.0,365.0,63.0,1997.5,17.0,,
