Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
20,"Hammer, Mykaela",Sr,OH,6-1,114,,114,31.0,31.0,372,152,1005,0.21899999999999997,36.0,16.0,43.0,269.0,35.0,7.0,66.0,4.0,428.0,,,
5,"Watkins, Ashley",Jr,S,6-0,113,,113,31.0,31.0,56,28,194,0.14400000000000002,1144.0,25.0,23.0,237.0,,8.0,33.0,8.0,105.5,23.0,,
18,"Huddleston, Missy",Jr,OH,5-11,112,,112,31.0,20.0,158,87,496,0.14300000000000002,12.0,14.0,16.0,285.0,36.0,2.0,15.0,1.0,181.5,2.0,,
6,"Permann, Baily",So,MB,6-0,101,,101,31.0,27.0,140,59,399,0.203,6.0,,1.0,24.0,,10.0,82.0,5.0,191.0,,,
1,"Moreno, Sarina",Fr,DS,5-7,101,,101,28.0,,2,1,3,0.33299999999999996,57.0,18.0,24.0,429.0,40.0,,,,20.0,,,
17,"Marshall, Maddy",So,OH,5-11,98,,98,26.0,12.0,109,83,367,0.071,14.0,8.0,17.0,249.0,34.0,2.0,19.0,3.0,128.5,1.0,,
10,"Laramee, Cassie",Sr,OH,5-11,89,,89,28.0,18.0,175,87,605,0.145,8.0,18.0,18.0,112.0,12.0,2.0,23.0,4.0,206.5,1.0,,
14,"Bradley, Olivia",Fr,MB,6-1,77,,77,25.0,17.0,124,43,278,0.29100000000000004,,20.0,20.0,28.0,,7.0,44.0,8.0,173.0,1.0,,
3,"Urbach, Alexis",Sr,OH,6-1,72,,72,28.0,11.0,192,103,514,0.17300000000000001,,6.0,19.0,56.0,5.0,1.0,20.0,5.0,209.0,,,
12,"Kramer, Mckenzie",Jr,MB,6-1,57,,57,24.0,15.0,55,29,166,0.157,4.0,3.0,5.0,17.0,,3.0,30.0,8.0,76.0,1.0,,
7,"Gaogao, Silerolia",Sr,L/DS,5-11,30,,30,12.0,1.0,1,0,1,1.0,5.0,5.0,7.0,47.0,5.0,,,,6.0,,,
4,"Grimsrud, Janna",Jr,MB,6-1,20,,20,9.0,3.0,6,12,27,-0.222,,,,1.0,1.0,1.0,17.0,1.0,15.5,,,
13,"Gay, Brittany",Sr,S,5-10,14,,14,9.0,,2,1,5,0.2,25.0,,2.0,7.0,,,1.0,,2.5,,,
8,"Godwin, Elsa",Fr,OH,5-10,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,13,10.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,114,,,1392,685,4061,0.174,1311.0,133.0,195.0,1761.0,177.0,43.0,350.0,47.0,1743.0,29.0,,
-,Opponent Totals,-,-,-,-,-,114,,,1498,547,4120,0.231,1394.0,177.0,228.0,1681.0,133.0,47.0,428.0,45.0,1936.0,39.0,,
