Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"HAYWOOD, Kendall",Fr,MB,6-1,126,,126,33.0,33.0,229,80,530,0.281,2.0,27.0,44.0,67.0,2.0,33.0,109.0,16.0,343.5,1.0,,
8,"Karbo, Katie",Jr,L/DS,5-5,124,,124,33.0,,0,1,16,-0.062,129.0,29.0,24.0,659.0,26.0,,,,29.0,,,
7,"Irvine, Abby",So,S,5-7,123,,123,33.0,32.0,56,10,179,0.257,775.0,25.0,27.0,284.0,1.0,,6.0,1.0,84.0,32.0,,
12,"Duncan, Megan",Jr,OH,6-1,122,,122,33.0,32.0,356,199,1220,0.129,22.0,31.0,52.0,297.0,29.0,5.0,55.0,7.0,419.5,,,
6,"Walker, Chenelle",Jr,MB,6-1,117,,117,33.0,33.0,141,60,385,0.21,8.0,,,25.0,,12.0,79.0,12.0,192.5,2.0,,
13,"Pertens, Silvia",So,OH,6-1,108,,108,33.0,28.0,242,127,680,0.16899999999999998,6.0,4.0,5.0,61.0,2.0,2.0,48.0,4.0,272.0,,,
11,"Krebs, Katie",Sr,S,5-8,108,,108,31.0,1.0,16,4,51,0.235,467.0,27.0,47.0,194.0,,,,,43.0,16.0,,
9,"Squier, Faith",Jr,OH,6-1,98,,98,31.0,4.0,166,56,483,0.228,2.0,,,45.0,,4.0,29.0,6.0,184.5,,,
20,"Napoleon, Kylie",So,DS,5-5,94,,94,27.0,3.0,1,1,5,0.0,20.0,15.0,13.0,137.0,7.0,,,,16.0,,,
19,"Zelaya, Gabi",So,OH,5-10,78,,78,27.0,20.0,181,94,494,0.17600000000000002,19.0,15.0,15.0,157.0,28.0,,15.0,5.0,203.5,,,
15,"CHEATUM, Alexis",Fr,OH,5-11,72,,72,28.0,10.0,146,75,463,0.153,2.0,,,43.0,5.0,2.0,28.0,1.0,162.0,1.0,,
3,"Giles, Abby",Jr,DS,5-5,49,,49,24.0,1.0,3,0,5,0.6,8.0,4.0,7.0,43.0,7.0,,,,7.0,,,
18,"LOCKWOOD, Jordan",Fr,OH,6-2,44,,44,19.0,,51,36,170,0.08800000000000001,1.0,,,15.0,,2.0,15.0,1.0,60.5,,,
2,"CHILDERS, Kelsey",Fr,S,5-8,24,,24,14.0,,0,1,1,-1.0,37.0,1.0,2.0,35.0,,,,,1.0,2.0,,
1,"Karsten, Claire",Jr,OH,5-10,21,,21,13.0,,8,14,51,-0.11800000000000001,,1.0,1.0,12.0,,,3.0,3.0,10.5,,,
10,"Weixelman, Kayla",So,MB,6-1,15,,15,9.0,,10,3,16,0.43799999999999994,1.0,,,,,1.0,7.0,1.0,14.5,,,
4,"Emmert, Ryan",So,MB,6-3,10,,10,8.0,,0,0,6,0.0,1.0,,1.0,1.0,,1.0,4.0,,3.0,,,
18,"RUSSELL, Jordan",Fr,,-,4,,4,2.0,,6,5,14,0.071,,,,1.0,,,2.0,,7.0,,,
-,TEAM,-,-,-,-,-,70,23.0,,0,0,0,,2.0,,,,15.0,,,,,,,
-,Totals,-,-,-,-,-,126,,,1612,766,4769,0.177,1502.0,179.0,238.0,2076.0,122.0,62.0,400.0,57.0,2053.0,54.0,,
-,Opponent Totals,-,-,-,-,-,126,,,1509,683,4573,0.18100000000000002,1418.0,122.0,220.0,2075.0,179.0,39.0,443.0,64.0,1891.5,48.0,,
