Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Coyle, Reghan",Sr,RS,6-0,121,,121,31.0,17.0,323,112,773,0.273,8.0,5.0,21.0,66.0,,7.0,70.0,10.0,370.0,,,
1,"Kelly, Molly",Sr,DS,5-4,121,,121,31.0,,2,3,6,-0.16699999999999998,110.0,24.0,23.0,617.0,20.0,,,,26.0,3.0,,
9,"Jones, Amiya",Fr,MB,6-2,121,,121,31.0,31.0,163,57,365,0.29,3.0,13.0,12.0,38.0,4.0,6.0,91.0,11.0,227.5,,,
7,"Orr, Gabrielle",So,S,5-10,121,,121,31.0,31.0,74,28,241,0.191,1242.0,13.0,8.0,301.0,1.0,6.0,58.0,11.0,122.0,12.0,,
16,"Louis, Taylor",Sr,OH,6-2,120,,120,31.0,20.0,430,169,1153,0.226,6.0,10.0,12.0,71.0,9.0,14.0,42.0,5.0,475.0,,,
5,"Buzzerio, Meghan",Jr,OH,6-2,115,,115,31.0,18.0,160,70,520,0.17300000000000001,18.0,9.0,32.0,220.0,26.0,1.0,11.0,1.0,175.5,1.0,,
15,"Slagle, Maddie",Fr,DS,5-9,103,,103,31.0,10.0,3,1,16,0.125,22.0,10.0,4.0,160.0,23.0,,,,13.0,1.0,,
18,"Clayton, Hannah",Fr,MB,6-2,100,,100,28.0,25.0,79,29,202,0.248,3.0,4.0,16.0,31.0,,6.0,86.0,4.0,132.0,,,
14,"Hoye, Cali",Jr,OH,6-1,77,,77,21.0,19.0,294,124,872,0.195,18.0,19.0,11.0,175.0,21.0,8.0,17.0,,329.5,,,
4,"Johnston, Halle",So,DS,5-10,68,,68,21.0,8.0,0,0,0,,7.0,7.0,3.0,113.0,13.0,,,,7.0,2.0,,
12,"Bushman, Emily",Jr,DS,5-8,58,,58,25.0,1.0,0,0,3,0.0,9.0,7.0,8.0,51.0,5.0,,,,7.0,1.0,,
13,"Wing, Sarah",Fr,MB,6-1,27,,27,10.0,6.0,12,4,38,0.21100000000000002,1.0,,4.0,4.0,,7.0,23.0,7.0,30.5,,,
2,"Buzzerio, Courtney",Fr,S,6-5,24,,24,15.0,,1,2,10,-0.1,33.0,,5.0,8.0,,1.0,6.0,,5.0,,,
10,"Hughes, Griere",So,OH,5-11,3,,3,3.0,,6,2,12,0.33299999999999996,,,,,,,2.0,1.0,7.0,,,
3,"Hine, Maddie",Fr,DS,5-6,2,,2,2.0,,0,0,0,,,,,3.0,,,,,,,,
-,TEAM,-,-,-,-,-,18,14.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1547,601,4211,0.225,1480.0,121.0,159.0,1857.0,139.0,56.0,406.0,50.0,1927.0,20.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1686,644,4484,0.23199999999999998,1588.0,139.0,242.0,1799.0,121.0,48.0,433.0,43.0,2089.5,21.0,,
