Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Barber, Lily",Jr,DS,5-6,93,,93,24.0,,3,1,11,0.182,116.0,21.0,23.0,409.0,26.0,,,,24.0,,,
2,"Chamnes, Zoe",So,S,5-9,92,,92,24.0,15.0,15,5,55,0.182,701.0,20.0,24.0,203.0,,2.0,19.0,1.0,46.5,15.0,,
19,"Stackhouse, Jada",Jr,MB,5-11,89,,89,24.0,24.0,123,39,317,0.265,2.0,,,17.0,,12.0,82.0,5.0,176.0,,,
20,"Phelps, Jenna",Jr,MB,6-1,86,,86,23.0,22.0,163,46,376,0.311,8.0,14.0,38.0,39.0,2.0,6.0,80.0,2.0,223.0,1.0,,
5,"Bennett, Jillienne",Fr,RS,5-10,78,,78,22.0,11.0,173,69,457,0.228,4.0,,3.0,47.0,,3.0,43.0,11.0,197.5,,,
3,"Danenhauer, Natalie",Sr,DS,5-9,71,,71,23.0,2.0,0,3,6,-0.5,5.0,19.0,25.0,109.0,12.0,,,,19.0,1.0,,
10,"Rogers, Kara",Sr,MB,6-0,66,,66,20.0,11.0,74,38,256,0.141,4.0,,,25.0,,,29.0,1.0,88.5,,,
8,"Randolph, Katie",Jr,S,5-7,65,,65,18.0,9.0,1,4,7,-0.429,267.0,3.0,23.0,115.0,,,,,4.0,16.0,,
21,"Bauchens, Shae",Sr,DS,5-5,62,,62,23.0,5.0,1,0,1,1.0,7.0,13.0,18.0,74.0,12.0,,,,14.0,,,
12,"Sganderlla, Carla",Sr,OPP,5-11,60,,60,19.0,16.0,199,88,520,0.213,3.0,2.0,22.0,114.0,26.0,2.0,22.0,3.0,214.0,1.0,,
9,"Arenas, Samanta",Jr,OH,5-9,59,,59,19.0,14.0,165,84,476,0.17,3.0,11.0,9.0,144.0,26.0,,22.0,3.0,187.0,,,
22,"Hanan, Avery",Fr,OH,6-2,48,,48,19.0,4.0,127,60,387,0.17300000000000001,3.0,1.0,5.0,36.0,7.0,3.0,22.0,2.0,142.0,,,
11,"Baptiste, Madison",Fr,OH,5-8,42,,42,16.0,7.0,103,58,311,0.145,3.0,2.0,7.0,98.0,18.0,1.0,12.0,6.0,112.0,1.0,,
4,"Stubbs, Lauren",So,OH,5-9,14,,14,6.0,1.0,25,19,87,0.069,2.0,3.0,1.0,33.0,3.0,,4.0,,30.0,,,
13,"Justus, Casey",Fr,MB,6-2,10,,10,5.0,1.0,10,2,28,0.28600000000000003,,1.0,1.0,4.0,,1.0,2.0,1.0,13.0,,,
14,"Madar, Alena",So,MB,6-2,6,,6,4.0,1.0,4,2,11,0.182,,,1.0,1.0,,1.0,3.0,,6.5,,,
18,"Beaudoin, Sophia",Jr,OH,5-8,6,,6,3.0,,12,5,45,0.156,1.0,3.0,2.0,10.0,2.0,,,,15.0,,,
17,"Lequeux, Zoe",Sr,MB,6-1,5,,5,2.0,1.0,1,3,13,-0.154,,,,1.0,,1.0,2.0,,3.0,,,
1,"Becker, Paige",So,RS,5-10,4,,4,4.0,,0,0,2,0.0,,,,1.0,,,,,,,,
16,"Behrbaum, Kelly",Fr,OH,6-0,1,,1,1.0,,0,1,4,-0.25,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,27,14.0,,0,0,0,,,,,,10.0,,,,,,,
-,Totals,-,-,-,-,-,93,,,1199,527,3370,0.19899999999999998,1129.0,113.0,202.0,1480.0,144.0,32.0,342.0,35.0,1515.0,35.0,,
-,Opponent Totals,-,-,-,-,-,93,,,1038,506,3262,0.163,968.0,144.0,175.0,1367.0,113.0,35.0,349.0,36.0,1391.5,32.0,,
