Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Bartalo, Lydia",So,OH,5-10,110,,110,30.0,30.0,277,134,737,0.19399999999999998,34.0,60.0,69.0,260.0,22.0,4.0,37.0,5.0,359.5,1.0,,
15,"Willis, Emma",Sr,MB,6-3,110,,110,30.0,30.0,187,48,427,0.326,4.0,,,26.0,1.0,6.0,105.0,9.0,245.5,1.0,,
8,"Latham, Becca",Sr,OH,6-4,110,,110,30.0,30.0,358,116,779,0.311,4.0,,1.0,47.0,,2.0,62.0,3.0,391.0,,,
13,"Boe, Tina",So,MB,6-0,110,,110,30.0,30.0,216,52,490,0.335,15.0,35.0,17.0,66.0,1.0,5.0,109.0,9.0,310.5,,,
3,"Eddy, Andrea",Jr,S,6-0,109,,109,30.0,,5,3,18,0.111,496.0,37.0,50.0,172.0,1.0,,1.0,2.0,42.5,23.0,,
6,"Anderson, Ellie",So,S,5-8,109,,109,30.0,30.0,28,4,57,0.42100000000000004,708.0,22.0,26.0,198.0,,,1.0,,50.5,8.0,,
14,"Joachim, Taylor",Jr,OPP,6-4,106,,106,29.0,,138,44,395,0.23800000000000002,6.0,,,23.0,,1.0,59.0,2.0,168.5,,,
2,"Marinkovic, Katarina",Jr,OH,6-2,100,,100,28.0,28.0,282,101,662,0.273,18.0,22.0,49.0,167.0,30.0,4.0,51.0,2.0,333.5,2.0,,
12,"Carrabine, Macy",So,L/DS,5-11,88,,88,29.0,,2,1,9,0.111,65.0,18.0,15.0,332.0,9.0,,,,20.0,3.0,,
7,"McManus, Lauren",So,L/DS,5-9,76,,76,29.0,,0,0,0,,13.0,6.0,1.0,66.0,8.0,,,,6.0,,,
5,"Novotny, Olivia",Sr,L/DS,5-7,60,,60,22.0,,0,2,3,-0.667,40.0,9.0,14.0,143.0,15.0,,,,9.0,3.0,,
1,"Tippens, Graceyn",Fr,OH,5-11,30,,30,15.0,2.0,41,23,130,0.138,1.0,3.0,6.0,25.0,2.0,,14.0,3.0,51.0,,,
17,"Mahoney, Katie",Jr,OH,6-1,19,,19,9.0,,12,8,28,0.14300000000000002,,,1.0,1.0,1.0,,,,12.0,,,
11,"Feliciano, Michelle",Fr,S,5-9,11,,11,8.0,,0,1,1,-1.0,32.0,7.0,2.0,11.0,,,,,7.0,1.0,,
9,"Abernethy, Mara",Fr,MB,6-2,10,,10,7.0,,6,4,17,0.11800000000000001,,,1.0,,,1.0,5.0,,9.5,,,
-,TEAM,-,-,-,-,-,13,8.0,,0,0,0,,,,1.0,,10.0,,,,,,,
-,Totals,-,-,-,-,-,110,,,1552,541,3753,0.26899999999999996,1436.0,219.0,253.0,1537.0,100.0,23.0,444.0,35.0,2016.0,42.0,,
-,Opponent Totals,-,-,-,-,-,110,,,1169,629,3546,0.152,1067.0,100.0,152.0,1407.0,219.0,56.0,290.0,55.0,1470.0,37.0,,
