Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Martin, Candace",Sr,MB,6-0,138,,138,40.0,37.0,228,82,524,0.27899999999999997,7.0,,3.0,31.0,6.0,36.0,84.0,7.0,306.0,1.0,,
13,"Kutsch, Kori",Sr,S,5-9,138,,138,40.0,38.0,56,21,179,0.196,1187.0,47.0,32.0,296.0,1.0,1.0,25.0,3.0,116.5,19.0,,
8,"Medearis, Krysta",Jr,OH,6-0,138,,138,40.0,36.0,358,183,1025,0.171,10.0,14.0,19.0,182.0,8.0,6.0,58.0,9.0,407.0,1.0,,
11,"Bennett, Bayle'",Jr,OH,5-10,138,,138,40.0,37.0,374,220,1073,0.14400000000000002,23.0,33.0,44.0,290.0,56.0,16.0,43.0,7.0,444.5,4.0,,
5,"Torres, Kayla",Sr,L/DS,5-5,131,,131,40.0,3.0,4,1,18,0.16699999999999998,90.0,26.0,29.0,422.0,47.0,,,,30.0,2.0,,
6,"Cottingham, Taira",Jr,OH,6-1,123,,123,38.0,16.0,231,124,593,0.18,1.0,4.0,5.0,46.0,10.0,5.0,33.0,5.0,256.5,,,
22,"Clark, Payten",Jr,MB,6-1,95,,95,29.0,21.0,150,60,350,0.257,5.0,12.0,22.0,53.0,,20.0,60.0,7.0,212.0,,,
1,"Freeman, Morgan",Fr,L/DS,5-4,92,,92,33.0,4.0,1,2,10,-0.1,8.0,22.0,18.0,117.0,25.0,,,,23.0,2.0,,
10,"Bolden, Amber",So,DS,-,80,,80,33.0,12.0,1,1,4,0.0,8.0,8.0,8.0,60.0,23.0,,,,9.0,1.0,,
40,"King, Taryn",Fr,MB,6-0,69,,69,27.0,15.0,76,31,179,0.251,2.0,1.0,7.0,12.0,3.0,4.0,33.0,3.0,97.5,,,
4,"Williams, Imanie",So,OH,5-11,64,,64,27.0,2.0,16,13,55,0.055,5.0,12.0,12.0,59.0,20.0,,1.0,2.0,28.5,1.0,,
12,"Warren, Kayla",Fr,S,5-8,54,,54,20.0,,0,1,8,-0.125,75.0,10.0,8.0,34.0,,,4.0,,12.0,10.0,,
15,"Sarathy, Alexandria",Fr,L/DS,5-4,50,,50,17.0,,1,0,5,0.2,5.0,7.0,20.0,47.0,8.0,,,,8.0,,,
9,"Stoker, Kaitlynn",Fr,OH,5-11,45,,45,20.0,4.0,55,41,185,0.076,1.0,,3.0,31.0,1.0,1.0,3.0,,57.5,1.0,,
3,"Rocker, Cheyenne",Fr,OH,6-0,30,,30,12.0,5.0,33,20,92,0.141,6.0,2.0,5.0,23.0,7.0,,4.0,,37.0,,,
7,"Heholt, Nastazia",So,S,5-9,28,,28,14.0,,0,0,0,,22.0,2.0,10.0,27.0,1.0,,,,2.0,2.0,,
16,"Foster, Alana",Fr,DS,5-4,2,,2,2.0,,1,0,1,1.0,,,,,,,,,1.0,,,
14,"Richardson, Gem",Fr,OH,5-9,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,52,26.0,,0,1,1,-1.0,5.0,,,,41.0,,,,,,,
-,Totals,-,-,-,-,-,142,,,1619,830,4437,0.17800000000000002,1488.0,210.0,250.0,1791.0,271.0,90.0,356.0,44.0,2097.0,46.0,,
-,Opponent Totals,-,-,-,-,-,142,,,1528,785,4421,0.168,1424.0,271.0,258.0,1695.0,210.0,65.0,317.0,42.0,2022.5,60.0,,
