Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Iosia, Norene",Jr,S,5-11,102,,102.0,27.0,26.0,212,95,560,0.209,477.0,26.0,50.0,301.0,4.0,,57.0,4.0,266.5,3.0,5.0,
7,"Akiu, Reyn",Sr,L/DS,5-2,102,,102.0,27.0,,2,1,6,0.16699999999999998,94.0,13.0,16.0,465.0,17.0,,,,15.0,,,
12,"Ma'afala, Faith",Sr,DS,5-8,102,,102.0,27.0,26.0,3,3,17,0.0,652.0,29.0,38.0,219.0,2.0,,1.0,3.0,32.5,3.0,,
3,"Granato, Mckenna",Sr,OH,6-0,101,,101.0,27.0,27.0,324,142,968,0.188,9.0,39.0,65.0,252.0,30.0,2.0,29.0,2.0,379.5,1.0,,
16,"Okino, Rika",So,DS,5-5,95,,95.0,27.0,,0,0,0,,47.0,8.0,29.0,159.0,9.0,,,,8.0,1.0,,
6,"Burns, Natasha",Jr,MH,6-5,87,,87.0,24.0,23.0,184,52,438,0.301,5.0,,1.0,35.0,2.0,15.0,78.0,14.0,238.0,4.0,,
13,"Gaskin, Angel",Sr,OPP,6-1,87,,87.0,27.0,2.0,142,74,427,0.159,3.0,,,32.0,,4.0,45.0,2.0,168.5,,,
17,"Castillo, Casey",Sr,OH,6-3,82,,82.0,25.0,24.0,182,74,554,0.195,5.0,1.0,5.0,58.0,4.0,3.0,19.0,1.0,195.5,,,
15,"Liva, Sarah",Sr,MH,6-1,73,,73.0,25.0,24.0,149,42,311,0.344,2.0,9.0,8.0,26.0,,6.0,36.0,3.0,182.0,1.0,,
20,"Ross, Mckenna",Jr,DS,5-10,52,,52.0,21.0,3.0,86,48,273,0.139,,1.0,4.0,60.0,6.0,,8.0,4.0,91.0,,,
8,"Williams, Skyler",So,MH,6-1,42,,42.0,16.0,6.0,48,11,119,0.311,2.0,3.0,16.0,14.0,1.0,3.0,34.0,5.0,71.0,,,
5,"Gong, Janelle",So,DS,5-9,41,,41.0,13.0,,1,0,3,0.33299999999999996,4.0,6.0,5.0,17.0,,,,,7.0,,,
9,"Sibley, Kirsten",Jr,OH,6-2,18,,18.0,12.0,,16,14,56,0.036000000000000004,1.0,,,6.0,,,3.0,,17.5,,,
4,"Krug, Kamalei",Fr,OH,6-1,17,,17.0,8.0,1.0,22,11,56,0.196,1.0,,1.0,4.0,1.0,3.0,10.0,1.0,30.0,,,
2,"Castaneda, Trinity",Fr,OH,6-1,5,,5.0,3.0,,2,4,11,-0.182,,,,1.0,,,,,2.0,,,
-,TEAM,-,-,-,-,-,,,,0,0,0,,,,,,,,,,,,,
-,Totals,-,-,-,-,-,102.0,,,1373,571,3799,0.21100000000000002,1302.0,135.0,238.0,1649.0,76.0,36.0,320.0,39.0,1704.0,13.0,,
-,Opponent Totals,-,-,-,-,-,102.0,,,1187,518,3598,0.18600000000000003,1109.0,76.0,204.0,1545.0,135.0,42.0,388.0,31.0,1499.0,38.0,,
