Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Rachwal, Amanda",So,MB,6-2,105,,105,30.0,29.0,136,45,329,0.27699999999999997,3.0,1.0,1.0,8.0,,6.0,67.0,12.0,176.5,2.0,,
11,"Thelen, Abby",Sr,OH,6-1,105,,105,30.0,23.0,391,124,964,0.27699999999999997,2.0,1.0,9.0,76.0,10.0,5.0,40.0,3.0,417.0,,,
7,"Koska, Caitlin",Sr,OH,5-10,103,,103,30.0,29.0,291,154,932,0.147,21.0,21.0,36.0,272.0,30.0,2.0,25.0,3.0,326.5,2.0,,
4,"Coffey, Sophia",Sr,S,5-8,102,,102,29.0,21.0,43,12,129,0.24,768.0,22.0,27.0,205.0,1.0,1.0,8.0,5.0,70.0,14.0,,
9,"Gasser, Haylee",Jr,MB,6-0,99,,99,28.0,28.0,169,52,412,0.284,11.0,9.0,14.0,72.0,1.0,5.0,70.0,3.0,218.0,,,
13,"Higginbotham, Miranda",Sr,L/DS,5-7,89,,89,28.0,5.0,1,0,2,0.5,27.0,10.0,24.0,233.0,23.0,,,,11.0,,,
2,"Sottung, Elizabeth",So,L/DS,5-4,84,,84,26.0,9.0,0,1,3,-0.33299999999999996,17.0,15.0,13.0,164.0,28.0,,,,15.0,2.0,,
1,"Dolezal, Eden",Fr,L,5-6,82,,82,28.0,2.0,2,1,8,0.125,68.0,4.0,7.0,334.0,41.0,,,,6.0,,,
15,"Turner, Emilee",Fr,RS,6-4,76,,76,26.0,8.0,104,40,288,0.222,2.0,4.0,10.0,22.0,1.0,3.0,34.0,7.0,128.0,,,
10,"Cvelbar, Maggie",Jr,S,5-9,73,,73,25.0,9.0,1,2,9,-0.111,318.0,7.0,13.0,154.0,1.0,,1.0,1.0,8.5,13.0,,
8,"Hennigan, Cherise",Sr,OH,5-10,66,,66,24.0,8.0,114,62,377,0.138,2.0,,,26.0,3.0,,15.0,8.0,121.5,,,
6,"Forrest, Claire",Fr,OH,6-0,49,,49,18.0,9.0,66,30,204,0.17600000000000002,1.0,,,13.0,,,21.0,2.0,76.5,,,
-,TEAM,-,-,-,-,-,37,17.0,,0,0,0,,,,1.0,,10.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1318,523,3657,0.217,1240.0,94.0,155.0,1579.0,149.0,22.0,281.0,44.0,1574.5,33.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1481,538,3829,0.24600000000000002,1394.0,149.0,238.0,1571.0,94.0,41.0,358.0,42.0,1850.0,19.0,,
