Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Lerg, Jenna",Sr,DS,5-6,122,,122,34.0,,1,1,5,0.0,112.0,23.0,14.0,594.0,17.0,,,,24.0,2.0,,
18,"Skjodt, Carly",Sr,OH,6-1,122,,122,34.0,34.0,512,140,1453,0.256,34.0,26.0,20.0,318.0,40.0,12.0,31.0,2.0,565.5,1.0,,
14,"Abbott, Maddy",Sr,S,5-10,120,,120,34.0,2.0,0,2,3,-0.667,36.0,24.0,20.0,39.0,,,,,24.0,2.0,,
1,"Jones, Paige",Fr,OH,6-1,120,,120,34.0,34.0,402,185,1113,0.195,18.0,39.0,70.0,242.0,18.0,5.0,19.0,8.0,455.5,,,
9,"Welsh, Mackenzi",Jr,S,6-1,119,,119,33.0,33.0,83,29,194,0.278,1268.0,24.0,49.0,289.0,,6.0,50.0,12.0,138.0,21.0,,
17,"Shannon, Kiara",So,MB,6-2,117,,117,34.0,33.0,171,80,448,0.203,3.0,,,18.0,,20.0,85.0,15.0,233.5,,,
8,"Smith, Natalie",So,L,5-7,105,,105,34.0,15.0,2,0,3,0.667,32.0,11.0,25.0,208.0,12.0,,,,13.0,1.0,,
16,"Crocker, Cori",Jr,MB,6-3,85,,85,25.0,23.0,129,47,289,0.284,3.0,,,29.0,,6.0,73.0,7.0,171.5,1.0,,
12,"Glavinic, Katarina",Jr,OH,6-2,67,,67,21.0,14.0,107,45,273,0.22699999999999998,3.0,,1.0,16.0,,2.0,48.0,5.0,133.0,2.0,,
15,"Wetterstorm, Sydney",Jr,OH,6-1,65,,65,23.0,,163,76,395,0.22,3.0,4.0,12.0,57.0,1.0,,37.0,7.0,185.5,,,
13,"Bair, Kayla",Fr,MB,6-2,51,,51,18.0,11.0,55,30,148,0.16899999999999998,4.0,,1.0,7.0,,5.0,29.0,4.0,74.5,,,
6,"DiSanto, Jacqueline",So,L,5-5,51,,51,24.0,4.0,1,0,1,1.0,10.0,4.0,7.0,60.0,13.0,,,,5.0,,,
7,"Malinowski, Abbey",Fr,OH,6-1,22,,22,13.0,,8,7,33,0.03,2.0,1.0,1.0,21.0,2.0,,2.0,,10.0,,,
4,"Rocafort, Katerina",Jr,S,5-8,20,,20,13.0,,0,2,3,-0.667,12.0,2.0,1.0,8.0,,,,,2.0,,,
3,"Hamacher, Kyleigh",Jr,L,5-7,10,,10,9.0,1.0,0,0,0,,1.0,,1.0,7.0,1.0,,,,,,,
5,"Brooks, Ellie",So,OH,5-11,10,,10,7.0,,7,4,22,0.136,,,1.0,1.0,,,5.0,1.0,9.5,,,
19,"O'Leary, Erin",Fr,S,5-10,8,,8,5.0,,1,0,2,0.5,14.0,1.0,1.0,9.0,,,1.0,,2.5,1.0,,
2,"Sadilek, Lizzie",Fr,MB,6-3,1,,1,1.0,,4,0,5,0.8,,,,,,,,,4.0,,,
-,TEAM,-,-,-,-,-,7,6.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,122,,,1646,648,4390,0.22699999999999998,1555.0,159.0,224.0,1923.0,110.0,56.0,380.0,61.0,2051.0,31.0,,
-,Opponent Totals,-,-,-,-,-,122,,,1510,716,4421,0.18,1435.0,110.0,234.0,1823.0,159.0,76.0,498.0,77.0,1945.0,24.0,,
