Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Brugere, Kirsten",Sr,L,5-5,118,,118,30.0,,1,6,8,-0.625,66.0,24.0,22.0,507.0,32.0,,,,25.0,1.0,,
16,"Thomas, Rachel",Jr,MB,6-2,118,,118,30.0,30.0,311,106,789,0.26,5.0,7.0,13.0,40.0,,19.0,86.0,10.0,380.0,,,
21,"Jeziorowski, Susie",Sr,S,5-9,117,,117,30.0,30.0,62,29,211,0.156,1154.0,23.0,29.0,212.0,,7.0,44.0,3.0,114.0,30.0,,
6,"Verzani, Ali",So,OH,5-10,117,,117,30.0,30.0,332,160,1073,0.16,16.0,36.0,36.0,318.0,29.0,1.0,35.0,6.0,386.5,1.0,,
20,"Duncan, Abigail",Jr,OH,5-10,105,,105,30.0,23.0,42,40,197,0.01,14.0,16.0,45.0,236.0,2.0,2.0,16.0,4.0,68.0,2.0,,
13,"Dorsey, Taylor",Fr,MB,6-2,104,,104,29.0,24.0,188,83,471,0.223,1.0,,,10.0,1.0,7.0,71.0,7.0,230.5,,,
18,"Grant, Erica",Fr,OH,5-11,89,,89,24.0,16.0,237,175,702,0.08800000000000001,18.0,21.0,46.0,228.0,36.0,7.0,32.0,6.0,281.0,2.0,,
1,"James, Shaneice",Sr,MB,6-0,83,,83,24.0,9.0,103,77,344,0.076,6.0,,,23.0,,11.0,44.0,13.0,136.0,1.0,,
3,"Toledo, Lauren",Fr,L,5-4,68,,68,25.0,,1,0,1,1.0,2.0,12.0,16.0,55.0,4.0,,,,13.0,,,
17,"Little, Shealene",Sr,OH,5-11,66,,66,25.0,17.0,121,58,446,0.141,13.0,7.0,5.0,133.0,20.0,,10.0,1.0,133.0,,,
12,"Oliver, Jessica",Sr,L,5-7,49,,49,20.0,,1,0,3,0.33299999999999996,2.0,10.0,16.0,16.0,2.0,,,,11.0,1.0,,
14,"Hand, Ashley",Fr,S,6-0,14,,14,9.0,,3,1,13,0.154,26.0,,1.0,7.0,,1.0,3.0,,5.5,8.0,,
27,"Stier, Aynsley",Fr,MB,6-4,4,,4,4.0,1.0,2,1,6,0.16699999999999998,,,,,,,1.0,,2.5,,,
9,"Barry, DJ",Fr,RS,5-9,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
8,"Brooks, Emily",Jr,OH,5-11,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,23,17.0,,0,0,0,,,1.0,,,19.0,,,,1.0,,,
-,Totals,-,-,-,-,-,118,,,1404,737,4265,0.156,1323.0,157.0,229.0,1785.0,145.0,55.0,342.0,50.0,1787.0,46.0,,
-,Opponent Totals,-,-,-,-,-,118,,,1449,654,4130,0.192,1355.0,145.0,226.0,1828.0,157.0,43.0,348.0,32.0,1811.0,46.0,,
