Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Patterson, Julia",Jr,S,5-10,125,,125,33.0,33.0,97,25,215,0.335,1343.0,26.0,39.0,357.0,3.0,4.0,56.0,8.0,155.0,6.0,,
33,"Pua'a, Emi",Jr,DS,5-8,122,,122,33.0,1.0,1,1,5,0.0,31.0,12.0,20.0,248.0,22.0,,,,13.0,,,
22,"Martin, Makenna",Jr,DS,5-9,115,,115,31.0,1.0,4,0,7,0.5710000000000001,121.0,31.0,21.0,404.0,27.0,,,,35.0,,,
10,"Paige, Whipple",So,OH,6-1,111,,111,30.0,28.0,347,161,1074,0.17300000000000001,21.0,10.0,41.0,258.0,35.0,9.0,24.0,4.0,378.0,,,
15,"Ua, Malina",Fr,DS,5-4,110,,110,31.0,5.0,2,0,3,0.667,26.0,12.0,30.0,130.0,20.0,,,,14.0,,,
13,"Cross, Devyn",Jr,MB,6-0,108,,108,30.0,29.0,222,57,457,0.361,12.0,1.0,4.0,58.0,2.0,16.0,95.0,9.0,286.5,2.0,,
3,"Hayes, Shardonee",So,MB,6-3,102,,102,28.0,26.0,119,29,248,0.363,1.0,,,24.0,1.0,11.0,67.0,9.0,163.5,1.0,,
8,"Dahlke, Kendra",Sr,OH,6-0,102,,102,27.0,27.0,487,185,1306,0.231,17.0,15.0,45.0,287.0,18.0,10.0,20.0,3.0,522.0,,,
2,"Denny, Candice",So,MB,6-2,100,,100,30.0,23.0,181,83,463,0.212,3.0,5.0,7.0,53.0,,4.0,46.0,5.0,213.0,,,
5,"Svorinic, Victoria",Sr,S,5-9,73,,73,26.0,,0,0,0,,6.0,7.0,11.0,26.0,3.0,,,,7.0,,,
6,"Smoot, Katie",So,OH,6-2,71,,71,26.0,12.0,157,73,443,0.19,,11.0,29.0,49.0,1.0,10.0,29.0,4.0,192.5,,,
17,"Shelton, Elizabeth",So,OH,6-2,43,,43,12.0,9.0,92,33,204,0.289,1.0,,,16.0,,3.0,31.0,4.0,110.5,,,
18,"Nihipali, Whittnee",Fr,OH,6-1,27,,27,16.0,1.0,16,9,54,0.13,,1.0,6.0,7.0,,1.0,3.0,,19.5,,,
16,"Fellows, Zyonna",Fr,MB,6-4,22,,22,8.0,3.0,8,9,29,-0.034,,,,2.0,,2.0,17.0,,18.5,,,
7,"Hernandez, Mackenzie",Sr,S,5-11,3,,3,3.0,,0,0,0,,2.0,,,,,,,,,,,
20,"Podraza, Alexa",Fr,DS,5-6,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,10.0,,0,0,0,,,,1.0,,6.0,,,1.0,,,,
-,Totals,-,-,-,-,-,125,,,1733,665,4508,0.237,1584.0,131.0,254.0,1919.0,138.0,70.0,388.0,47.0,2128.0,9.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1510,629,4335,0.203,1434.0,138.0,239.0,1839.0,131.0,62.0,323.0,39.0,1871.5,22.0,,
